,distance_stream_downstream
18336,2735.2837
18337,2897.055
18338,3058.832
18339,3220.6094
18340,3845.8367
18341,3896.7566
18342,4058.5557
18343,4109.4756
18344,7513.937
18345,7564.853
18346,8502.268
18347,8451.348
18348,8502.268
18349,8451.341
18350,9696.115
18351,9534.338
18352,9483.425
18353,9432.509
18354,9483.425
18355,11128.72
18356,10966.942
18357,10805.165
18358,10291.133
18359,10240.213
18360,10291.133
18361,10805.165
18362,11281.565
18363,11119.788
18364,10716.619
18365,10554.836
18366,10503.916
18367,10554.836
18368,11068.868
18369,10767.562
18370,10818.481
18371,10980.277
18372,11142.061
18373,11120.02
18374,10716.851
18375,10555.067
18376,10504.147
18377,10555.067
18378,10504.147
18379,10665.931
18380,10504.141
18381,10665.924
18382,10438.352
18383,10035.183
18384,9873.398
18385,10035.183
18386,9873.398
18387,10174.532
18388,10012.755
18389,9609.586
18390,9447.802
18391,9286.019
18392,9235.099
18393,9286.019
18394,9345.955
18395,9184.172
18396,9133.252
18397,9184.172
18398,16638.262
18399,16476.484
18400,16073.315
18401,15911.532
18402,15749.748
18403,15587.965
18404,15426.182
18405,15264.393
18406,15213.473
18407,15264.393
18408,15213.469
18409,15264.393
18410,15324.309
18411,15162.519
18412,15111.599
18413,15162.519
18414,15000.721
18415,14422.126
18416,14260.349
18417,13857.18
18418,13695.396
18419,13644.477
18420,13695.396
18421,13644.473
18422,13695.396
18423,12949.634
18424,12787.862
18425,12273.83
18426,11759.798
18427,11708.878
18428,11759.798
18429,11921.581
18430,11759.794
18431,11921.577
18432,12156.297
18433,11179.158
18434,11239.099
18435,11077.315
18436,11591.351
18437,11753.128
18438,11914.911
18439,11391.893
18440,11340.973
18441,11391.893
18442,11905.925
18443,11188.192
18444,11137.272
18445,11188.192
18446,11702.228
18447,11864.012
18448,12275.444
18449,12113.667
18450,11951.89
18451,11790.112
18452,11386.943
18453,11225.16
18454,11063.383
18455,10660.214
18456,10498.431
18457,10336.647
18458,10285.724
18459,10234.804
18460,10285.724
18461,10660.238
18462,10961.564
18463,10447.529
18464,10498.449
18465,10660.232
18466,10498.449
18467,11870.305
18468,11467.135
18469,11305.345
18470,11143.556
18471,11092.633
18472,11143.556
18473,9712.242
18474,9661.318
18475,9712.242
18476,9115.899
18477,8712.736
18478,8550.94
18479,8500.018
18480,8550.94
18481,8500.01
18482,8449.087
18483,7398.306
18484,6995.1367
18485,6833.347
18486,6782.424
18487,6833.347
18488,6106.57
18489,6157.493
18490,6319.2827
18491,6157.493
18492,6671.532
18493,5833.878
18494,5995.6797
18495,5944.7563
18496,5995.6797
18497,6509.7153
18498,5791.8696
18499,5842.793
18500,6004.5825
18501,2021.0178
18502,1859.2284
18503,1697.4391
18504,1535.6497
18505,1373.8663
18506,1212.083
18507,1050.2997
18508,888.51636
18509,726.733
18510,675.8131
18511,726.733
18512,282.47955
18513,282.48294
18514,0.0
18515,282.48294
18516,675.8225
18517,726.74243
18518,888.52576
18519,1050.3091
18520,1212.0985
18521,1373.8878
18522,1777.0575
18523,1938.8408
18524,2915.9338
18525,3179.5344
18526,3128.6145
18527,3614.2737
18528,3665.2004
18529,3614.277
18530,3665.2004
18531,3826.9958
18532,3988.7913
18533,4150.587
18534,7302.764
18535,8381.577
18536,8219.788
18537,8168.861
18538,8117.9375
18539,8168.861
18540,9765.904
18541,9714.988
18542,9664.068
18543,11411.199
18544,10786.351
18545,10735.427
18546,10221.372
18547,10059.576
18548,10008.653
18549,10059.576
18550,10573.612
18551,11087.645
18552,10999.099
18553,10837.315
18554,10323.28
18555,10272.356
18556,10323.28
18557,10374.207
18558,10536.002
18559,10697.798
18560,10859.587
18561,11262.757
18562,10999.33
18563,10837.547
18564,10434.377
18565,10272.588
18566,10221.664
18567,10272.588
18568,10221.661
18569,10383.45
18570,10786.62
18571,10317.662
18572,10155.878
18573,9641.843
18574,9590.919
18575,9641.843
18576,9590.916
18577,9892.065
18578,9730.281
18579,9568.498
18580,9165.329
18581,9003.539
18582,8952.616
18583,9003.539
18584,8952.616
18585,8901.692
18586,8952.616
18587,9003.543
18588,9054.473
18589,16194.012
18590,16032.228
18591,15870.444
18592,15819.524
18593,15657.741
18594,15143.702
18595,14981.913
18596,14930.989
18597,14981.913
18598,14930.986
18599,15203.618
18600,15041.828
18601,14880.039
18602,15041.828
18603,14769.161
18604,14718.234
18605,14139.659
18606,13977.876
18607,13574.706
18608,13412.917
18609,13361.993
18610,13412.917
18611,13574.712
18612,13412.917
18613,12556.31
18614,12042.277
18615,11639.107
18616,11477.318
18617,11639.107
18618,11477.314
18619,11528.241
18620,11477.312
18621,11461.645
18622,11058.468
18623,10896.679
18624,10845.756
18625,10896.679
18626,11058.468
18627,11109.413
18628,11058.489
18629,11109.413
18630,11271.202
18631,11674.372
18632,10956.636
18633,10905.713
18634,10956.636
18635,11470.672
18636,11984.707
18637,10905.288
18638,12234.369
18639,12072.592
18640,11669.423
18641,11507.64
18642,11456.72
18643,11507.64
18644,10780.91
18645,10729.99
18646,10215.957
18647,10054.168
18648,10003.244
18649,10054.168
18650,10003.237
18651,10377.759
18652,10215.969
18653,10377.759
18654,10215.969
18655,10377.765
18656,11587.828
18657,11426.039
18658,11022.868
18659,10861.073
18660,10810.146
18661,10861.073
18662,9429.759
18663,9480.686
18664,9217.021
18665,8592.049
18666,8430.253
18667,8268.458
18668,8217.53
18669,8268.458
18670,8217.527
18671,8379.322
18672,7115.83
18673,6601.791
18674,6550.8643
18675,6036.8115
18676,5875.0103
18677,5824.0835
18678,5875.0103
18679,6389.0527
18680,5551.395
18681,5500.4683
18682,5551.395
18683,5713.197
18684,5874.992
18685,6278.1626
18686,5560.31
18687,5722.1055
18688,5014.8364
18689,4963.9097
18690,1979.922
18691,1818.1326
18692,1767.2092
18693,1494.5659
18694,1443.6426
18695,1494.5659
18696,1656.3613
18697,1009.2767
18698,958.3498
18699,1009.2767
18700,282.48633
18701,231.55948
18702,0.0
18703,161.79543
18704,564.9659
18705,958.3055
18706,1120.1008
18707,1281.8687
18708,1332.792
18709,1494.5814
18710,1656.3708
18711,2059.5405
18712,2221.3237
18713,3198.4167
18714,3220.9102
18715,3382.7175
18716,3331.7908
18717,3382.7175
18718,3544.513
18719,3706.3083
18720,3868.1038
18721,7122.1313
18722,7071.2046
18723,7020.267
18724,8099.1
18725,7937.3047
18726,7886.378
18727,7937.3047
18728,7886.3745
18729,7937.3047
18730,10989.26
18731,10827.465
18732,10665.669
18733,10503.867
18734,10452.94
18735,9938.889
18736,9777.094
18737,9726.167
18738,9777.094
18739,9938.895
18740,11119.799
18741,10605.763
18742,10091.724
18743,10040.797
18744,10091.724
18745,10253.52
18746,10415.314
18747,10577.11
18748,10980.28
18749,10253.93
18750,10203.003
18751,10716.86
18752,10555.071
18753,10151.9
18754,9990.1045
18755,9939.178
18756,9990.1045
18757,10504.144
18758,9897.966
18759,9948.893
18760,9924.325
18761,9521.155
18762,9359.359
18763,9308.433
18764,9359.359
18765,9308.43
18766,8933.788
18767,8771.986
18768,8721.057
18769,8670.13
18770,8721.057
18771,8771.986
18772,8721.06
18773,8670.133
18774,8721.06
18775,8771.99
18776,8933.785
18777,9095.581
18778,16152.928
18779,16102.008
18780,15940.225
18781,15426.186
18782,15264.3955
18783,14861.226
18784,14699.43
18785,14648.503
18786,14699.43
18787,14648.5
18788,15162.522
18789,14648.4795
18790,14486.678
18791,14435.751
18792,14486.678
18793,14435.751
18794,14486.678
18795,13695.399
18796,13292.2295
18797,13130.434
18798,13292.2295
18799,13130.434
18800,13292.235
18801,12324.76
18802,11921.591
18803,11407.554
18804,11245.759
18805,11194.832
18806,11245.759
18807,11194.828
18808,11245.759
18809,11340.957
18810,11179.162
18811,10665.123
18812,10614.196
18813,10665.123
18814,10614.192
18815,10776.003
18816,10826.931
18817,10988.726
18818,11391.896
18819,10776.01
18820,10725.08
18821,10674.153
18822,10725.08
18823,10886.875
18824,10724.655
18825,10673.729
18826,10724.655
18827,10673.726
18828,11900.998
18829,11739.203
18830,11688.279
18831,11739.203
18832,10188.284
18833,10498.44
18834,10336.65
18835,9933.48
18836,9771.685
18837,9720.755
18838,9669.827
18839,9720.755
18840,9882.56
18841,9933.486
18842,10095.281
18843,10257.077
18844,11004.071
18845,10842.2705
18846,11143.56
18847,10629.517
18848,10578.587
18849,10629.517
18850,9198.199
18851,9036.392
18852,8985.462
18853,8712.739
18854,8550.944
18855,8147.779
18856,7985.971
18857,7935.041
18858,7985.971
18859,7935.034
18860,7884.1035
18861,6481.1064
18862,6319.3047
18863,5916.127
18864,5754.325
18865,5592.524
18866,5541.5938
18867,5268.9087
18868,5217.9785
18869,5268.9087
18870,5430.7104
18871,5592.5117
18872,5995.683
18873,5277.8237
18874,5328.7544
18875,5842.7964
18876,4783.281
18877,4732.35
18878,4783.281
18879,4732.3467
18880,4783.281
18881,1777.1923
18882,1777.0522
18883,1726.1254
18884,1291.7698
18885,888.5918
18886,726.79034
18887,564.98285
18888,282.48972
18889,0.0
18890,282.48972
18891,282.48633
18892,1240.7917
18893,1189.865
18894,1240.7917
18895,1402.5933
18896,1916.6484
18897,1967.5787
18898,2240.2634
18899,2402.0708
18900,2453.0012
18901,2614.8088
18902,2776.6162
18903,2938.4238
18904,3100.2312
18905,3262.0327
18906,3665.2039
18907,3826.9993
18908,3988.7947
18909,7001.447
18910,6839.645
18911,6788.7114
18912,6737.781
18913,7816.62
18914,7654.8184
18915,7603.888
18916,7654.8184
18917,7603.888
18918,7654.8184
18919,10948.155
18920,10544.984
18921,10383.183
18922,10221.381
18923,10059.58
18924,9656.408
18925,9494.607
18926,9656.408
18927,9596.472
18928,10888.249
18929,9809.237
18930,9971.039
18931,9809.237
18932,9971.039
18933,10374.21
18934,10536.006
18935,10697.801
18936,10859.597
18937,10022.374
18938,9971.443
18939,10022.374
18940,10434.387
18941,10272.591
18942,9869.42
18943,9707.618
18944,9869.42
18945,9717.34
18946,9666.406
18947,9717.34
18948,9666.41
18949,9717.34
18950,9238.675
18951,9076.873
18952,9025.943
18953,9076.873
18954,8813.104
18955,8651.302
18956,8489.5
18957,8438.57
18958,8489.5
18959,8651.302
18960,8489.504
18961,8438.573
18962,8489.504
18963,8540.4375
18964,9054.477
18965,9216.271
18966,9378.067
18967,15629.116
18968,15467.314
18969,15305.513
18970,15143.712
18971,14981.916
18972,14578.745
18973,14416.943
18974,14366.014
18975,14416.943
18976,14255.136
18977,14527.795
18978,14365.993
18979,14204.191
18980,14153.262
18981,14204.191
18982,14153.258
18983,13574.716
18984,13412.92
18985,13009.749
18986,12847.947
18987,13009.749
18988,12847.944
18989,12898.878
18990,11690.04
18991,11528.245
18992,11125.074
18993,10963.272
18994,10912.342
18995,10963.272
18996,11125.08
18997,11461.648
18998,10947.609
18999,10544.4375
19000,10382.637
19001,10331.706
19002,10382.637
19003,10544.444
19004,10706.245
19005,11109.417
19006,11271.212
19007,10544.458
19008,10493.523
19009,10442.594
19010,10493.523
19011,11007.566
19012,10603.971
19013,10442.169
19014,10391.239
19015,10442.169
19016,9956.729
19017,9905.798
19018,9956.729
19019,9905.798
19020,9956.729
19021,10377.781
19022,10215.9795
19023,10054.171
19024,9651.0
19025,9489.198
19026,9438.269
19027,9489.198
19028,9651.0
19029,9812.802
19030,10215.973
19031,10377.768
19032,11286.562
19033,11124.76
19034,10721.588
19035,10559.78
19036,10397.961
19037,10347.027
19038,10397.961
19039,9077.518
19040,8915.71
19041,8753.902
19042,8592.089
19043,8430.275
19044,8027.0967
19045,7865.289
19046,7703.4814
19047,7865.289
19048,7703.4814
19049,7652.5444
19050,6601.7944
19051,6198.6226
19052,6036.815
19053,5875.0137
19054,5471.842
19055,5310.034
19056,5148.2266
19057,4986.419
19058,5148.2266
19059,5551.3984
19060,5713.2
19061,5097.198
19062,5046.2646
19063,5097.198
19064,4500.791
19065,4662.598
19066,4500.791
19067,4449.857
19068,4500.791
19069,4662.598
19070,1656.51
19071,1494.7025
19072,1332.895
19073,1171.0875
19074,1009.28
19075,606.1081
19076,444.3006
19077,282.4931
19078,0.0
19079,282.4931
19080,1523.2815
19081,1472.3546
19082,1523.2815
19083,1472.3512
19084,1523.2815
19085,1685.089
19086,1846.8965
19087,2008.704
19088,2170.5115
19089,2332.319
19090,2494.1265
19091,2655.934
19092,2817.7415
19093,2979.549
19094,3382.721
19095,3544.5225
19096,6131.6226
19097,6182.5566
19098,6344.364
19099,6718.963
19100,6557.1553
19101,6506.2217
19102,6557.1553
19103,7534.136
19104,7372.3286
19105,7534.136
19106,7372.3286
19107,7423.2627
19108,10827.474
19109,10665.673
19110,10503.871
19111,10452.94
19112,9938.898
19113,9313.981
19114,9263.048
19115,9313.981
19116,9475.789
19117,9526.748
19118,9475.814
19119,9526.748
19120,9688.556
19121,10091.728
19122,10253.529
19123,9739.874
19124,9688.939
19125,9739.874
19126,9790.818
19127,9739.884
19128,9790.818
19129,9526.993
19130,9476.056
19131,9526.993
19132,9476.06
19133,9990.108
19134,9596.658
19135,9434.851
19136,9383.917
19137,9434.851
19138,9596.658
19139,9359.363
19140,8956.191
19141,8794.384
19142,8743.45
19143,8794.384
19144,8771.99
19145,8257.944
19146,8207.011
19147,8257.944
19148,8771.99
19149,8257.948
19150,8207.014
19151,8257.948
19152,8419.756
19153,8822.928
19154,9336.966
19155,9882.83
19156,9277.24
19157,15588.003
19158,15426.201
19159,15375.271
19160,14861.234
19161,14699.434
19162,14296.262
19163,14134.454
19164,13972.646
19165,13921.713
19166,13972.646
19167,14486.682
19168,14083.51
19169,13921.702
19170,13870.769
19171,13921.702
19172,13547.083
19173,13292.239
19174,13130.4375
19175,12616.389
19176,12565.454
19177,12616.389
19178,12778.195
19179,11810.734
19180,11407.563
19181,11245.762
19182,10842.59
19183,10680.782
19184,10842.59
19185,10680.779
19186,11230.099
19187,10826.928
19188,10665.126
19189,10261.954
19190,10100.146
19191,10261.954
19192,10100.144
19193,10826.934
19194,10988.735
19195,10585.583
19196,10423.775
19197,10261.968
19198,10211.034
19199,10261.968
19200,10423.775
19201,10724.659
19202,10321.493
19203,10159.68
19204,9997.866
19205,9836.053
19206,9674.238
19207,9623.305
19208,9674.238
19209,9623.302
19210,10498.469
19211,10095.297
19212,9933.489
19213,9308.58
19214,9368.517
19215,9206.709
19216,9368.517
19217,9771.688
19218,9470.399
19219,9632.207
19220,11438.721
19221,11276.892
19222,11225.954
19223,10842.273
19224,10439.101
19225,10277.287
19226,10115.468
19227,10064.53
19228,10115.468
19229,9036.402
19230,8633.223
19231,8471.409
19232,8309.596
19233,8147.782
19234,7985.9746
19235,7582.802
19236,7420.9883
19237,7370.0513
19238,7420.9883
19239,7582.808
19240,6319.308
19241,6268.3745
19242,6319.308
19243,5592.5273
19244,5430.7197
19245,4805.797
19246,4754.86
19247,4805.797
19248,4967.611
19249,5027.456
19250,4865.6426
19251,4814.705
19252,4865.6426
19253,4380.1113
19254,4218.298
19255,4167.3604
19256,4218.298
19257,4380.1113
19258,4783.284
19259,4167.3604
19260,1615.3882
19261,1453.5807
19262,1291.7732
19263,1240.8394
19264,726.7937
19265,282.4965
19266,231.55922
19267,0.0
19268,161.81357
19269,1754.8478
19270,1703.914
19271,1754.8478
19272,1916.6614
19273,1754.8408
19274,1916.6483
19275,1967.5822
19276,2129.3896
19277,2402.0708
19278,2453.0046
19279,2614.812
19280,2776.6196
19281,2938.4272
19282,3100.2346
19283,5900.0635
19284,5849.126
19285,5900.0635
19286,6061.877
19287,6223.6904
19288,6274.662
19289,6223.725
19290,6274.662
19291,6436.482
19292,7654.822
19293,7140.7695
19294,7089.832
19295,7140.7695
19296,7302.583
19297,9809.304
19298,9860.241
19299,10735.434
19300,10221.392
19301,10170.458
19302,9193.302
19303,9031.488
19304,8980.551
19305,9244.255
19306,9193.317
19307,9244.255
19308,9406.068
19309,9809.241
19310,9971.049
19311,9559.269
19312,9508.317
19313,9457.381
19314,9508.317
19315,9670.139
19316,9508.325
19317,9670.139
19318,9295.44
19319,9244.5
19320,9193.5625
19321,9244.5
19322,9758.553
19323,9254.235
19324,9203.295
19325,9152.357
19326,9203.295
19327,9717.344
19328,9238.685
19329,9076.877
19330,8673.704
19331,8511.891
19332,8460.953
19333,8511.891
19334,8137.2646
19335,7975.451
19336,7924.514
19337,7975.451
19338,8137.2686
19339,7975.4546
19340,7924.5176
19341,7975.4546
19342,8702.248
19343,9702.208
19344,9651.2705
19345,9702.208
19346,8994.747
19347,8943.81
19348,8994.747
19349,15092.794
19350,15143.728
19351,14416.947
19352,14366.013
19353,13851.967
19354,13690.153
19355,13639.216
19356,13690.153
19357,14204.195
19358,13801.022
19359,13639.209
19360,13264.59
19361,13426.404
19362,13264.587
19363,12898.881
19364,12384.832
19365,12333.8955
19366,12384.832
19367,12546.652
19368,11690.057
19369,11528.255
19370,11125.083
19371,10611.037
19372,10449.224
19373,10398.286
19374,10449.224
19375,10500.164
19376,10449.22
19377,10192.227
19378,10030.401
19379,9868.587
19380,9817.65
19381,9868.587
19382,10382.637
19383,9868.587
19384,10706.269
19385,9979.475
19386,9928.537
19387,9979.475
19388,10141.288
19389,10544.461
19390,10382.524
19391,10200.813
19392,10039.0
19393,9877.187
19394,9715.373
19395,9553.56
19396,9391.746
19397,9340.809
19398,9391.746
19399,9442.687
19400,10215.982
19401,9591.073
19402,9187.9
19403,9026.087
19404,8975.149
19405,9026.087
19406,9187.906
19407,9349.72
19408,9752.893
19409,11368.98
19410,11207.161
19411,11045.336
19412,10994.395
19413,11045.336
19414,10559.784
19415,10156.61
19416,9994.791
19417,9832.972
19418,9782.03
19419,8915.726
19420,8753.905
19421,8592.092
19422,8430.278
19423,8379.342
19424,7300.3237
19425,7249.383
19426,7300.3237
19427,7138.4917
19428,7300.3115
19429,7462.131
19430,5957.4766
19431,5795.6567
19432,5744.7163
19433,5713.2163
19434,5088.307
19435,4685.12
19436,4523.301
19437,4472.36
19438,4523.301
19439,5148.139
19440,4744.966
19441,4583.146
19442,4532.205
19443,4583.146
19444,4097.6206
19445,3935.8013
19446,3884.8606
19447,3935.8013
19448,3884.8606
19449,3935.8013
19450,4097.6206
19451,1574.2697
19452,847.5099
19453,796.5656
19454,745.6248
19455,282.4999
19456,0.0
19457,282.4999
19458,282.4965
19459,1685.2577
19460,1634.3169
19461,1685.2577
19462,1847.0833
19463,2250.2642
19464,2412.096
19465,2199.1414
19466,2250.0786
19467,2411.8862
19468,2684.5674
19469,2846.3713
19470,3220.9236
19471,3169.9863
19472,5617.567
19473,5566.626
19474,5617.567
19475,5668.5146
19476,5830.3403
19477,5992.1655
19478,5941.225
19479,5992.1655
19480,6153.9854
19481,6315.8047
19482,7423.266
19483,6909.214
19484,6858.273
19485,6909.214
19486,7071.033
19487,9577.744
19488,9526.804
19489,9577.744
19490,10452.954
19491,9475.799
19492,9313.985
19493,8799.933
19494,8748.992
19495,8799.933
19496,8961.758
19497,9123.578
19498,9526.751
19499,9688.564
19500,10091.737
19501,9327.713
19502,9276.772
19503,9225.821
19504,9174.881
19505,9225.821
19506,9276.766
19507,9790.821
19508,9174.764
19509,9012.944
19510,8962.004
19511,9012.944
19512,9526.996
19513,8920.795
19514,8971.739
19515,8920.798
19516,8971.739
19517,9133.559
19518,9536.739
19519,8956.2
19520,8794.387
19521,8391.214
19522,8229.395
19523,8178.453
19524,8257.948
19525,7854.7744
19526,7692.9546
19527,7854.7744
19528,7692.9546
19529,7743.899
19530,7692.9585
19531,7743.899
19532,7905.7246
19533,9470.652
19534,9419.711
19535,9470.652
19536,8874.07
19537,8712.25
19538,8661.31
19539,8712.25
19540,14699.443
19541,14648.51
19542,14134.463
19543,13972.649
19544,13569.477
19545,13407.657
19546,13356.716
19547,13407.657
19548,13356.713
19549,13518.532
19550,13033.031
19551,12982.09
19552,13033.031
19553,12667.329
19554,12264.155
19555,12102.336
19556,12264.155
19557,12102.336
19558,12153.28
19559,11055.353
19560,10893.533
19561,10731.72
19562,10328.546
19563,10166.727
19564,10217.668
19565,10166.724
19566,10217.668
19567,10166.72
19568,9909.73
19569,9747.91
19570,9586.091
19571,9535.15
19572,9586.091
19573,9637.035
19574,9909.745
19575,9858.798
19576,9696.979
19577,9858.798
19578,10261.972
19579,10100.028
19580,10150.969
19581,10321.496
19582,10159.683
19583,9997.869
19584,9836.056
19585,9674.242
19586,9160.189
19587,9109.249
19588,9160.189
19589,9322.01
19590,9067.2295
19591,8905.41
19592,8743.59
19593,8692.649
19594,8743.59
19595,8905.41
19596,9067.2295
19597,9470.402
19598,11086.487
19599,10924.661
19600,10762.836
19601,10711.892
19602,10762.836
19603,10277.291
19604,10115.472
19605,10064.53
19606,9550.472
19607,9036.405
19608,8985.465
19609,9036.405
19610,9550.472
19611,7341.475
19612,7179.6494
19613,7017.8237
19614,6855.992
19615,6805.048
19616,6855.992
19617,7582.8115
19618,6078.1567
19619,5564.101
19620,5513.1567
19621,5564.101
19622,4967.633
19623,4805.807
19624,4402.6265
19625,4240.801
19626,4189.8564
19627,4240.801
19628,4865.646
19629,4462.4717
19630,4300.646
19631,4138.8145
19632,4087.87
19633,4138.8145
19634,3653.3013
19635,3602.3572
19636,3653.3013
19637,3602.35
19638,3551.406
19639,3602.35
19640,726.8356
19641,565.00995
19642,514.06573
19643,161.82562
19644,0.0
19645,161.82562
19646,1402.7578
19647,1351.8136
19648,1402.7578
19649,1564.5834
19650,1967.7644
19651,2129.596
19652,2291.4277
19653,2564.1467
19654,2615.091
19655,2776.9226
19656,2938.7544
19657,3100.5862
19658,3262.4177
19659,5658.7183
19660,5496.8926
19661,5335.067
19662,5284.1226
19663,5335.067
19664,5386.0146
19665,5547.8403
19666,5709.666
19667,5871.4917
19668,6274.6655
19669,6436.4854
19670,6626.7104
19671,6677.658
19672,6626.714
19673,6677.658
19674,6839.484
19675,9457.07
19676,9295.244
19677,9244.3
19678,9295.244
19679,9596.484
19680,8517.433
19681,8466.488
19682,8517.433
19683,8679.259
19684,9193.317
19685,9244.258
19686,9406.078
19687,9207.066
19688,9156.122
19689,9207.039
19690,9045.214
19691,8994.266
19692,8943.321
19693,8994.266
19694,9156.092
19695,9207.045
19696,9295.444
19697,8781.389
19698,8730.444
19699,8781.389
19700,9295.444
19701,8689.239
19702,8638.295
19703,8689.239
19704,8851.064
19705,9254.239
19706,8842.093
19707,9076.887
19708,8673.714
19709,8511.894
19710,8108.7197
19711,7946.894
19712,7785.0625
19713,7975.4546
19714,7461.399
19715,7410.455
19716,7461.399
19717,7623.2246
19718,7461.399
19719,7623.2246
19720,7461.399
19721,9239.097
19722,9188.152
19723,9239.097
19724,8994.75
19725,8591.576
19726,8429.751
19727,8378.807
19728,8429.751
19729,8378.803
19730,14013.802
19731,13851.977
19732,13690.156
19733,13286.982
19734,13125.157
19735,13074.213
19736,13125.157
19737,12963.319
19738,12912.371
19739,12750.531
19740,12912.356
19741,12750.527
19742,12384.836
19743,11870.78
19744,11819.836
19745,11870.78
19746,12032.605
19747,11176.033
19748,11014.22
19749,10611.046
19750,10449.227
19751,9935.168
19752,9884.224
19753,9935.168
19754,9884.22
19755,9935.168
19756,10030.41
19757,9516.367
19758,9354.535
19759,9303.591
19760,9354.535
19761,9303.588
19762,9252.644
19763,9627.245
19764,9465.419
19765,9627.245
19766,9706.637
19767,9868.469
19768,10030.294
19769,10089.999
19770,9928.174
19771,9766.348
19772,9604.522
19773,9201.341
19774,9039.516
19775,8877.69
19776,8826.746
19777,8877.69
19778,8826.742
19779,9026.09
19780,8512.034
19781,8461.09
19782,8512.034
19783,9026.09
19784,9187.91
19785,9349.7295
19786,11045.339
19787,10642.164
19788,10480.332
19789,10318.495
19790,10156.657
19791,9994.819
19792,9832.975
19793,9429.8
19794,9267.968
19795,9217.023
19796,9267.968
19797,9782.037
19798,7462.153
19799,7300.327
19800,6897.152
19801,6735.3203
19802,6573.489
19803,6522.541
19804,6573.489
19805,5846.618
19806,5443.4297
19807,5281.598
19808,5119.7603
19809,5068.8125
19810,5119.7603
19811,4523.304
19812,4120.129
19813,3958.2974
19814,3907.3496
19815,3958.2974
19816,3796.4536
19817,4179.9746
19818,4018.1428
19819,3856.3113
19820,3805.3635
19821,3532.6357
19822,3370.798
19823,3319.8503
19824,3370.798
19825,3319.847
19826,3481.6785
19827,847.51324
19828,444.33835
19829,282.50668
19830,231.55898
19831,0.0
19832,282.5033
19833,606.18207
19834,1120.2545
19835,1171.2023
19836,1685.2611
19837,1847.0928
19838,2008.9244
19839,2170.756
19840,2332.588
19841,2494.4194
19842,2656.2512
19843,2818.0828
19844,2979.9146
19845,3141.746
19846,5205.417
19847,5617.5703
19848,5103.511
19849,5052.5635
19850,5103.511
19851,5265.343
19852,5668.518
19853,5830.3438
19854,5992.169
19855,6506.2246
19856,6557.169
19857,6395.155
19858,6344.207
19859,6395.155
19860,6556.9863
19861,6960.1616
19862,9577.748
19863,9174.579
19864,9012.741
19865,8961.793
19866,9012.741
19867,8285.877
19868,8234.93
19869,8285.877
19870,8799.937
19871,8961.762
19872,9475.82
19873,9248.227
19874,9086.3955
19875,8924.563
19876,8873.615
19877,8924.563
19878,8762.71
19879,8711.763
19880,8762.71
19881,8924.542
19882,9086.373
19883,8498.882
19884,8549.833
19885,8498.886
19886,8549.833
19887,9063.892
19888,8457.684
19889,8406.736
19890,8457.684
19891,8971.742
19892,8559.59
19893,8721.421
19894,8883.253
19895,8553.055
19896,8391.223
19897,8229.397
19898,7826.2227
19899,7664.391
19900,7502.559
19901,7340.7275
19902,7178.896
19903,7127.948
19904,7178.896
19905,7127.948
19906,7178.896
19907,7340.7275
19908,9118.425
19909,8956.593
19910,8905.6455
19911,8956.593
19912,8712.254
19913,8309.079
19914,8147.247
19915,8096.3
19916,8147.247
19917,14134.4795
19918,14083.535
19919,13569.485
19920,13407.66
19921,13004.485
19922,12842.653
19923,12680.815
19924,12629.868
19925,12680.815
19926,12518.972
19927,12468.024
19928,12518.972
19929,12153.283
19930,11639.225
19931,11588.277
19932,11639.225
19933,11801.0625
19934,11639.235
19935,11690.183
19936,10731.7295
19937,10217.671
19938,9814.496
19939,9652.664
19940,9601.717
19941,9652.664
19942,9703.615
19943,9557.527
19944,9395.695
19945,9233.863
19946,9072.032
19947,9233.863
19948,9072.032
19949,9021.084
19950,9182.916
19951,9344.747
19952,9424.134
19953,9585.966
19954,9747.797
19955,10150.972
19956,9636.929
19957,10048.852
19958,9887.025
19959,9483.851
19960,9322.019
19961,9160.193
19962,8757.019
19963,8595.187
19964,8544.239
19965,8595.187
19966,8331.43
19967,8391.363
19968,8229.531
19969,8391.363
19970,8553.194
19971,9308.594
19972,9470.413
19973,10762.839
19974,10359.663
19975,10197.825
19976,10035.988
19977,9874.15
19978,9712.3125
19979,9550.475
19980,9499.53
19981,9448.583
19982,9499.53
19983,9661.368
19984,9823.206
19985,7531.9478
19986,7017.827
19987,6855.9956
19988,6452.82
19989,6290.982
19990,6240.031
19991,5725.955
19992,5564.1113
19993,5160.9287
19994,4999.0913
19995,4837.2534
19996,4675.416
19997,4837.2534
19998,4240.804
19999,3837.6284
20000,3675.7908
20001,3513.947
20002,3462.9958
20003,3513.947
20004,4138.818
20005,3735.642
20006,3573.8044
20007,3411.9668
20008,3250.1292
20009,3088.2915
20010,3037.34
20011,3088.2915
20012,3139.246
20013,726.84503
20014,282.51007
20015,231.55888
20016,0.0
20017,161.8377
20018,323.6754
20019,837.7444
20020,888.69556
20021,1050.5393
20022,1212.383
20023,2078.6516
20024,2240.4834
20025,2402.3152
20026,2564.1467
20027,2615.0945
20028,2776.926
20029,2938.7578
20030,3100.5894
20031,3262.4211
20032,4871.952
20033,4922.9106
20034,4982.8423
20035,4821.005
20036,4982.8423
20037,5386.018
20038,5547.8496
20039,5951.0244
20040,6214.547
20041,6163.5923
20042,6112.641
