,profile_curvature
15214,-0.00013057084
15215,-3.9456772e-05
15216,-1.7333923e-05
15217,-3.0580998e-06
15218,1.2851063e-05
15219,2.936845e-05
15220,1.9842862e-05
15221,4.259144e-05
15222,1.1386218e-05
15223,2.5598308e-06
15224,-1.0184501e-06
15225,-5.491065e-06
15226,-1.5562333e-05
15227,-4.520144e-05
15228,-0.00051378657
15229,-0.011526334
15230,-0.00040260307
15231,-5.470031e-05
15232,-1.1955694e-05
15233,-3.4018924e-06
15234,-1.1629521e-06
15235,1.3692924e-06
15236,1.9436889e-06
15237,5.6956304e-07
15238,-1.0651831e-06
15239,-1.9147567e-06
15240,-4.6377004e-06
15241,-1.3037713e-05
15242,-2.4919502e-05
15243,-1.8434395e-05
15244,-1.1258218e-05
15245,-2.9662193e-05
15246,-4.8607322e-05
15247,-4.597651e-05
15248,-3.7135662e-05
15249,-3.7347196e-05
15250,-6.0305516e-05
15251,-0.000110458386
15252,1.5803604e-05
15253,0.00020687043
15254,5.5858298e-05
15255,6.405649e-05
15256,0.00011393928
15257,0.00023466334
15258,0.00023146752
15259,0.0003567692
15260,0.00015361705
15261,3.239261e-05
15262,1.6720434e-05
15263,1.6837836e-05
15264,-1.2871644e-06
15265,2.0024065e-06
15266,2.9931473e-06
15267,5.2414134e-06
15268,1.1678518e-05
15269,1.6792168e-05
15270,2.0483341e-05
15271,2.805757e-05
15272,1.1313231e-05
15273,-1.4104524e-05
15274,-2.3911463e-05
15275,-1.5858925e-05
15276,0.0001627127
15277,0.00019011498
15278,9.715951e-05
15279,-0.0028171192
15280,0.0012508015
15281,0.00016570948
15282,4.495591e-05
15283,5.128876e-06
15284,-1.1392931e-05
15285,-2.5772475e-05
15286,-5.777121e-05
15287,-0.0001386205
15288,-0.00039848252
15289,-0.0012902989
15290,-0.0053553926
15291,-0.026304929
15292,-0.01248289
15293,-0.02356537
15294,-0.0994684
15295,-0.037226684
15296,-0.012143392
15297,-0.004117399
15298,-0.0012927621
15299,-0.00088738976
15300,-0.0008326014
15301,-0.0008022379
15302,-0.00039052844
15303,-0.00018897041
15304,-0.00016738496
15305,-0.00015627705
15306,-0.00010545296
15307,-9.035205e-05
15308,-7.2057584e-05
15309,-5.060141e-05
15310,-4.0536124e-05
15311,-3.235938e-05
15312,-2.7250497e-05
15313,-2.3667351e-05
15314,-1.9056535e-05
15315,-1.5013063e-05
15316,-1.0685967e-05
15317,-7.1582854e-06
15318,-4.5611014e-06
15319,-2.9028151e-06
15320,-1.770339e-06
15321,-1.0554304e-06
15322,-6.344608e-07
15323,-4.582416e-07
15324,-3.181467e-07
15325,-1.9030496e-07
15326,-7.085368e-08
15327,-3.05832e-08
15328,6.066607e-08
15329,1.6608638e-07
15330,1.6547624e-07
15331,5.7040317e-08
15332,-4.280885e-08
15333,-7.6803985e-08
15334,-7.6652675e-08
15335,-8.3475435e-08
15336,2.3080625e-08
15337,2.0844414e-08
15338,-1.0823928e-08
15339,5.4711272e-08
15340,1.7045177e-07
15341,1.715261e-07
15342,1.142505e-07
15343,5.6172926e-08
15344,3.748309e-08
15345,4.191961e-08
15346,9.8333466e-08
15347,2.3425665e-07
15348,6.015984e-07
15349,1.7838062e-06
15350,4.837424e-06
15351,-1.8915928e-07
15352,-2.3410303e-06
15353,1.1373857e-06
15354,2.3139398e-06
15355,1.4660409e-06
15356,7.2395255e-07
15357,2.931334e-07
15358,2.4775934e-08
15359,-1.55142e-07
15360,-2.5930134e-07
15361,-3.641874e-07
15362,-3.9509132e-07
15363,-3.3528332e-07
15364,-2.6198288e-07
15365,-1.9911569e-07
15366,-1.772924e-07
15367,-2.0202877e-07
15368,-2.3603288e-07
15369,-2.2741818e-07
15370,-2.0761777e-07
15371,-1.6642602e-07
15372,-1.265834e-07
15373,-7.0079885e-08
15374,-5.6732517e-08
15375,-2.3381993e-07
15376,-5.9408586e-07
15377,-9.384697e-07
15378,-7.784321e-07
15379,1.5330478e-08
15380,4.3616197e-07
15381,2.7444636e-07
15382,-6.267053e-07
15383,-2.9088922e-06
15384,-1.0253865e-05
15385,-5.7527873e-06
15386,-4.5440684e-06
15387,-2.7307763e-06
15388,-5.817087e-07
15389,-3.5109846e-07
15390,-7.288398e-07
15391,-1.0395362e-06
15392,-1.4310821e-06
15393,-2.8624813e-06
15394,-8.525631e-06
15395,-2.8434001e-06
15396,-7.7549785e-06
15397,-3.116101e-06
15398,1.1130039e-06
15399,1.0952341e-05
15400,2.7274082e-05
15401,1.0183982e-05
15402,1.1071635e-05
15403,3.926149e-06
15404,1.4105208e-06
15405,1.1976966e-06
15406,-7.896141e-07
15407,-1.19027245e-05
15408,-1.9507468e-05
15409,-8.840393e-06
15410,-7.5844705e-06
15411,-1.6361365e-06
15412,7.824847e-06
15413,5.9629252e-05
15414,0.00027888172
15415,-0.00014823084
15416,2.614067e-05
15417,-1.1962983e-05
15418,-2.7953438e-05
15419,-0.00017243788
15420,-0.0015105805
15421,0.0003817376
15422,-1.6516708e-05
15423,-2.6305974e-05
15424,-1.7078208e-05
15425,-8.178462e-06
15426,-4.4936505e-06
15427,-3.805073e-06
15428,-4.4669014e-06
15429,-5.8586943e-06
15430,-4.617977e-06
15431,-5.5309188e-06
15432,-9.057054e-06
15433,-1.4140807e-05
15434,-2.9525268e-05
15435,-9.971423e-05
15436,8.865212e-05
15437,6.511468e-05
15438,1.3416426e-05
15439,-5.6654776e-06
15440,-1.2813813e-05
15441,-2.7178105e-05
15442,-0.000103795865
15443,-0.0013110179
15444,-0.00029368955
15445,-5.0064966e-05
15446,-1.8409979e-05
15447,-4.7913304e-06
15448,1.1366312e-05
15449,5.537971e-05
15450,0.00019290269
15451,0.00014485451
15452,2.7946317e-05
15453,7.826217e-06
15454,2.014174e-06
15455,-1.8938669e-06
15456,-7.4867344e-06
15457,-2.1395233e-05
15458,-0.00015353736
15459,-0.0016894857
15460,-0.0005484316
15461,-0.00012366078
15462,-2.5803884e-05
15463,-9.715138e-06
15464,-6.5873296e-06
15465,-4.6069467e-06
15466,-3.7402638e-06
15467,-2.9019902e-06
15468,-3.8945686e-06
15469,-5.0838626e-06
15470,-7.93728e-06
15471,-1.4580331e-05
15472,-2.5882508e-05
15473,-3.2438213e-05
15474,-3.8789036e-05
15475,-5.5198914e-05
15476,-8.62879e-05
15477,-8.871961e-05
15478,-7.602559e-05
15479,-7.907162e-05
15480,-0.000114687304
15481,-0.00011992367
15482,0.00010847278
15483,2.5463843e-05
15484,3.4475993e-06
15485,3.2244167e-05
15486,6.283881e-05
15487,0.0001063916
15488,9.437559e-05
15489,7.593486e-05
15490,4.0509007e-05
15491,1.2878108e-05
15492,4.2986626e-06
15493,1.4211276e-06
15494,-5.2308354e-05
15495,-4.3954737e-05
15496,-3.945383e-05
15497,-4.578251e-05
15498,-7.2111965e-05
15499,-9.9788645e-05
15500,-0.000116019946
15501,-9.660338e-05
15502,-2.9186818e-05
15503,-2.0299973e-05
15504,-2.2832888e-05
15505,-4.4514287e-05
15506,-0.00027205836
15507,0.0020959587
15508,-0.003985879
15509,0.00094853935
15510,0.0038643766
15511,0.0004537273
15512,9.698584e-05
15513,1.5613226e-05
15514,-8.059126e-06
15515,-2.198331e-05
15516,-5.0570547e-05
15517,-0.00012672714
15518,-0.00036547793
15519,-0.0011791819
15520,-0.0041760285
15521,-0.018268513
15522,-0.052338563
15523,-0.08367395
15524,-0.10574809
15525,-0.039206915
15526,-0.012225306
15527,-0.006411076
15528,-0.002125993
15529,-0.001615699
15530,-0.0011492257
15531,-0.0010000067
15532,-0.00043977582
15533,-0.00019584887
15534,-0.00015144103
15535,-0.00013761803
15536,-9.126564e-05
15537,-7.635934e-05
15538,-5.5565382e-05
15539,-3.7790684e-05
15540,-2.8024788e-05
15541,-2.0959944e-05
15542,-1.7894652e-05
15543,-1.4715376e-05
15544,-1.2203405e-05
15545,-1.0321466e-05
15546,-7.852077e-06
15547,-5.198296e-06
15548,-3.2471307e-06
15549,-1.8166622e-06
15550,-8.918291e-07
15551,-3.629402e-07
15552,-1.2343119e-07
15553,-1.1375816e-07
15554,-8.4274554e-08
15555,-2.4200952e-08
15556,4.265158e-08
15557,-6.2001417e-09
15558,-2.1220559e-09
15559,5.3120186e-08
15560,8.200733e-08
15561,6.2250485e-09
15562,-7.980835e-08
15563,-1.3405867e-07
15564,-1.10182945e-07
15565,-8.2868716e-08
15566,7.546567e-08
15567,1.5872529e-07
15568,8.629472e-08
15569,1.9148295e-07
15570,5.8873985e-07
15571,6.8767895e-07
15572,5.446623e-07
15573,3.283243e-07
15574,2.9378276e-07
15575,3.2444512e-07
15576,4.6157444e-07
15577,9.0997827e-07
15578,2.4986855e-06
15579,8.2812485e-06
15580,-3.9391634e-06
15581,-3.8232363e-07
15582,4.7134023e-07
15583,5.503699e-07
15584,3.9978875e-07
15585,2.1926694e-07
15586,1.6254909e-08
15587,-1.4589298e-07
15588,-2.2163218e-07
15589,-3.3960814e-07
15590,-4.5862e-07
15591,-5.6829595e-07
15592,-5.6552483e-07
15593,-4.5631657e-07
15594,-3.3513555e-07
15595,-2.07049e-07
15596,-1.5916369e-07
15597,-2.5215607e-07
15598,-3.2973094e-07
15599,-3.4358615e-07
15600,-3.413239e-07
15601,-3.476498e-07
15602,-3.5064005e-07
15603,-2.5983888e-07
15604,-1.559935e-07
15605,-2.3430411e-07
15606,-5.700313e-07
15607,-1.1843273e-06
15608,-1.36537e-06
15609,-4.0887423e-07
15610,4.0944514e-07
15611,7.204775e-07
15612,1.2149518e-07
15613,-1.0862848e-06
15614,-4.4230387e-06
15615,-1.0034591e-05
15616,2.436396e-06
15617,4.130911e-06
15618,1.6238962e-06
15619,1.529395e-07
15620,-8.6710935e-07
15621,-1.4136178e-06
15622,-1.917695e-06
15623,-3.6609792e-06
15624,-9.395655e-06
15625,1.1094529e-06
15626,-5.9085583e-06
15627,-2.0303205e-06
15628,1.6315417e-06
15629,8.896345e-06
15630,2.4592271e-05
15631,3.1702213e-05
15632,1.5634978e-05
15633,5.5990595e-06
15634,1.7071267e-06
15635,3.8342208e-07
15636,-5.6733475e-06
15637,-4.779148e-05
15638,-5.93041e-05
15639,-1.9110983e-05
15640,-6.3560688e-06
15641,-6.9891036e-07
15642,9.109457e-06
15643,9.160232e-05
15644,0.0044170115
15645,0.0032582195
15646,4.6016066e-05
15647,-2.3860073e-07
15648,-5.30889e-06
15649,-4.2477168e-05
15650,-7.3949435e-05
15651,7.769569e-05
15652,1.0813155e-05
15653,3.345235e-06
15654,8.096367e-06
15655,-1.3507738e-06
15656,-2.9351618e-06
15657,-3.5778075e-06
15658,-4.565382e-06
15659,-8.076583e-06
15660,-6.4471374e-06
15661,-6.697924e-06
15662,-7.764367e-06
15663,-9.510452e-06
15664,-2.046858e-05
15665,-8.825201e-05
15666,6.7262995e-06
15667,5.9030757e-05
15668,2.0213965e-05
15669,7.30741e-07
15670,-5.2897794e-06
15671,-1.9770278e-05
15672,-8.300412e-05
15673,-0.0010944859
15674,-0.00039978215
15675,-5.056289e-05
15676,-1.689642e-05
15677,-4.7680787e-06
15678,8.4894555e-06
15679,5.3641037e-05
15680,0.0010513461
15681,0.0020601128
15682,7.261811e-05
15683,1.3287752e-05
15684,3.2637238e-06
15685,3.4566207e-07
15686,-3.0345886e-06
15687,-1.0359162e-05
15688,-5.2535248e-05
15689,-0.00032118065
15690,0.00018523999
15691,-0.0002043037
15692,-5.1959294e-05
15693,-1.805734e-05
15694,-1.3811003e-05
15695,-1.1777301e-05
15696,-9.7085685e-06
15697,-7.1460413e-06
15698,-7.0542483e-06
15699,-8.574871e-06
15700,-1.3247267e-05
15701,-2.0403695e-05
15702,-3.3743243e-05
15703,-4.3865206e-05
15704,-4.8408292e-05
15705,-5.8357604e-05
15706,-8.889743e-05
15707,-0.000119507036
15708,-0.00013675292
15709,-0.00016214784
15710,-0.00020580334
15711,-4.16451e-05
15712,-4.8444672e-05
15713,-5.583556e-05
15714,-3.254003e-05
15715,-1.3598343e-05
15716,-1.4968e-06
15717,4.511592e-06
15718,5.3972053e-06
15719,4.4036387e-06
15720,-1.0248764e-06
15721,-6.2590534e-06
15722,-8.370683e-06
15723,-8.858095e-06
15724,2.9198893e-05
15725,-0.011208212
15726,-0.024213227
15727,-0.0052695307
15728,-0.0016678781
15729,-0.004330112
15730,-0.0011735026
15731,0.00048320778
15732,0.00016452272
15733,4.3467167e-05
15734,9.769985e-06
15735,-2.5539926e-05
15736,-0.00030625242
15737,-0.0067020906
15738,-0.019199256
15739,0.0007249691
15740,0.033985224
15741,0.0016260138
15742,0.00019863082
15743,2.8009837e-05
15744,-5.823807e-06
15745,-2.0658732e-05
15746,-4.8941532e-05
15747,-0.00013060776
15748,-0.0004090011
15749,-0.001174657
15750,-0.0038802547
15751,-0.013991483
15752,0.0069323583
15753,-0.03741092
15754,-0.01641756
15755,-0.023312638
15756,-0.008131404
15757,-0.0039973487
15758,-0.002599534
15759,-0.0014605012
15760,-0.0011583805
15761,-0.0011102357
15762,-0.00048913114
15763,-0.00021579815
15764,-0.00014238498
15765,-0.00011287997
15766,-7.226838e-05
15767,-5.904789e-05
15768,-4.1580486e-05
15769,-2.7441783e-05
15770,-1.997432e-05
15771,-1.6040703e-05
15772,-1.4293394e-05
15773,-1.1414554e-05
15774,-8.49865e-06
15775,-6.5976874e-06
15776,-4.831756e-06
15777,-3.2095566e-06
15778,-2.028893e-06
15779,-1.3320821e-06
15780,-6.469459e-07
15781,-1.3208448e-07
15782,1.3621367e-07
15783,1.445229e-07
15784,1.3558775e-07
15785,1.3295885e-07
15786,1.1587184e-07
15787,-7.749865e-08
15788,-1.3507439e-07
15789,1.847217e-09
15790,1.16572004e-07
15791,5.884725e-08
15792,-7.535513e-08
15793,-1.3264774e-07
15794,-1.155171e-07
15795,-1.2959266e-07
15796,1.5302938e-08
15797,2.0905762e-07
15798,4.4696498e-07
15799,1.0711855e-06
15800,2.4154824e-06
15801,3.3051153e-06
15802,2.4646479e-06
15803,1.2091951e-06
15804,1.0453385e-06
15805,1.0825056e-06
15806,1.2935355e-06
15807,2.4271794e-06
15808,5.755623e-06
15809,-2.0281293e-06
15810,2.6134107e-06
15811,7.1201083e-07
15812,1.8357119e-07
15813,6.9499585e-08
15814,-3.546084e-08
15815,-1.03489796e-07
15816,-2.0576242e-07
15817,-2.2489988e-07
15818,-1.7250348e-07
15819,-2.7353195e-07
15820,-3.7688494e-07
15821,-3.7571084e-07
15822,-2.3272932e-07
15823,-9.2122995e-08
15824,-1.2635736e-08
15825,4.3621323e-08
15826,2.2706812e-08
15827,-1.7273136e-07
15828,-3.4102325e-07
15829,-3.8336955e-07
15830,-3.9720788e-07
15831,-4.345583e-07
15832,-5.0188305e-07
15833,-4.0850094e-07
15834,-1.8424392e-07
15835,-8.920957e-08
15836,-2.1923783e-07
15837,-8.4199314e-07
15838,-1.4003813e-06
15839,-8.6125226e-07
15840,-6.6613616e-08
15841,6.1834623e-07
15842,5.198607e-07
15843,-2.0780017e-07
15844,-1.52579e-06
15845,-3.8805224e-06
15846,-2.1934686e-06
15847,3.6296547e-06
15848,3.341983e-06
15849,1.288076e-06
15850,-3.1561316e-07
15851,-1.3192534e-06
15852,-2.1892722e-06
15853,-4.2012043e-06
15854,-8.724227e-06
15855,3.721497e-06
15856,-3.4951508e-06
15857,-1.433666e-06
15858,1.2992876e-06
15859,5.813182e-06
15860,1.5014695e-05
15861,2.387558e-05
15862,1.3493939e-05
15863,5.079184e-06
15864,1.4270335e-06
15865,-6.6193826e-07
15866,-8.747681e-06
15867,-5.3867538e-05
15868,-1.47736855e-05
15869,-1.359607e-05
15870,-3.7424122e-06
15871,3.0407176e-07
15872,8.312774e-06
15873,4.7129797e-05
15874,0.00013839923
15875,0.00018068771
15876,4.6377274e-05
15877,-1.1341847e-05
15878,-1.105655e-05
15879,-6.060077e-06
15880,6.3502695e-05
15881,5.7208537e-05
15882,6.2060863e-06
15883,1.7830764e-07
15884,1.12966245e-05
15885,7.721128e-06
15886,2.2934024e-07
15887,-2.391957e-06
15888,-3.4973846e-06
15889,-6.927478e-06
15890,-2.2668407e-06
15891,-1.9076554e-06
15892,3.3715958e-07
15893,-7.9190573e-07
15894,-7.715699e-06
15895,-4.26224e-05
15896,-0.00013099174
15897,4.2315787e-05
15898,4.7840134e-05
15899,2.3122744e-05
15900,7.645212e-06
15901,-1.0734922e-05
15902,-6.963635e-05
15903,-0.0007320443
15904,-0.0005910703
15905,-4.9200746e-05
15906,-1.5227796e-05
15907,-4.983226e-06
15908,3.6023448e-06
15909,2.3246272e-05
15910,0.00016027062
15911,0.00050639035
15912,7.768002e-05
15913,1.0140279e-05
15914,4.3594127e-07
15915,3.2145954e-07
15916,-1.1114582e-06
15917,-5.398657e-06
15918,-2.3508674e-05
15919,-0.000104045655
15920,-0.000178011
15921,4.4846198e-05
15922,-0.00010462179
15923,-3.2526565e-05
15924,-2.6198657e-05
15925,-2.5288417e-05
15926,-2.33737e-05
15927,-2.063863e-05
15928,-2.0214802e-05
15929,-1.8961955e-05
15930,-2.2702168e-05
15931,-2.9415029e-05
15932,-4.3106556e-05
15933,-6.190585e-05
15934,-8.127894e-05
15935,-9.581324e-05
15936,-6.8219204e-05
15937,-9.024824e-05
15938,-0.00019597608
15939,-0.00029403743
15940,-0.00030109077
15941,-0.00016480626
15942,-0.00015702232
15943,-8.896125e-05
15944,-5.46921e-05
15945,-3.5350764e-05
15946,-2.256698e-05
15947,-1.580773e-05
15948,-1.2467678e-05
15949,-1.2306495e-05
15950,-1.2877404e-05
15951,-1.3865904e-05
15952,-1.5432035e-05
15953,-1.6006212e-05
15954,-0.00028131687
15955,-0.00027804502
15956,-0.00021127476
15957,-5.289722e-05
15958,8.735655e-06
15959,6.5518093e-06
15960,-1.4551794e-05
15961,-0.00017629948
15962,-0.0014396956
15963,0.0009124868
15964,0.00063645886
15965,0.011934524
15966,0.0020881626
15967,0.00030075305
15968,4.2271007e-05
15969,-1.8445552e-06
15970,-1.6761802e-05
15971,-4.0667277e-05
15972,-0.000106516265
15973,-0.0003354176
15974,-0.00094185997
15975,-0.0032499735
15976,-0.007958945
15977,0.049320176
15978,0.016588008
15979,0.0060344283
15980,-0.0009363516
15981,-0.004314587
15982,-0.0022271879
15983,-0.0018491787
15984,-0.0013742967
15985,-0.0016383469
15986,-0.001167423
15987,-0.00047742366
15988,-0.00021745406
15989,-0.0001306692
15990,-9.479829e-05
15991,-5.8147274e-05
15992,-4.4625333e-05
15993,-3.0965293e-05
15994,-2.287931e-05
15995,-1.9074103e-05
15996,-1.5291114e-05
15997,-1.1856481e-05
15998,-9.161936e-06
15999,-7.0404617e-06
16000,-5.3619883e-06
16001,-3.232582e-06
16002,-1.8068055e-06
16003,-9.713025e-07
16004,-6.8794304e-07
16005,-4.0814945e-07
16006,-1.4052631e-07
16007,1.2508228e-07
16008,8.664734e-08
16009,9.336924e-08
16010,6.0522304e-08
16011,1.3199695e-08
16012,-1.5285677e-07
16013,-1.5266659e-07
16014,7.492822e-08
16015,2.8972477e-07
16016,1.655368e-07
16017,7.910067e-09
16018,-9.429258e-08
16019,-1.2835797e-07
16020,-2.23363e-07
16021,-9.781666e-08
16022,9.912563e-08
16023,4.4402475e-07
16024,1.6574905e-06
16025,5.98672e-06
16026,1.3176464e-05
16027,7.931964e-06
16028,7.128933e-07
16029,-9.388534e-08
16030,-9.3325826e-07
16031,7.467328e-08
16032,1.7579952e-06
16033,3.1645118e-06
16034,4.023966e-06
16035,1.7336791e-06
16036,3.7356818e-07
16037,-6.4646977e-09
16038,-9.760174e-08
16039,-1.5994046e-07
16040,-2.0841114e-07
16041,-2.3609861e-07
16042,-7.093085e-08
16043,4.8466855e-08
16044,-1.0301574e-07
16045,-1.9184588e-07
16046,-6.1952974e-08
16047,2.1085148e-07
16048,3.710583e-07
16049,4.1876888e-07
16050,3.33371e-07
16051,2.1793599e-07
16052,-2.1635542e-09
16053,-2.5201334e-07
16054,-3.6830195e-07
16055,-4.1423172e-07
16056,-4.920591e-07
16057,-7.011777e-07
16058,-6.61829e-07
16059,-3.59675e-07
16060,-8.921717e-08
16061,2.9508453e-08
16062,-2.0002058e-07
16063,-4.1520443e-07
16064,-1.2169706e-07
16065,3.9404473e-08
16066,4.65686e-07
16067,4.9411824e-07
16068,7.877945e-08
16069,-6.212527e-07
16070,-1.7916445e-06
16071,-1.5818896e-06
16072,9.2252776e-07
16073,1.8611732e-06
16074,1.6125211e-06
16075,9.973505e-07
16076,-4.4694326e-07
16077,-2.2245315e-06
16078,-5.1881634e-06
16079,-9.208864e-06
16080,-2.0577106e-06
16081,-4.8460743e-06
16082,-2.145067e-06
16083,2.5914082e-07
16084,2.5043892e-06
16085,5.076321e-06
16086,5.9670506e-06
16087,4.243923e-06
16088,2.1776812e-06
16089,6.1084467e-07
16090,-1.2668369e-06
16091,-8.520448e-06
16092,-2.4617386e-05
16093,-2.346471e-06
16094,-9.391661e-06
16095,-2.2994245e-06
16096,2.633477e-07
16097,3.9047427e-06
16098,1.3667135e-05
16099,2.4878223e-05
16100,3.261581e-05
16101,3.4720902e-05
16102,2.2807235e-05
16103,2.0818716e-05
16104,3.67825e-05
16105,5.827657e-05
16106,4.50184e-05
16107,1.055921e-05
16108,2.6376076e-06
16109,5.2070186e-06
16110,6.279594e-06
16111,2.9965627e-06
16112,2.3302775e-06
16113,1.9236716e-06
16114,6.6101748e-06
16115,1.2438358e-05
16116,1.1469992e-05
16117,9.085673e-06
16118,4.4628523e-06
16119,-1.9037443e-06
16120,2.3624185e-05
16121,1.3126268e-05
16122,-1.2065784e-05
16123,8.44536e-05
16124,6.8320456e-05
16125,2.2518612e-05
16126,-2.8401132e-06
16127,-5.4370757e-05
16128,-0.00034944463
16129,-0.00045323212
16130,-4.2579326e-05
16131,-1.3461212e-05
16132,-5.331623e-06
16133,3.271265e-07
16134,6.516602e-06
16135,2.0027648e-05
16136,3.4515913e-05
16137,2.3870067e-05
16138,6.6595694e-06
16139,-1.1315481e-06
16140,-3.3203915e-07
16141,-4.0780202e-07
16142,-3.212912e-06
16143,-1.162499e-05
16144,-4.3069344e-05
16145,-9.836766e-05
16146,6.680929e-06
16147,-0.000109656175
16148,-5.8123158e-05
16149,-4.221349e-05
16150,-3.8608727e-05
16151,-3.461343e-05
16152,-3.125377e-05
16153,-3.337089e-05
16154,-3.3904398e-05
16155,-3.957282e-05
16156,-5.0609622e-05
16157,-6.382703e-05
16158,-8.222551e-05
16159,-0.00010428936
16160,-0.00012551216
16161,-0.000103495855
16162,-0.0001011653
16163,-0.00022796473
16164,-0.00044517033
16165,-0.00041150433
16166,-0.00032207367
16167,-0.0002309612
16168,-0.00014292944
16169,-9.423994e-05
16170,-6.922779e-05
16171,-5.230585e-05
16172,-4.262467e-05
16173,-3.5249614e-05
16174,-3.28221e-05
16175,-3.258483e-05
16176,-3.3902892e-05
16177,-3.5073557e-05
16178,-3.869334e-05
16179,-8.8077606e-05
16180,-8.394693e-05
16181,-7.380473e-05
16182,-2.5482883e-05
16183,2.1319533e-05
16184,1.8908117e-05
16185,-9.721457e-07
16186,-0.0001044219
16187,-0.00020423673
16188,0.00024325447
16189,2.8023493e-05
16190,0.0002168761
16191,0.00019096318
16192,0.00012610666
16193,3.44311e-05
16194,3.0766455e-07
16195,-1.247173e-05
16196,-3.1394025e-05
16197,-8.1955266e-05
16198,-0.00024334932
16199,-0.00064717175
16200,-0.0017248709
16201,-0.0014139095
16202,0.010941774
16203,0.010575124
16204,0.01039617
16205,0.01324815
16206,0.0056979153
16207,0.0015158555
16208,0.00067076966
16209,-0.00064214773
16210,-0.0016413904
16211,-0.0013073068
16212,-0.0005079335
16213,-0.0002274365
16214,-0.0001286369
16215,-8.266513e-05
16216,-4.959664e-05
16217,-3.350957e-05
16218,-2.317535e-05
16219,-1.91647e-05
16220,-1.5835485e-05
16221,-1.2027569e-05
16222,-9.069405e-06
16223,-6.921408e-06
16224,-5.111754e-06
16225,-3.825446e-06
16226,-2.5740276e-06
16227,-1.6565854e-06
16228,-7.3097493e-07
16229,-1.6358346e-07
16230,4.7228966e-08
16231,1.1988551e-08
16232,-7.4063436e-08
16233,-2.2559179e-07
16234,-2.3395587e-07
16235,-2.3077233e-07
16236,-9.433791e-08
16237,-1.06068825e-07
16238,2.9345534e-08
16239,3.9452183e-07
16240,6.9740565e-07
16241,7.0722825e-07
16242,5.13043e-07
16243,2.3330927e-07
16244,-5.1361713e-08
16245,-2.5604615e-07
16246,-1.408832e-07
16247,1.37104825e-08
16248,2.8416835e-07
16249,1.3063667e-06
16250,4.7542617e-06
16251,1.1317008e-05
16252,6.4482892e-06
16253,-4.9506507e-06
16254,-2.3402258e-06
16255,5.985244e-07
16256,1.5301543e-06
16257,1.5538335e-06
16258,1.4808908e-06
16259,1.0936296e-06
16260,4.2375757e-07
16261,-3.1130742e-08
16262,-1.286446e-07
16263,-1.731212e-07
16264,-1.9500516e-07
16265,-2.115839e-07
16266,-1.4989853e-07
16267,1.5422106e-07
16268,2.1675099e-07
16269,5.1173867e-08
16270,-9.764424e-10
16271,1.5625268e-07
16272,3.4794468e-07
16273,4.4612997e-07
16274,4.906989e-07
16275,3.538262e-07
16276,1.4102702e-07
16277,-1.06971406e-07
16278,-2.1839031e-07
16279,-3.6701653e-07
16280,-4.1812518e-07
16281,-4.9687833e-07
16282,-7.620223e-07
16283,-7.4940255e-07
16284,-4.455242e-07
16285,-1.0827109e-07
16286,2.715589e-07
16287,6.651216e-07
16288,1.0779106e-06
16289,1.0811063e-06
16290,7.5533825e-07
16291,9.585871e-07
16292,8.7201886e-07
16293,5.1550086e-07
16294,2.8010252e-08
16295,-5.407773e-07
16296,-5.927466e-07
16297,-2.2897702e-07
16298,-3.5266467e-07
16299,-4.897241e-08
16300,8.7988985e-07
16301,6.9659137e-07
16302,-1.6191808e-06
16303,-6.4304772e-06
16304,-1.2242049e-05
16305,-1.42300405e-05
16306,-9.435711e-06
16307,-3.9978117e-06
16308,-1.5397575e-06
16309,-3.1432708e-07
16310,1.7934157e-08
16311,-5.346382e-07
16312,-3.0371015e-07
16313,-2.9642837e-07
16314,-8.176722e-07
16315,-2.462207e-06
16316,-8.2520755e-06
16317,-1.1805543e-05
16318,1.2627608e-05
16319,-4.8906018e-06
16320,-1.4329826e-06
16321,2.6576737e-07
16322,1.8035282e-06
16323,7.5162225e-06
16324,1.1411408e-05
16325,1.1674209e-05
16326,1.0625699e-05
16327,9.123315e-06
16328,9.475225e-06
16329,1.3203375e-05
16330,1.5690064e-05
16331,1.5538622e-05
16332,9.103657e-06
16333,5.635205e-06
16334,6.1216533e-06
16335,7.3076376e-06
16336,7.0505935e-06
16337,7.733704e-06
16338,9.148198e-06
16339,1.648367e-05
16340,1.677717e-05
16341,1.220537e-05
16342,6.3712855e-06
16343,6.5153716e-07
16344,-4.596666e-06
16345,2.2207598e-05
16346,0.00014062408
16347,9.102933e-05
16348,3.1176885e-05
16349,0.000158676
16350,3.5699282e-05
16351,3.7888299e-06
16352,-3.7808426e-05
16353,-0.00016792194
16354,-5.09278e-05
16355,-4.6315254e-05
16356,-1.2142791e-05
16357,-5.651331e-06
16358,-1.5931236e-06
16359,1.4202237e-06
16360,3.5240912e-06
16361,4.2431598e-06
16362,3.6900356e-06
16363,1.733173e-06
16364,-1.2071104e-06
16365,-1.5139328e-06
16366,-6.3502483e-07
16367,-2.0048037e-06
16368,-7.1746526e-06
16369,-2.2916123e-05
16370,-5.53803e-05
16371,-9.12861e-05
16372,1.2734816e-05
16373,-8.8436645e-05
16374,-5.54427e-05
16375,-4.819665e-05
16376,-4.174356e-05
16377,-3.801197e-05
16378,-4.0526545e-05
16379,-3.989136e-05
16380,-4.604346e-05
16381,-5.5403914e-05
