,profile_curvature
8327,0.0006900866
8328,0.00010082595
8329,2.2095372e-05
8330,1.2084424e-05
8331,-2.669636e-06
8332,-1.8747916e-05
8333,-5.1197847e-05
8334,-0.00012601032
8335,-0.0003524301
8336,-0.001390712
8337,-0.0065869624
8338,-0.0041964827
8339,-1.0305545e-05
8340,-1.0469536e-05
8341,-1.19137185e-05
8342,-9.951802e-06
8343,3.3392669e-06
8344,1.0865718e-05
8345,4.7470394e-06
8346,0.00011999287
8347,0.30127808
8348,0.00056782435
8349,6.6010296e-05
8350,1.5724509e-05
8351,2.6375576e-06
8352,-4.54689e-06
8353,-1.0789541e-05
8354,-4.153078e-05
8355,-0.00017225194
8356,-0.0002314707
8357,0.00057734805
8358,0.0003615251
8359,-2.1048421e-05
8360,1.1158249e-05
8361,0.00020482302
8362,0.0023613044
8363,0.0042293402
8364,0.0025102773
8365,0.0003454753
8366,-0.0007149177
8367,-0.001468725
8368,-0.04702596
8369,-0.0003450331
8370,-5.629168e-05
8371,-2.8705203e-05
8372,3.0262723e-05
8373,0.00026223986
8374,0.0029460383
8375,0.024000645
8376,0.00043724698
8377,-1.886568e-05
8378,-5.842636e-05
8379,-5.7882164e-05
8380,-3.945677e-05
8381,-2.9930301e-05
8382,-2.1498507e-05
8383,-0.00018590085
8384,0.00012060144
8385,0.00021770496
8386,8.590316e-05
8387,2.4199368e-05
8388,2.0905416e-05
8389,4.4863747e-05
8390,0.00012752124
8391,5.0584633e-05
8392,1.7052245e-05
8393,1.9751778e-06
8394,-1.2626982e-05
8395,-3.2154527e-05
8396,-8.386376e-05
8397,-0.00030473704
8398,-0.0014023145
8399,-0.0025629082
8400,0.00027898303
8401,-3.2092797e-05
8402,-0.001482492
8403,-0.0028428591
8404,-0.0035181337
8405,-0.0024126493
8406,-0.002189275
8407,-0.0013935228
8408,-0.0005619384
8409,-0.0001972117
8410,-8.561395e-05
8411,-4.0455318e-05
8412,-1.7281609e-05
8413,-6.7854176e-06
8414,-1.2216691e-06
8415,1.6731769e-06
8416,5.305873e-06
8417,9.01102e-06
8418,8.310272e-06
8419,6.6125995e-06
8420,4.5378333e-06
8421,2.3805726e-06
8422,3.550049e-07
8423,-9.493924e-07
8424,-1.6803051e-06
8425,-2.9040193e-06
8426,-3.2280543e-06
8427,-4.5223187e-06
8428,-5.6845433e-06
8429,-6.1071396e-06
8430,-6.18731e-06
8431,-4.3618056e-06
8432,-6.9962566e-06
8433,-1.4653012e-05
8434,-3.3834098e-05
8435,-9.131961e-05
8436,-0.0003911631
8437,-0.0009872296
8438,-0.00033951132
8439,-6.042278e-05
8440,-2.1641883e-05
8441,-8.6668215e-06
8442,-1.8902906e-06
8443,9.579438e-06
8444,5.2870768e-05
8445,0.0004333217
8446,-0.009977152
8447,0.00074206624
8448,0.00020982283
8449,1.6855352e-05
8450,2.3015673e-05
8451,5.1320376e-07
8452,-3.0250217e-06
8453,-3.083616e-06
8454,-2.3853912e-07
8455,-4.262574e-08
8456,2.5254344e-06
8457,3.7122381e-06
8458,5.8397327e-06
8459,5.5854007e-06
8460,5.437671e-06
8461,3.8056592e-06
8462,2.4420838e-06
8463,-1.4298487e-06
8464,-1.4358886e-06
8465,-3.5442831e-06
8466,-6.435603e-06
8467,-1.3202155e-05
8468,-2.159313e-05
8469,-2.2579829e-05
8470,-1.8372624e-05
8471,-1.7197865e-05
8472,-1.7873721e-05
8473,-2.1438698e-05
8474,-8.251369e-06
8475,1.4171831e-05
8476,1.7501543e-05
8477,3.9421382e-05
8478,9.284152e-05
8479,0.00016725418
8480,2.16556e-06
8481,-8.4394735e-05
8482,-3.5090994e-05
8483,-2.0049558e-05
8484,-1.3319255e-05
8485,-7.981196e-06
8486,-5.6429594e-06
8487,-4.7941458e-06
8488,-3.8217913e-06
8489,-3.2797773e-06
8490,-3.2388793e-06
8491,-3.0518163e-06
8492,-1.8876109e-06
8493,7.541256e-06
8494,3.6763893e-05
8495,5.9743863e-05
8496,6.127982e-05
8497,6.230202e-05
8498,8.318619e-05
8499,6.669453e-05
8500,5.315329e-05
8501,0.0001322636
8502,0.018411959
8503,0.11809774
8504,0.016575389
8505,0.00041305457
8506,-8.250808e-05
8507,-2.1790722e-05
8508,-5.2001637e-06
8509,-1.5317482e-06
8510,-1.9348867e-07
8511,6.975213e-07
8512,1.5485073e-06
8513,3.020257e-06
8514,5.1057546e-06
8515,6.6195275e-06
8516,4.627949e-06
8517,2.4182402e-06
8518,1.7200421e-06
8519,1.3801775e-06
8520,7.324366e-07
8521,2.0896358e-07
8522,-1.7292618e-07
8523,-8.366919e-07
8524,-1.8287354e-06
8525,8.21705e-07
8526,1.0887116e-05
8527,3.4474222e-06
8528,1.7456408e-07
8529,6.486879e-08
8530,1.4985974e-07
8531,-1.720015e-07
8532,-5.662851e-07
8533,-1.1642237e-06
8534,-1.8067465e-06
8535,-2.44689e-06
8536,-3.0643962e-06
8537,-3.2666462e-06
8538,-2.9165142e-06
8539,-2.3764412e-06
8540,-2.0642494e-06
8541,-1.951078e-06
8542,-2.1841809e-06
8543,-2.7079589e-06
8544,-2.6062773e-06
8545,-2.0149841e-06
8546,-1.5686438e-06
8547,-1.3450102e-06
8548,-1.3099885e-06
8549,-1.0153119e-06
8550,-6.68529e-07
8551,-4.8126634e-07
8552,-1.9412695e-07
8553,1.165574e-07
8554,3.06879e-07
8555,4.933212e-07
8556,7.6852456e-07
8557,1.3114466e-06
8558,2.2875079e-06
8559,8.194102e-06
8560,2.8571816e-05
8561,9.1935755e-05
8562,0.0012938831
8563,0.00044856267
8564,2.579219e-05
8565,6.9005328e-06
8566,7.684292e-06
8567,1.3906378e-05
8568,3.80468e-05
8569,0.00012736247
8570,0.00046756785
8571,0.00017672135
8572,1.4106822e-05
8573,3.7191376e-06
8574,1.8049116e-06
8575,8.332518e-07
8576,5.661496e-08
8577,-4.3914935e-07
8578,-1.2027876e-06
8579,-1.8816268e-06
8580,-1.7046378e-06
8581,1.4383924e-07
8582,1.6798124e-06
8583,1.7437984e-06
8584,1.2057518e-06
8585,4.3573132e-07
8586,-3.57162e-07
8587,-1.2913599e-06
8588,-3.7543286e-06
8589,-1.05418385e-05
8590,-3.161609e-05
8591,1.4053489e-05
8592,4.707074e-05
8593,7.2784176e-05
8594,0.00014136704
8595,0.00031076086
8596,0.00020991349
8597,5.084601e-05
8598,1.4152292e-05
8599,1.0472927e-05
8600,-2.4783521e-06
8601,-1.290257e-05
8602,-4.2831954e-05
8603,-0.000113291906
8604,-0.00034462247
8605,-0.002128021
8606,-0.025916213
8607,-0.008246752
8608,-9.705468e-06
8609,-1.1127412e-05
8610,-1.17826885e-05
8611,-8.412949e-06
8612,2.5660627e-06
8613,3.7720922e-06
8614,9.449872e-07
8615,7.635524e-05
8616,0.011011814
8617,0.000693223
8618,7.392214e-05
8619,1.847454e-05
8620,3.3829338e-06
8621,-4.0784116e-06
8622,-9.566854e-06
8623,-3.19557e-05
8624,-0.00016931906
8625,-0.0005434303
8626,0.0007852246
8627,0.00020171425
8628,-4.2972675e-05
8629,-9.4697975e-07
8630,7.681572e-05
8631,0.00037460288
8632,0.0010549147
8633,4.333121e-06
8634,-0.0011655985
8635,-0.0014952886
8636,-0.0021800494
8637,-1.262197
8638,-0.00031205377
8639,-7.197909e-05
8640,-5.2997566e-05
8641,1.1429088e-05
8642,0.0002610974
8643,0.00095347036
8644,-0.00222831
8645,0.00048524115
8646,4.142004e-05
8647,-4.8597074e-05
8648,-9.4006915e-05
8649,-0.00016378672
8650,-9.5716845e-05
8651,1.0798915e-05
8652,-0.00085669436
8653,-0.00022939542
8654,-0.00013520724
8655,-7.849631e-05
8656,-4.2443895e-05
8657,-1.4715183e-05
8658,3.2472188e-05
8659,5.9902937e-05
8660,2.0931084e-05
8661,3.7768689e-06
8662,-8.556112e-06
8663,-2.4093779e-05
8664,-5.3211712e-05
8665,-0.00015696518
8666,-0.000575769
8667,-0.002580945
8668,-0.0028462538
8669,0.0015863597
8670,0.0021582383
8671,-0.0015444593
8672,-0.0053030793
8673,-0.005713595
8674,-0.0042134905
8675,-0.0018509194
8676,-0.0008706864
8677,-0.0003456897
8678,-0.00013123799
8679,-5.7079113e-05
8680,-2.57447e-05
8681,-9.107176e-06
8682,-2.4635249e-06
8683,-9.323588e-07
8684,-3.1499238e-07
8685,2.4772035e-06
8686,7.752546e-06
8687,7.4256563e-06
8688,3.04548e-06
8689,-1.9528966e-06
8690,-3.853459e-06
8691,-4.446397e-06
8692,-5.063299e-06
8693,-5.6448375e-06
8694,-6.735433e-06
8695,-7.798685e-06
8696,-1.00607795e-05
8697,-9.24386e-06
8698,-7.635352e-06
8699,-6.0172465e-06
8700,-4.1321264e-06
8701,-5.493429e-06
8702,-1.0118624e-05
8703,-2.11419e-05
8704,-4.291756e-05
8705,-0.000108018634
8706,-0.0002609128
8707,-0.00019168494
8708,-5.072771e-05
8709,-1.8138386e-05
8710,-5.3376025e-06
8711,3.4770082e-06
8712,2.2673576e-05
8713,0.00012385445
8714,0.0019129255
8715,0.00024222319
8716,-1.9411234e-05
8717,0.00032372182
8718,5.244137e-05
8719,1.1021507e-05
8720,-1.7061373e-05
8721,-2.2797776e-05
8722,-2.052511e-05
8723,-1.7770222e-05
8724,-1.7494789e-05
8725,-1.93606e-05
8726,-2.1952997e-05
8727,-1.9479507e-05
8728,-1.5835518e-05
8729,-1.4428267e-05
8730,-1.5011567e-05
8731,-2.0303665e-05
8732,-2.8883092e-05
8733,-3.005225e-05
8734,-2.9582676e-05
8735,-3.549862e-05
8736,-5.5136767e-05
8737,-8.843811e-05
8738,-9.6839554e-05
8739,-8.445452e-05
8740,-7.276789e-05
8741,-6.79537e-05
8742,-6.207559e-05
8743,-2.1867885e-05
8744,1.8562575e-06
8745,4.1882727e-06
8746,6.968433e-06
8747,1.1078853e-05
8748,1.0570786e-05
8749,-8.754725e-06
8750,-2.5697578e-05
8751,-1.9524852e-05
8752,-1.4105495e-05
8753,-1.0978243e-05
8754,-7.927769e-06
8755,-5.9441777e-06
8756,-5.1627467e-06
8757,-4.2338497e-06
8758,-4.002803e-06
8759,-5.9760982e-06
8760,-9.655549e-06
8761,-1.46158945e-05
8762,-2.8135224e-05
8763,1.6113125e-05
8764,0.00036211385
8765,0.0006150419
8766,9.970029e-05
8767,0.0001434161
8768,8.930173e-05
8769,6.4800515e-05
8770,9.314594e-05
8771,0.00019333504
8772,0.000421869
8773,0.00072851754
8774,0.0001216658
8775,-7.3770025e-05
8776,-3.3373002e-05
8777,-8.604651e-06
8778,-2.6746734e-06
8779,-7.437172e-07
8780,6.74238e-07
8781,3.0190054e-06
8782,1.00552e-05
8783,3.938164e-05
8784,7.2038194e-05
8785,1.160339e-05
8786,2.0875875e-06
8787,1.385499e-06
8788,1.3730073e-06
8789,6.427247e-07
8790,4.4596575e-08
8791,-4.7308498e-07
8792,-1.8358645e-06
8793,-5.6990593e-06
8794,-2.1422213e-06
8795,2.946129e-05
8796,3.7892112e-06
8797,3.910806e-07
8798,4.7573428e-07
8799,5.844318e-07
8800,3.5691525e-07
8801,1.4198622e-08
8802,-3.7636843e-07
8803,-7.654383e-07
8804,-1.1543808e-06
8805,-1.433533e-06
8806,-1.4870407e-06
8807,-1.3978128e-06
8808,-1.1802002e-06
8809,-1.0410931e-06
8810,-9.2353383e-07
8811,-9.591606e-07
8812,-1.0181901e-06
8813,-8.483078e-07
8814,-6.6508346e-07
8815,-7.040023e-07
8816,-6.5848485e-07
8817,-6.203818e-07
8818,-4.312332e-07
8819,-2.414974e-07
8820,-1.630195e-07
8821,-1.2121616e-07
8822,-5.5036338e-08
8823,1.7917354e-07
8824,7.109147e-07
8825,1.4418008e-06
8826,2.5179509e-06
8827,5.029943e-06
8828,2.2030681e-05
8829,0.000134551
8830,0.0016775718
8831,0.00074435084
8832,5.7946552e-05
8833,1.9546096e-05
8834,6.154316e-06
8835,3.7239781e-06
8836,4.24175e-06
8837,7.3413735e-06
8838,1.381451e-05
8839,2.9592253e-05
8840,5.9121994e-05
8841,1.4286961e-05
8842,4.229561e-06
8843,2.5244594e-06
8844,1.5046661e-06
8845,6.959946e-07
8846,3.29398e-07
8847,-7.1828083e-07
8848,-1.3725942e-06
8849,-1.2267161e-06
8850,3.53509e-07
8851,2.1251724e-06
8852,2.251617e-06
8853,1.302169e-06
8854,3.6959545e-07
8855,-4.1578681e-07
8856,-1.1137327e-06
8857,-3.003332e-06
8858,-8.083393e-06
8859,-2.1071186e-05
8860,-6.3992525e-06
8861,-1.4043633e-05
8862,-5.6973977e-06
8863,1.30519575e-05
8864,3.240517e-05
8865,4.466979e-05
8866,2.1094544e-05
8867,5.838371e-06
8868,5.0068797e-06
8869,-2.9908233e-06
8870,-1.1933179e-05
8871,-3.9342813e-05
8872,-0.00011121529
8873,-0.00034675864
8874,-0.0024959978
8875,-0.023660108
8876,-0.003101328
8877,-1.1636257e-05
8878,-1.3923731e-05
8879,-1.2834739e-05
8880,-1.3567311e-05
8881,-5.5633564e-06
8882,-1.1439678e-06
8883,1.5814176e-06
8884,7.124991e-05
8885,0.004592982
8886,0.002128481
8887,0.00012477556
8888,2.4073248e-05
8889,3.5699757e-06
8890,-4.221905e-06
8891,-8.74313e-06
8892,-2.8564145e-05
8893,-0.00016536753
8894,-0.0010228332
8895,-0.005748083
8896,-0.0012553413
8897,-0.00018408387
8898,-1.8259707e-05
8899,2.6169466e-05
8900,7.666369e-05
8901,0.0001579059
8902,0.00027974538
8903,-0.001785503
8904,-0.0035501195
8905,-0.0021912423
8906,-10.1064415
8907,-0.00013502085
8908,-0.00018851797
8909,-0.00015567613
8910,-8.3611114e-05
8911,2.6091782e-05
8912,2.4999763e-05
8913,-4.3952215e-05
8914,0.00013893348
8915,7.751481e-05
8916,-7.242242e-06
8917,-5.0464387e-05
8918,-9.592649e-05
8919,-0.000116653915
8920,-0.00015882209
8921,-0.0041300254
8922,-0.008066744
8923,-0.0014415598
8924,-0.00086940906
8925,-0.00042686248
8926,-0.00021756887
8927,-6.259907e-05
8928,5.2192077e-06
8929,-9.861577e-07
8930,-8.41666e-06
8931,-2.0841222e-05
8932,-3.9116847e-05
8933,-8.117637e-05
8934,-0.00026178715
8935,-0.0010955632
8936,-0.0069483356
8937,-0.006720329
8938,-0.0018439796
8939,-0.0033555783
8940,-0.0043675373
8941,-0.012502926
8942,-0.012513605
8943,-0.0033268828
8944,-0.0009532052
8945,-0.0003962605
8946,-0.00016824192
8947,-7.252112e-05
8948,-3.0954452e-05
8949,-1.2046897e-05
8950,-1.4694359e-06
8951,-4.7575955e-07
8952,-3.3353575e-07
8953,8.6320574e-07
8954,6.6811754e-06
8955,2.242977e-05
8956,2.3588955e-05
8957,1.8058048e-05
8958,1.1649296e-05
8959,1.1030106e-05
8960,1.1850395e-05
8961,1.4018876e-05
8962,1.3512482e-05
8963,1.0094541e-05
8964,6.234782e-06
8965,9.01575e-07
8966,-7.4305046e-07
8967,-5.1087466e-07
8968,7.552049e-07
8969,2.0069472e-06
8970,-1.5453944e-07
8971,-4.410947e-06
8972,-1.28164065e-05
8973,-2.6688935e-05
8974,-6.323933e-05
8975,-0.00014193973
8976,-9.392877e-05
8977,-6.020415e-05
8978,-2.120659e-05
8979,-4.026701e-06
8980,7.631338e-06
8981,3.47126e-05
8982,0.00022398912
8983,0.014887688
8984,0.0005613691
8985,9.8382465e-05
8986,0.00053903554
8987,0.00012915074
8988,2.6108339e-05
8989,-5.3642612e-05
8990,-7.787847e-05
8991,-6.939118e-05
8992,-6.229256e-05
8993,-7.032931e-05
8994,-8.511717e-05
8995,-9.569325e-05
8996,-8.1804275e-05
8997,-6.6562876e-05
8998,-5.9771282e-05
8999,-6.757101e-05
9000,-0.00010826249
9001,-0.00016559286
9002,-0.00014312279
9003,-0.00014458282
9004,-0.00022085679
9005,-0.00052608096
9006,-0.0017609355
9007,-0.0027729713
9008,-0.0014626719
9009,-0.0009020816
9010,-0.0006000213
9011,-0.0003713795
9012,-0.00012832404
9013,-4.2700358e-05
9014,-1.936264e-05
9015,-1.1064808e-05
9016,2.4639196e-06
9017,7.658551e-06
9018,-7.922453e-06
9019,-1.7899914e-05
9020,-1.31068355e-05
9021,-8.121768e-06
9022,-5.1153665e-06
9023,-3.1178452e-06
9024,-1.8558038e-06
9025,-8.082758e-07
9026,8.154434e-08
9027,-1.092218e-07
9028,-1.5042529e-06
9029,-4.056692e-06
9030,-9.114057e-06
9031,-2.9665178e-05
9032,-0.00014730665
9033,0.000548379
9034,-0.0058158617
9035,-0.00056281645
9036,-6.170632e-05
9037,-1.588149e-05
9038,-8.409355e-06
9039,-1.2355519e-05
9040,-4.5353692e-05
9041,-1.2266586e-05
9042,4.9001836e-05
9043,-3.7266054e-05
9044,-3.305566e-05
9045,-1.9118936e-05
9046,-7.4486547e-06
9047,-2.8496718e-06
9048,-9.075012e-07
9049,8.131117e-07
9050,4.778488e-06
9051,2.5377676e-05
9052,0.00062272075
9053,0.00047529192
9054,1.2256838e-05
9055,2.2674542e-06
9056,1.4762151e-06
9057,1.0552474e-06
9058,3.411137e-07
9059,-2.73488e-07
9060,-1.0330316e-06
9061,-3.2772523e-06
9062,-1.2350492e-05
9063,-1.749702e-05
9064,4.2050404e-05
9065,-3.2931302e-06
9066,-1.2710358e-06
9067,1.0981196e-08
9068,1.8289813e-07
9069,-2.0195725e-09
9070,-1.1270095e-07
9071,-1.7738681e-07
9072,-2.5892987e-07
9073,-3.7635976e-07
9074,-4.381524e-07
9075,-4.368419e-07
9076,-3.6218466e-07
9077,-2.2721956e-07
9078,-8.74091e-08
9079,2.5864283e-08
9080,4.3357415e-09
9081,-7.741844e-08
9082,-8.655074e-08
9083,-7.140588e-08
9084,-2.5295043e-07
9085,-4.5336057e-07
9086,-5.193529e-07
9087,-3.8223945e-07
9088,-2.1741202e-07
9089,-1.8908631e-07
9090,-3.1948292e-07
9091,-4.0007387e-07
9092,-2.3179156e-07
9093,7.7771415e-07
9094,2.4211502e-06
9095,4.8233214e-06
9096,1.0554147e-05
9097,3.2496948e-05
9098,-3.392753e-05
9099,0.0009181177
9100,8.2906794e-05
9101,1.35130695e-05
9102,5.4408342e-06
9103,2.333513e-06
9104,1.2376616e-06
9105,1.4101337e-06
9106,2.80293e-06
9107,4.6515875e-06
9108,7.0612314e-06
9109,1.1491758e-05
9110,1.4329049e-05
9111,8.811782e-06
9112,4.1193175e-06
9113,2.2386594e-06
9114,1.4848627e-06
9115,1.0681545e-06
9116,1.8150688e-07
9117,-2.9406365e-07
9118,-2.5270953e-07
9119,5.470338e-07
9120,1.3625066e-06
9121,1.3352353e-06
9122,7.9988774e-07
9123,-8.008878e-08
9124,-7.9100636e-07
9125,-1.4961133e-06
9126,-3.1180125e-06
9127,-7.2633743e-06
9128,-1.9011744e-05
9129,-2.033146e-05
9130,-2.7828739e-05
9131,-2.8518522e-05
9132,-1.4905815e-05
9133,-4.3438863e-06
9134,2.0493005e-06
9135,1.6543922e-06
9136,-2.244085e-06
9137,-2.2443537e-06
9138,-6.419734e-06
9139,-1.3821777e-05
9140,-3.5341112e-05
9141,-9.648851e-05
9142,-0.0003038826
9143,-0.0026775359
9144,-0.035760783
9145,-0.0018706606
9146,-8.314783e-06
9147,-5.7975594e-06
9148,-1.4823336e-05
9149,-1.6406506e-05
9150,-8.068018e-06
9151,1.1131614e-06
9152,4.4889657e-06
9153,4.6121415e-05
9154,0.00054242543
9155,0.0026390492
9156,0.00016880724
9157,2.9343848e-05
9158,4.3334967e-06
9159,-3.4106479e-06
9160,-8.2528395e-06
9161,-2.1153906e-05
9162,-0.000107469175
9163,-0.0003940068
9164,-0.0051468285
9165,-0.008069326
9166,-0.0023901567
9167,-0.0002643104
9168,-0.00014447025
9169,-0.00010394255
9170,-9.512963e-05
9171,0.00052322797
9172,0.0017550766
9173,0.1331739
9174,0.0029849855
9175,0.0047018654
9176,0.0013899358
9177,-0.0001647719
9178,-0.00024895556
9179,-0.000112740076
9180,2.4005142e-06
9181,6.946183e-05
9182,0.00012536175
9183,0.00026444512
9184,0.00015905619
9185,1.4968423e-05
9186,-1.3879228e-05
9187,-3.328326e-05
9188,-4.0718216e-05
9189,-5.807823e-05
9190,-0.0004522255
9191,-0.0015652977
9192,0.0067479406
9193,-0.07722889
9194,-0.0016031375
9195,-0.00018173488
9196,-9.10517e-05
9197,-2.0050606e-05
9198,-1.7150156e-05
9199,-1.9974857e-05
9200,-3.1383337e-05
9201,-6.164355e-05
9202,-0.00013007346
9203,-0.00044193654
9204,-0.002249468
9205,-0.04754867
9206,-0.00707498
9207,-0.00042412896
9208,-0.0045654234
9209,-0.012881967
9210,-0.008137931
9211,-0.0032560253
9212,-0.0010524
9213,-0.00042595537
9214,-0.00021420758
9215,-0.00010111574
9216,-4.4354074e-05
9217,-1.5713333e-05
9218,-1.0714286e-06
9219,1.0543003e-05
9220,7.414867e-06
9221,5.240015e-06
9222,-3.9838706e-06
9223,-6.030241e-06
9224,2.0079195e-05
9225,1.8393292e-05
9226,1.0430963e-05
9227,7.9885895e-06
9228,1.5972882e-05
9229,2.8127359e-05
9230,4.3733417e-05
9231,4.5759156e-05
9232,4.2188043e-05
9233,3.7301415e-05
9234,2.4675135e-05
9235,1.3060486e-05
9236,9.137079e-06
9237,9.235526e-06
9238,1.01814685e-05
9239,6.1496903e-06
9240,1.4329204e-06
9241,-5.8189135e-06
9242,-1.6924461e-05
9243,-3.9543866e-05
9244,-8.9243564e-05
9245,-1.5316758e-05
9246,-8.493606e-05
9247,-2.829001e-05
9248,-6.2763397e-06
9249,5.6673666e-06
9250,2.739492e-05
9251,0.000120853714
9252,0.0006228413
9253,0.0002645411
9254,6.669309e-05
9255,6.443143e-05
9256,-6.558154e-05
9257,-0.00025194322
9258,-0.0010713428
9259,-0.00080710946
9260,-0.00072769175
9261,-0.0010166904
9262,-0.0017320309
9263,-0.0050603226
9264,-0.0038306478
9265,-0.0018503915
9266,-0.001292688
9267,-0.0007347396
9268,-0.00085190154
9269,-0.0018692533
9270,-0.0012907247
9271,-0.00012367938
9272,-0.00012621509
9273,-0.00015288763
9274,0.00043839452
9275,-0.0027550613
9276,-0.0042010727
9277,-0.007338434
9278,-0.03689628
9279,-0.16518123
9280,-0.0052107736
9281,-0.0004868615
9282,-0.00014168833
9283,-5.988513e-05
9284,-3.1843996e-05
9285,1.0897114e-06
9286,5.9044673e-06
9287,-1.3791298e-05
9288,-1.7919414e-05
9289,-1.0619185e-05
9290,-4.7483873e-06
9291,-1.1608514e-06
9292,6.4010095e-07
9293,1.9679323e-06
9294,3.8842254e-06
9295,5.315005e-06
9296,4.806461e-06
9297,3.2974692e-06
9298,1.6284176e-06
9299,-1.8042838e-06
9300,-1.6221797e-05
9301,-0.00014091341
9302,-0.0020164647
9303,-4.0989523
9304,-0.0012917046
9305,-0.00019661324
9306,-8.13225e-05
9307,-5.9494243e-05
9308,-8.412261e-05
9309,-0.00013332565
9310,-0.00013433165
9311,-0.00019158304
9312,-6.547674e-05
9313,-1.8882278e-05
9314,-1.1378478e-05
9315,-6.0585476e-06
9316,-2.873167e-06
9317,-1.0184177e-06
9318,7.1798485e-07
9319,5.0383765e-06
9320,3.1396634e-05
9321,0.00056627893
9322,0.00010257678
9323,7.0873343e-06
9324,1.3510244e-06
9325,5.7863315e-07
9326,1.6367846e-07
9327,-4.6506145e-07
9328,-1.2394328e-06
9329,-2.5921054e-06
9330,-6.435829e-06
9331,-1.3411965e-05
9332,-5.2436512e-06
9333,-1.5427782e-05
9334,-5.5097557e-06
9335,-2.0402092e-06
9336,-9.602901e-07
9337,-8.3381923e-07
9338,-8.3190093e-07
9339,-7.403369e-07
9340,-5.310373e-07
9341,-3.620602e-07
9342,-2.960769e-07
9343,-2.7760888e-07
9344,-2.3370244e-07
9345,-1.5224435e-07
9346,-4.0931102e-08
9347,3.9071015e-08
9348,9.2832416e-08
9349,2.0451768e-08
9350,-9.541462e-08
9351,-1.6208719e-07
9352,-2.0248078e-07
9353,-3.6274565e-07
9354,-5.683907e-07
9355,-5.868334e-07
9356,-4.2538744e-07
9357,-2.8277913e-07
9358,-2.4226836e-07
9359,-3.6807504e-07
9360,-5.851105e-07
9361,-8.125573e-07
9362,-8.263943e-07
9363,-1.0710452e-06
9364,-1.338825e-06
9365,1.0667189e-05
9366,3.007446e-05
9367,0.0019388628
9368,6.8736044e-05
9369,1.3595874e-05
9370,4.1026533e-06
9371,6.719252e-07
9372,-1.4138855e-06
9373,-1.8074916e-06
9374,-1.2541597e-06
9375,5.0492613e-08
9376,8.4338035e-07
9377,1.3421261e-06
9378,1.899302e-06
9379,2.400803e-06
9380,2.4233868e-06
9381,1.8387512e-06
9382,1.203777e-06
9383,8.1172146e-07
9384,5.3898503e-07
9385,1.7963521e-07
9386,-5.1841756e-08
9387,-1.1461945e-07
9388,-7.8930725e-08
9389,-1.1543849e-07
9390,-2.8620585e-07
9391,-5.080976e-07
9392,-1.0482273e-06
9393,-1.5942899e-06
9394,-2.2132283e-06
9395,-3.6187766e-06
9396,-7.556669e-06
9397,-1.9789448e-05
9398,-3.154598e-05
9399,-1.3323937e-05
9400,-3.566017e-05
9401,-2.8836886e-05
9402,-1.5366693e-05
9403,-6.632568e-06
9404,-4.7250396e-06
9405,-5.4090356e-06
9406,-4.4800663e-06
9407,-8.49787e-06
9408,-1.631922e-05
9409,-3.6709767e-05
9410,-8.547993e-05
9411,-0.00025643056
9412,-0.0022212423
9413,-0.01547831
9414,-0.0012148757
9415,-2.586564e-06
9416,1.1042126e-06
9417,-1.0400906e-05
9418,-1.1587548e-05
9419,-2.0502748e-06
9420,5.7138855e-06
9421,7.754587e-06
9422,2.8714972e-05
9423,0.00013380265
9424,0.0003579989
9425,9.8083765e-05
9426,2.1567259e-05
9427,4.0241457e-06
9428,-3.387533e-06
9429,-5.99254e-06
9430,-1.2913035e-05
9431,-7.9493344e-05
9432,-0.00022237329
9433,-0.0005090393
9434,-0.001541203
9435,-0.03264357
9436,-0.058009237
9437,-0.002116236
9438,-0.0006469442
9439,-0.000605397
9440,0.00027189712
9441,0.00089605176
9442,0.0064129033
9443,0.19419578
9444,0.3668932
9445,0.03268998
9446,-0.0018914345
9447,-0.0010150824
9448,-0.0001615776
9449,-1.6243635e-05
9450,6.7845176e-05
9451,0.0003910951
9452,0.0042038625
9453,0.00063671387
9454,5.0928906e-05
9455,5.255385e-06
9456,-1.4115439e-05
9457,-6.7652684e-07
9458,3.5472235e-06
9459,-0.00019772539
9460,0.0011611525
9461,-0.15901305
9462,0.020322034
9463,0.0023994017
9464,0.00030269285
9465,4.2763197e-05
9466,-4.199255e-05
9467,-2.3510243e-05
9468,2.1568221e-06
9469,2.5518499e-05
9470,-3.1449843e-05
9471,-0.00011901186
9472,-0.00039981093
9473,-0.001779365
9474,-0.010072396
9475,-0.049441382
9476,0.0028234227
9477,-0.010194254
9478,-0.0067163953
9479,-0.003646316
9480,-0.0016803234
9481,-0.00062823045
9482,-0.00026909268
9483,-0.00015128938
9484,-8.1636936e-05
9485,-3.705297e-05
9486,-1.5226174e-05
9487,-6.197932e-06
9488,4.3084347e-06
9489,1.9647275e-06
9490,4.3945774e-06
9491,-2.8473116e-06
9492,-6.287112e-06
9493,1.8507793e-05
9494,1.39067215e-05
9495,-1.5053683e-06
9496,-6.397215e-06
9497,-1.0938227e-05
9498,1.0155749e-05
9499,7.152704e-05
9500,0.000119188924
9501,0.00012748149
9502,0.000111373985
9503,5.7901132e-05
9504,2.8197623e-05
9505,1.3302443e-05
9506,1.1969007e-05
9507,1.4620235e-05
9508,1.0555401e-05
9509,5.810114e-06
9510,-1.3305029e-08
9511,-7.271168e-06
9512,-2.325207e-05
9513,-5.68228e-05
9514,4.4785425e-05
9515,-0.000121089804
