,TWI_raster
18960,-15.615837
18961,-12.56063
18962,-10.966718
18963,-15.3252735
18964,-17.067188
18965,-16.329033
18966,-10.482218
18967,-10.5682
18968,-15.844363
18969,-16.354
18970,-16.131645
18971,-16.314188
18972,-15.730065
18973,-12.880239
18974,-13.237118
18975,-17.131405
18976,-14.217753
18977,-9.627492
18978,-8.494655
18979,-14.368669
18980,-15.644207
18981,-15.330179
18982,-13.392598
18983,-11.679989
18984,-11.523933
18985,-13.599867
18986,-15.409338
18987,-16.44678
18988,-16.104837
18989,-16.704887
18990,-15.512848
18991,-15.722989
18992,-16.872671
18993,-16.798367
18994,-13.092646
18995,-7.6952205
18996,-10.3007345
18997,-14.547999
18998,-16.346104
18999,-13.932594
19000,-15.684948
19001,-16.95825
19002,-15.608972
19003,-12.682276
19004,-6.896716
19005,-8.903883
19006,-13.493627
19007,-15.413388
19008,-15.565868
19009,-15.68295
19010,-15.655261
19011,-14.053427
19012,-10.873091
19013,-9.121597
19014,-13.064586
19015,-14.494997
19016,-13.791527
19017,-16.324
19018,-13.444374
19019,-11.218572
19020,-15.478109
19021,-15.693088
19022,-14.990546
19023,-8.8333025
19024,-13.614717
19025,-16.059034
19026,-16.2358
19027,-14.353574
19028,-12.05637
19029,-10.600247
19030,-11.848559
19031,-10.941662
19032,-9.668519
19033,-10.063188
19034,-12.434008
19035,-15.300267
19036,-15.313989
19037,-15.441986
19038,-16.585783
19039,-14.690349
19040,-12.054378
19041,-9.089765
19042,-11.419313
19043,-15.386323
19044,-15.3002405
19045,-13.690351
19046,-13.992488
19047,-14.834917
19048,-15.216585
19049,-10.223774
19050,-11.381823
19051,-12.216047
19052,-11.568714
19053,-12.917541
19054,-8.428328
19055,-9.827272
19056,-14.102185
19057,-9.593155
19058,-8.611782
19059,-9.90691
19060,-14.139656
19061,-13.589944
19062,-13.515804
19063,-11.024997
19064,-9.406926
19065,-11.040408
19066,-11.972221
19067,-13.558269
19068,-10.200891
19069,-11.654948
19070,-12.692226
19071,-12.18479
19072,-13.233528
19073,-12.944335
19074,-11.210703
19075,-10.054482
19076,-11.059995
19077,-12.535578
19078,-11.393467
19079,-13.2644
19080,-11.79799
19081,-9.402933
19082,-12.8153
19083,-12.601153
19084,-12.45031
19085,-13.647181
19086,-12.339192
19087,-10.457626
19088,-13.399582
19089,-12.222448
19090,-11.703024
19091,-12.060642
19092,-11.830524
19093,-13.66977
19094,-12.628372
19095,-10.463168
19096,-11.263641
19097,-12.52979
19098,-13.160488
19099,-12.260423
19100,-12.92655
19101,-11.870054
19102,-11.324587
19103,-10.9308195
19104,-11.694162
19105,-9.722471
19106,-11.609299
19107,-13.041044
19108,-11.568727
19109,-12.223894
19110,-11.193791
19111,-12.085745
19112,-14.394375
19113,-11.257504
19114,-13.666526
19115,-9.443654
19116,-14.230235
19117,-14.352562
19118,-11.104943
19119,-8.923718
19120,-10.081949
19121,-11.092969
19122,-12.057657
19123,-12.086537
19124,-11.95311
19125,-12.6484585
19126,-12.559418
19127,-11.7198
19128,-13.232107
19129,-11.846841
19130,-12.828515
19131,-11.2834635
19132,-10.41066
19133,-11.898329
19134,-12.446174
19135,-9.498644
19136,-11.978973
19137,-14.765188
19138,-15.771932
19139,-15.673543
19140,-15.407444
19141,-15.635513
19142,-16.02754
19143,-15.409209
19144,-16.213692
19145,-16.715858
19146,-16.274828
19147,-16.214949
19148,-15.043479
19149,-15.017663
19150,-14.8928175
19151,-15.049801
19152,-15.207745
19153,-14.513952
19154,-15.884304
19155,-14.708592
19156,-13.548266
19157,-15.694889
19158,-14.342883
19159,-14.588418
19160,-15.458925
19161,-13.945303
19162,-8.871692
19163,-13.5619755
19164,-16.143824
19165,-17.00846
19166,-16.54395
19167,-12.856459
19168,-11.009966
19169,-11.597377
19170,-13.010244
19171,-16.113861
19172,-16.124695
19173,-15.304188
19174,-12.97449
19175,-16.195372
19176,-15.454159
19177,-14.675188
19178,-10.365359
19179,-12.943503
19180,-15.2714
19181,-12.035397
19182,-12.525479
19183,-15.327171
19184,-15.972298
19185,-16.827877
19186,-14.399217
19187,-10.532012
19188,-12.669995
19189,-15.997944
19190,-17.11966
19191,-15.331082
19192,-10.191815
19193,-10.410291
19194,-9.617885
19195,-13.999791
19196,-16.173378
19197,-16.603205
19198,-12.877261
19199,-13.08809
19200,-16.06131
19201,-16.169922
19202,-16.488272
19203,-11.753177
19204,-9.429667
19205,-9.078098
19206,-9.35834
19207,-9.046584
19208,-9.759286
19209,-9.854434
19210,-11.70808
19211,-15.056088
19212,-15.862985
19213,-13.345574
19214,-15.723057
19215,-13.273435
19216,-15.222881
19217,-16.150282
19218,-15.408442
19219,-16.358995
19220,-14.85453
19221,-7.694628
19222,-11.354747
19223,-15.038432
19224,-14.199675
19225,-14.39968
19226,-16.098534
19227,-16.039743
19228,-13.909437
19229,-7.8436317
19230,-7.899165
19231,-11.183916
19232,-14.803485
19233,-14.154174
19234,-15.670283
19235,-15.918025
19236,-14.981418
19237,-9.482233
19238,-7.7951674
19239,-13.653368
19240,-14.462782
19241,-16.52748
19242,-14.895938
19243,-9.182502
19244,-10.960308
19245,-16.438322
19246,-14.822201
19247,-9.821118
19248,-8.35726
19249,-13.675376
19250,-15.326191
19251,-14.594302
19252,-16.4507
19253,-14.052183
19254,-11.643736
19255,-12.006062
19256,-9.403494
19257,-12.86431
19258,-14.803952
19259,-12.678385
19260,-9.249047
19261,-11.325794
19262,-14.716269
19263,-16.11181
19264,-16.0802
19265,-12.532074
19266,-11.830941
19267,-10.541823
19268,-15.284417
19269,-16.109402
19270,-15.256633
19271,-13.196609
19272,-12.916125
19273,-14.784809
19274,-12.118216
19275,-10.042267
19276,-11.772343
19277,-10.6455965
19278,-12.923593
19279,-13.824849
19280,-7.271067
19281,-13.746671
19282,-9.572512
19283,-14.006377
19284,-13.865344
19285,-11.25259
19286,-13.046738
19287,-12.785297
19288,-12.465485
19289,-11.479494
19290,-10.109345
19291,-13.90606
19292,-12.265677
19293,-14.180634
19294,-14.052934
19295,-14.294161
19296,-13.661435
19297,-11.769313
19298,-11.979823
19299,-11.205157
19300,-12.695639
19301,-14.517041
19302,-11.220004
19303,-10.737047
19304,-13.2644
19305,-12.308627
19306,-11.609865
19307,-13.56755
19308,-15.072702
19309,-14.086867
19310,-13.653325
19311,-14.39058
19312,-14.932048
19313,-13.42958
19314,-13.171813
19315,-13.209174
19316,-12.317442
19317,-12.087341
19318,-12.223143
19319,-12.283653
19320,-13.041044
19321,-11.445714
19322,-11.396394
19323,-11.915869
19324,-11.924959
19325,-11.084822
19326,-13.507268
19327,-10.302653
19328,-9.518261
19329,-10.978741
19330,-11.542472
19331,-12.4666395
19332,-13.669959
19333,-13.359787
19334,-9.637896
19335,-10.899341
19336,-13.865114
19337,-12.555282
19338,-10.922174
19339,-13.279935
19340,-14.54516
19341,-10.770613
19342,-11.954152
19343,-10.76424
19344,-13.107468
19345,-10.530334
19346,-13.113291
19347,-12.907765
19348,-12.624792
19349,-14.328983
19350,-12.149159
19351,-14.139892
19352,-13.205206
19353,-11.316673
19354,-11.9203615
19355,-13.526959
19356,-13.526525
19357,-13.600912
19358,-10.30638
19359,-11.200433
19360,-11.61694
19361,-14.2533245
19362,-15.053314
19363,-15.656061
19364,-16.715319
19365,-16.415771
19366,-16.276474
19367,-16.475706
19368,-15.307962
19369,-15.993281
19370,-15.08349
19371,-15.221703
19372,-16.449648
19373,-16.313597
19374,-15.041782
19375,-12.232084
19376,-12.775581
19377,-15.593037
19378,-16.537766
19379,-16.626465
19380,-16.004316
19381,-16.540459
19382,-14.57151
19383,-14.828482
19384,-16.844894
19385,-15.731916
19386,-14.079862
19387,-9.5828
19388,-15.877864
19389,-17.093164
19390,-17.245985
19391,-16.420942
19392,-15.639547
19393,-11.194122
19394,-9.06535
19395,-13.213852
19396,-15.325713
19397,-14.082702
19398,-14.119458
19399,-14.8009815
19400,-16.776085
19401,-16.414137
19402,-15.06131
19403,-11.009787
19404,-10.4707985
19405,-14.945115
19406,-12.22739
19407,-11.1986685
19408,-15.545389
19409,-16.538412
19410,-16.757624
19411,-16.179451
19412,-11.131104
19413,-11.6768675
19414,-15.873964
19415,-16.203592
19416,-16.602451
19417,-16.312286
19418,-13.307782
19419,-12.8738165
19420,-11.735085
19421,-13.462549
19422,-13.305027
19423,-12.978914
19424,-12.826543
19425,-14.108936
19426,-15.000492
19427,-13.005835
19428,-11.8035755
19429,-13.265075
19430,-10.842099
19431,-10.414812
19432,-10.03824
19433,-8.989615
19434,-7.9538174
19435,-9.533407
19436,-14.68959
19437,-16.691406
19438,-15.014733
19439,-13.16432
19440,-11.6696
19441,-15.524881
19442,-14.322867
19443,-15.576124
19444,-14.557095
19445,-16.450344
19446,-13.649008
19447,-7.067022
19448,-6.9648747
19449,-14.169283
19450,-14.880748
19451,-14.75628
19452,-16.21781
19453,-14.56769
19454,-8.5394745
19455,-7.1380544
19456,-10.481076
19457,-14.765888
19458,-15.492437
19459,-14.832805
19460,-16.307793
19461,-14.672599
19462,-8.559018
19463,-8.491054
19464,-13.38162
19465,-14.35751
19466,-16.263096
19467,-15.491975
19468,-10.505516
19469,-13.479155
19470,-16.207796
19471,-11.841851
19472,-7.208216
19473,-12.972309
19474,-16.234327
19475,-16.467304
19476,-13.56797
19477,-16.230854
19478,-14.784899
19479,-15.898605
19480,-16.432629
19481,-14.274247
19482,-16.323105
19483,-16.038912
19484,-15.597251
19485,-10.175672
19486,-10.144536
19487,-12.545838
19488,-14.5271
19489,-14.363296
19490,-11.83864
19491,-9.7407
19492,-13.590217
19493,-13.682638
19494,-15.234644
19495,-13.887833
19496,-12.80206
19497,-12.66376
19498,-11.822264
19499,-12.594025
19500,-9.450904
19501,-8.02453
19502,-10.43815
19503,-11.792385
19504,-9.946034
19505,-13.413931
19506,-13.330498
19507,-10.631496
19508,-11.055001
19509,-12.110222
19510,-12.422893
19511,-9.306141
19512,-10.847362
19513,-11.086202
19514,-12.958046
19515,-9.591821
19516,-10.255799
19517,-10.503653
19518,-13.135669
19519,-11.012166
19520,-13.390664
19521,-11.492702
19522,-12.330615
19523,-14.329179
19524,-14.675269
19525,-12.170718
19526,-11.328968
19527,-11.640451
19528,-12.0183325
19529,-10.494549
19530,-11.53297
19531,-11.311842
19532,-12.753201
19533,-14.046007
19534,-10.865365
19535,-12.500131
19536,-10.365189
19537,-12.499961
19538,-13.915058
19539,-14.445034
19540,-14.969173
19541,-14.742793
19542,-13.221681
19543,-11.978745
19544,-13.020646
19545,-11.504504
19546,-12.50861
19547,-12.946366
19548,-12.208479
19549,-11.967323
19550,-12.93644
19551,-13.022104
19552,-9.321605
19553,-12.75348
19554,-11.51772
19555,-14.257557
19556,-12.477629
19557,-13.341754
19558,-13.735669
19559,-8.460887
19560,-12.869787
19561,-14.115761
19562,-11.672361
19563,-11.486462
19564,-12.950846
19565,-13.176636
19566,-11.007789
19567,-11.489794
19568,-13.203871
19569,-12.878558
19570,-14.162204
19571,-12.242452
19572,-11.759419
19573,-12.34139
19574,-10.692765
19575,-12.936023
19576,-11.860089
19577,-11.795025
19578,-12.001851
19579,-13.033902
19580,-12.257208
19581,-9.900722
19582,-10.20055
19583,-10.3586235
19584,-10.3539
19585,-14.154297
19586,-14.464592
19587,-14.824814
19588,-16.407284
19589,-16.223854
19590,-16.622519
19591,-15.835692
19592,-13.659647
19593,-12.984127
19594,-14.096184
19595,-14.807672
19596,-14.96992
19597,-16.10688
19598,-14.277703
19599,-15.154581
19600,-15.606938
19601,-13.80856
19602,-13.800387
19603,-15.680286
19604,-16.701078
19605,-12.403456
19606,-15.113354
19607,-15.301163
19608,-14.826902
19609,-14.233522
19610,-15.620374
19611,-13.875526
19612,-10.312702
19613,-15.698991
19614,-16.641417
19615,-15.628308
19616,-16.726019
19617,-15.635475
19618,-15.305836
19619,-9.179962
19620,-11.746739
19621,-13.09443
19622,-13.072028
19623,-14.626863
19624,-16.240337
19625,-16.927301
19626,-15.713989
19627,-16.094599
19628,-14.366475
19629,-11.30024
19630,-10.06545
19631,-10.83357
19632,-15.173546
19633,-16.774532
19634,-15.409457
19635,-15.8744
19636,-16.321358
19637,-12.9951515
19638,-11.066029
19639,-13.004672
19640,-15.720062
19641,-15.18257
19642,-14.31672
19643,-13.911491
19644,-13.475055
19645,-12.878252
19646,-12.11931
19647,-12.511317
19648,-12.697551
19649,-11.563757
19650,-10.915398
19651,-11.7105
19652,-11.50248
19653,-12.083143
19654,-15.40428
19655,-15.589114
19656,-14.996701
19657,-14.692378
19658,-13.149473
19659,-9.978725
19660,-8.315329
19661,-8.85104
19662,-15.410804
19663,-15.775965
19664,-16.685352
19665,-11.730875
19666,-13.01449
19667,-13.494027
19668,-13.905707
19669,-12.936726
19670,-15.674052
19671,-16.534554
19672,-12.783588
19673,-8.555942
19674,-13.4055395
19675,-14.889106
19676,-14.592279
19677,-15.425695
19678,-14.603823
19679,-7.5739865
19680,-7.016277
19681,-8.50184
19682,-11.967151
19683,-15.266314
19684,-15.098385
19685,-15.972237
19686,-14.140547
19687,-9.914872
19688,-9.501976
19689,-13.176366
19690,-14.437008
19691,-14.968932
19692,-9.924595
19693,-10.407149
19694,-16.091574
19695,-15.866815
19696,-12.200249
19697,-7.830102
19698,-13.157402
19699,-14.2367935
19700,-16.089716
19701,-13.581497
19702,-14.437377
19703,-16.355366
19704,-15.830097
19705,-14.706972
19706,-14.526126
19707,-15.238085
19708,-14.69419
19709,-14.2185545
19710,-15.035127
19711,-14.538331
19712,-11.505556
19713,-13.976426
19714,-12.006965
19715,-11.016228
19716,-12.956074
19717,-11.235917
19718,-10.32668
19719,-14.3082485
19720,-12.6751175
19721,-11.084752
19722,-10.692231
19723,-11.672922
19724,-14.395829
19725,-12.698512
19726,-12.857358
19727,-7.7542057
19728,-11.035644
19729,-13.51804
19730,-12.7115755
19731,-13.734545
19732,-12.336346
19733,-11.417194
19734,-10.29843
19735,-11.119451
19736,-12.190113
19737,-9.32887
19738,-13.2644
19739,-12.051134
19740,-11.906565
19741,-13.526742
19742,-13.027276
19743,-11.265733
19744,-13.342715
19745,-11.99593
19746,-11.528575
19747,-12.73799
19748,-13.018334
19749,-12.43831
19750,-13.069855
19751,-13.161833
19752,-13.655024
19753,-14.65804
19754,-14.21109
19755,-11.649197
19756,-14.329163
19757,-13.153214
19758,-12.649293
19759,-10.980805
19760,-11.97842
19761,-12.647502
19762,-12.971969
19763,-14.21989
19764,-13.435917
19765,-12.448984
19766,-14.122094
19767,-14.535904
19768,-15.07312
19769,-15.081672
19770,-15.227925
19771,-15.596596
19772,-14.6722
19773,-13.068813
19774,-13.167481
19775,-13.327486
19776,-13.734191
19777,-10.77736
19778,-10.671069
19779,-12.787959
19780,-10.805161
19781,-10.626812
19782,-10.973086
19783,-10.074128
19784,-13.072686
19785,-12.554171
19786,-12.81929
19787,-12.247101
19788,-14.097297
19789,-10.35365
19790,-11.232731
19791,-12.167896
19792,-14.097297
19793,-13.734545
19794,-12.923693
19795,-13.206527
19796,-12.620037
19797,-12.141397
19798,-13.66977
19799,-10.603982
19800,-11.128829
19801,-13.446627
19802,-11.58099
19803,-13.643449
19804,-14.006377
19805,-9.927407
19806,-9.481863
19807,-10.260069
19808,-11.309988
19809,-14.765976
19810,-15.08351
19811,-14.526254
19812,-14.381549
19813,-16.451181
19814,-16.274288
19815,-16.174103
19816,-12.243736
19817,-12.266818
19818,-14.585942
19819,-15.144018
19820,-14.867472
19821,-15.093342
19822,-12.960484
19823,-13.28145
19824,-15.738092
19825,-14.298104
19826,-16.45043
19827,-12.540611
19828,-13.648962
19829,-13.906537
19830,-13.523401
19831,-13.377336
19832,-17.103758
19833,-14.777072
19834,-14.1458025
19835,-13.978383
19836,-14.325535
19837,-10.910749
19838,-10.419903
19839,-14.3481455
19840,-15.582482
19841,-16.865005
19842,-16.84398
19843,-14.848624
19844,-8.472433
19845,-13.208621
19846,-15.710961
19847,-16.297659
19848,-15.76557
19849,-16.27882
19850,-16.194298
19851,-14.624415
19852,-15.42627
19853,-16.873137
19854,-16.932653
19855,-10.747812
19856,-10.12742
19857,-17.130497
19858,-15.816931
19859,-14.839432
19860,-15.161081
19861,-14.0537
19862,-12.811923
19863,-11.782831
19864,-10.49122
19865,-13.297131
19866,-15.033518
19867,-14.370782
19868,-10.835828
19869,-10.244579
19870,-11.59431
19871,-10.729204
19872,-13.989557
19873,-11.591251
19874,-11.267559
19875,-11.319924
19876,-12.984255
19877,-14.817861
19878,-16.603226
19879,-16.299412
19880,-14.925728
19881,-14.682661
19882,-13.890232
19883,-12.082307
19884,-13.860209
19885,-10.981128
19886,-6.689044
19887,-9.79585
19888,-14.190616
19889,-15.14413
19890,-15.843981
19891,-11.801026
19892,-11.698711
19893,-14.354542
19894,-13.297736
19895,-15.31092
19896,-15.694076
19897,-15.83679
19898,-8.923503
19899,-8.044587
19900,-13.952001
19901,-13.749287
19902,-14.10405
19903,-16.244064
19904,-8.625113
19905,-7.016844
19906,-6.3292036
19907,-9.160311
19908,-13.676376
19909,-15.32497
19910,-15.564613
19911,-14.530641
19912,-10.661321
19913,-9.718242
19914,-8.95416
19915,-12.860532
19916,-11.254779
19917,-10.890178
19918,-15.787714
19919,-15.722305
19920,-15.33043
19921,-12.503483
19922,-8.787135
19923,-14.231964
19924,-15.861818
19925,-16.182432
19926,-12.03545
19927,-13.051242
19928,-15.83436
19929,-15.965341
19930,-15.924423
19931,-13.96125
19932,-12.72378
19933,-15.917724
19934,-14.8278
19935,-12.984736
19936,-14.124639
19937,-12.525355
19938,-11.326387
19939,-11.105089
19940,-10.156063
19941,-13.02375
19942,-12.329817
19943,-13.04909
19944,-14.065996
19945,-10.844568
19946,-9.841614
19947,-9.568914
19948,-10.842686
19949,-12.09874
19950,-12.1453085
19951,-12.456393
19952,-10.4438925
19953,-7.470588
19954,-11.246208
19955,-11.668929
19956,-13.483208
19957,-12.7901
19958,-11.067534
19959,-10.61748
19960,-11.0752535
19961,-13.477912
19962,-10.03246
19963,-13.2644
19964,-11.619463
19965,-10.364628
19966,-9.769825
19967,-9.389852
19968,-10.515993
19969,-10.75259
19970,-11.420707
19971,-11.2665615
19972,-11.454882
19973,-12.061577
19974,-13.504551
19975,-15.136093
19976,-14.158674
19977,-13.806331
19978,-14.59943
19979,-14.011873
19980,-13.6380205
19981,-12.430118
19982,-11.578692
19983,-10.640663
19984,-11.35333
19985,-11.324752
19986,-13.2809725
19987,-13.681928
19988,-12.927826
19989,-12.7796335
19990,-13.472509
19991,-12.488313
19992,-13.167186
19993,-13.425809
19994,-12.423573
19995,-13.776122
19996,-14.555655
19997,-14.6316595
19998,-13.724562
19999,-12.633507
20000,-10.773914
20001,-11.943531
20002,-12.41587
20003,-13.906209
20004,-11.678866
20005,-11.506382
20006,-13.041397
20007,-13.115656
20008,-13.486684
20009,-12.790633
20010,-13.148542
20011,-10.557456
20012,-12.750144
20013,-14.136661
20014,-13.265966
20015,-9.455895
20016,-9.927393
20017,-11.573412
20018,-12.645712
20019,-13.298863
20020,-11.210666
20021,-10.886755
20022,-10.224054
20023,-9.616058
20024,-12.360041
20025,-10.3119
20026,-11.345201
20027,-11.3147135
20028,-13.40007
20029,-12.257331
20030,-10.144214
20031,-10.661467
20032,-12.994164
20033,-11.630051
20034,-11.992408
20035,-11.32713
20036,-12.558218
20037,-11.634288
20038,-12.099484
20039,-10.207013
20040,-10.187578
20041,-10.810917
20042,-15.118096
20043,-15.881532
20044,-15.4041815
20045,-15.843476
20046,-15.434729
20047,-15.644061
20048,-15.836032
20049,-13.701093
20050,-12.749909
20051,-13.434432
20052,-14.299198
20053,-12.788946
20054,-13.460313
20055,-10.954551
20056,-10.551857
20057,-15.325028
20058,-16.346907
20059,-15.904663
20060,-14.309831
20061,-14.14661
20062,-14.593398
20063,-10.641466
20064,-10.8065815
20065,-15.575408
20066,-16.515108
20067,-15.712891
20068,-10.124122
20069,-8.903338
20070,-15.227507
20071,-15.549851
20072,-16.175941
20073,-14.731305
20074,-16.45473
20075,-15.617017
20076,-14.601077
20077,-15.539875
20078,-15.3318615
20079,-16.176664
20080,-10.495574
20081,-10.412837
20082,-16.05492
20083,-14.602999
20084,-13.505959
20085,-12.98342
20086,-10.71785
20087,-11.826683
20088,-13.646919
20089,-11.008532
20090,-9.544015
20091,-13.282808
20092,-14.641755
20093,-12.186782
20094,-11.133794
20095,-9.63119
20096,-11.611345
20097,-16.143684
20098,-14.612135
20099,-10.517415
20100,-10.545546
20101,-14.022335
20102,-15.548404
20103,-15.458936
20104,-15.188027
20105,-16.024105
20106,-16.018833
20107,-16.08107
20108,-15.165874
20109,-12.682623
20110,-13.790905
20111,-12.612306
20112,-8.369578
20113,-8.815402
20114,-13.386357
20115,-14.928383
20116,-16.176943
20117,-13.237321
20118,-10.313672
20119,-11.564027
20120,-14.691178
20121,-15.2939205
20122,-16.115845
20123,-14.522371
20124,-7.785705
20125,-8.929232
20126,-13.760131
20127,-15.312979
20128,-16.34638
20129,-14.915017
20130,-10.451511
20131,-7.665703
20132,-6.7819095
20133,-10.590151
20134,-14.572384
20135,-14.95877
20136,-16.115725
20137,-13.831494
20138,-11.2654505
20139,-10.00259
20140,-11.575699
20141,-12.291334
20142,-15.511981
20143,-16.219334
20144,-15.331766
20145,-14.965622
20146,-10.815534
20147,-10.32876
20148,-14.163632
20149,-15.571324
20150,-15.511238
20151,-13.506116
20152,-9.738206
20153,-13.130805
20154,-14.484423
20155,-13.937602
20156,-15.100017
20157,-13.154948
20158,-14.045198
20159,-15.48849
20160,-15.889397
20161,-13.372233
20162,-11.397963
20163,-13.906209
20164,-11.282835
20165,-13.78637
20166,-12.629883
20167,-12.519729
20168,-14.47182
20169,-12.5680485
20170,-12.910085
20171,-9.66536
20172,-13.906358
20173,-14.219998
20174,-13.747434
20175,-12.944231
20176,-13.708706
20177,-11.758808
20178,-11.824112
20179,-8.398176
20180,-10.147846
20181,-13.210846
20182,-13.369281
20183,-11.0233345
20184,-12.812102
20185,-13.957547
20186,-13.085642
20187,-8.341031
20188,-11.740353
20189,-13.6388035
20190,-11.759031
20191,-12.899136
20192,-12.9326725
20193,-12.325269
20194,-12.34825
20195,-12.908169
20196,-12.355943
20197,-13.906209
20198,-11.369689
20199,-12.785615
20200,-12.148232
20201,-14.946081
20202,-14.500871
20203,-12.751522
20204,-13.766674
20205,-12.835033
20206,-11.566442
20207,-11.116055
20208,-10.743533
20209,-11.255375
20210,-12.07447
20211,-12.424323
20212,-12.456871
20213,-10.961862
20214,-12.446272
20215,-10.867743
20216,-12.8409605
20217,-12.409935
20218,-12.611433
20219,-12.442697
20220,-13.448593
20221,-12.564563
20222,-13.552656
20223,-12.214073
20224,-9.564893
20225,-12.0282345
20226,-11.654396
20227,-10.9113245
20228,-12.248217
20229,-11.410861
20230,-11.654396
20231,-11.686329
20232,-12.227347
20233,-11.962902
20234,-10.537142
20235,-11.184957
20236,-11.096027
20237,-11.299792
20238,-12.846743
20239,-11.388233
20240,-12.121146
20241,-10.388129
20242,-10.195478
20243,-12.116692
20244,-12.775488
20245,-13.852249
20246,-13.564473
20247,-12.144777
20248,-11.366606
20249,-13.075495
20250,-12.010298
20251,-13.285359
20252,-10.501574
20253,-11.670201
20254,-12.710879
20255,-11.858795
20256,-8.90032
20257,-10.983787
20258,-12.821539
20259,-13.403242
20260,-11.632392
20261,-12.682849
20262,-13.150767
20263,-15.017797
20264,-14.219232
20265,-14.90974
20266,-14.186428
20267,-15.193256
20268,-14.418495
20269,-14.999501
20270,-14.669216
20271,-15.290621
20272,-15.715952
20273,-16.497131
20274,-14.010698
20275,-11.343014
20276,-13.21179
20277,-14.875806
20278,-14.014128
20279,-14.956344
20280,-13.181854
20281,-15.582057
20282,-16.51863
20283,-16.539242
20284,-16.03113
20285,-15.839506
20286,-15.099462
20287,-14.715055
20288,-9.105151
20289,-11.089049
20290,-16.008152
20291,-14.420707
20292,-9.036771
20293,-9.549395
20294,-14.340142
20295,-15.44607
20296,-16.22356
20297,-16.4683
20298,-14.918238
20299,-15.632552
20300,-15.087285
20301,-13.225658
20302,-14.3040495
20303,-15.407888
20304,-14.915622
20305,-10.34309
20306,-10.248847
20307,-15.929804
20308,-15.299838
20309,-13.143506
20310,-10.714153
20311,-12.412195
20312,-15.022186
20313,-15.225887
20314,-14.303698
20315,-11.227534
20316,-9.274415
20317,-14.0594225
20318,-15.788378
20319,-14.457728
20320,-7.9766245
20321,-10.359461
20322,-15.89963
20323,-15.101796
20324,-10.355982
20325,-10.944744
20326,-15.381124
20327,-17.018612
20328,-14.496411
20329,-14.548465
20330,-15.86029
20331,-13.428387
20332,-14.931293
20333,-15.764757
20334,-15.617463
20335,-15.258947
20336,-14.123223
20337,-13.780939
20338,-9.275952
20339,-7.8551383
20340,-10.002104
20341,-13.961443
20342,-14.532766
20343,-14.609867
20344,-11.902482
20345,-11.280678
20346,-14.894032
20347,-15.004075
20348,-15.095418
20349,-8.526986
20350,-8.939706
20351,-14.115553
20352,-15.576003
20353,-15.58258
20354,-15.695723
20355,-14.399447
20356,-6.576756
20357,-5.3721204
20358,-7.800817
20359,-14.723447
20360,-14.7044935
20361,-16.022697
20362,-15.156731
20363,-12.821191
20364,-10.255144
20365,-10.435967
20366,-13.658316
20367,-15.475763
20368,-15.30672
20369,-15.7144575
20370,-15.734371
20371,-13.21584
20372,-10.13147
20373,-14.702373
20374,-14.54769
20375,-13.255744
20376,-15.329019
20377,-12.5238905
20378,-11.213068
20379,-10.47633
20380,-11.698971
20381,-10.31385
20382,-10.6099205
20383,-15.4874
20384,-14.784937
20385,-14.268884
20386,-15.562398
20387,-11.345912
20388,-9.306669
20389,-10.88469
20390,-11.780118
20391,-12.371462
20392,-11.949924
20393,-14.590881
20394,-12.709472
20395,-11.521355
20396,-11.542412
20397,-13.359787
20398,-14.180634
20399,-11.771386
20400,-10.788021
20401,-14.42149
20402,-13.905259
20403,-13.643181
20404,-12.424262
20405,-11.376129
20406,-12.577255
20407,-10.715848
20408,-10.835864
20409,-10.611653
20410,-13.574512
20411,-12.639086
20412,-11.347408
20413,-8.73143
20414,-10.543472
20415,-14.006108
20416,-13.906209
20417,-11.211561
20418,-9.646476
20419,-10.945462
20420,-13.66977
20421,-11.965953
20422,-12.4508095
20423,-11.692454
20424,-11.57285
20425,-9.586774
20426,-11.186564
20427,-12.538359
20428,-15.483561
20429,-15.181463
20430,-15.076022
20431,-14.924488
20432,-12.416836
20433,-11.279794
20434,-13.90606
20435,-10.154634
20436,-11.239447
20437,-11.828823
20438,-11.797958
20439,-11.653514
20440,-11.494775
20441,-11.439957
20442,-11.616615
20443,-11.285428
20444,-13.131324
20445,-13.300345
20446,-14.066794
20447,-13.838817
20448,-13.950103
20449,-11.755135
20450,-12.061275
20451,-11.01179
20452,-11.582872
20453,-12.060332
20454,-9.9720955
20455,-12.23035
20456,-13.260003
20457,-14.599281
20458,-14.001792
20459,-13.268469
20460,-12.38942
20461,-11.002357
20462,-12.612007
20463,-12.488892
20464,-12.765888
20465,-12.805761
20466,-13.877408
20467,-14.139892
20468,-13.375792
20469,-9.995626
20470,-13.495413
20471,-12.222342
20472,-13.193163
20473,-14.097297
20474,-12.998684
20475,-13.526742
20476,-11.646886
20477,-12.037527
20478,-14.097174
20479,-10.998466
20480,-9.561618
20481,-10.924963
20482,-11.207247
20483,-12.048279
20484,-12.801521
20485,-15.972295
20486,-16.917063
20487,-16.964006
20488,-16.604296
20489,-16.625921
20490,-16.614428
20491,-16.080603
20492,-14.041629
20493,-13.213435
20494,-13.678285
20495,-15.717385
20496,-15.484132
20497,-14.921666
20498,-16.432083
20499,-11.06756
20500,-12.200957
20501,-14.69991
20502,-16.17337
20503,-15.820064
20504,-14.146012
20505,-13.973442
