,distance_stream_downstream
11418,1573.5078
11419,1522.6818
11420,1573.5078
11421,1735.134
11422,1896.7601
11423,2058.3862
11424,2249.0393
11425,2299.8655
11426,3026.2485
11427,3187.8625
11428,3137.0366
11429,3511.0908
11430,3460.2646
11431,3511.0908
11432,3672.7107
11433,3834.337
11434,4348.2866
11435,4399.113
11436,4560.733
11437,4722.353
11438,7174.927
11439,7124.097
11440,7498.2153
11441,7447.3823
11442,7498.2153
11443,7447.3857
11444,7498.2153
11445,8446.343
11446,8395.514
11447,8446.343
11448,8497.183
11449,8548.013
11450,7658.66
11451,7709.486
11452,8194.304
11453,8143.478
11454,8305.1045
11455,9517.842
11456,9679.474
11457,10193.437
11458,10244.27
11459,9485.43
11460,10081.039
11461,10131.862
11462,10081.036
11463,10131.862
11464,10249.968
11465,10199.142
11466,10573.152
11467,10623.976
11468,10573.149
11469,10623.976
11470,10785.602
11471,10947.228
11472,11350.384
11473,25452.037
11474,25401.21
11475,24887.268
11476,24836.441
11477,25350.402
11478,24836.445
11479,24785.62
11480,24836.445
11481,24887.268
11482,25048.889
11483,25210.514
11484,25372.14
11485,25775.297
11486,25584.443
11487,25533.617
11488,25584.443
11489,27510.469
11490,27459.643
11491,27510.469
11492,27561.291
11493,27510.469
11494,19947.441
11495,19785.814
11496,19624.19
11497,19462.562
11498,19300.93
11499,19250.102
11500,19300.93
11501,19139.291
11502,19329.592
11503,18926.443
11504,18764.816
11505,18603.19
11506,18552.361
11507,18603.19
11508,18339.889
11509,18289.059
11510,18339.889
11511,18501.516
11512,18663.14
11513,18824.768
11514,18339.834
11515,18289.004
11516,18339.834
11517,18612.246
11518,18450.62
11519,18288.992
11520,18238.164
11521,18288.992
11522,18802.94
11523,18964.566
11524,18273.084
11525,17869.936
11526,17708.309
11527,17657.475
11528,17606.646
11529,17657.475
11530,17819.102
11531,17980.729
11532,18383.877
11533,17657.504
11534,17708.332
11535,17759.166
11536,18473.854
11537,18423.023
11538,18473.854
11539,19045.123
11540,18511.402
11541,18108.252
11542,17946.627
11543,17895.797
11544,17753.984
11545,17350.834
11546,17189.207
11547,17138.379
11548,17189.207
11549,17138.375
11550,17300.0
11551,16875.041
11552,16824.21
11553,16875.041
11554,13353.174
11555,13191.548
11556,12788.396
11557,12626.765
11558,12677.598
11559,12626.762
11560,12677.6045
11561,12728.4375
11562,12890.076
11563,5345.258
11564,5183.6255
11565,5021.993
11566,4971.16
11567,5021.993
11568,1493.7312
11569,1332.099
11570,1170.4607
11571,1119.6278
11572,605.6652
11573,444.033
11574,282.39474
11575,0.0
11576,282.39474
11577,282.39136
11578,282.39136
11579,444.0175
11580,605.6497
11581,767.2819
11582,928.9141
11583,1805.0697
11584,1855.8992
11585,2017.5254
11586,1966.6958
11587,2017.5254
11588,2179.1516
11589,2340.7776
11590,2531.4307
11591,4983.6675
11592,5034.504
11593,5196.16
11594,5145.327
11595,5196.16
11596,3955.102
11597,3904.2727
11598,3955.102
11599,4116.7285
11600,6467.558
11601,6518.3945
11602,6467.5615
11603,6518.3945
11604,6892.535
11605,7054.1855
11606,7215.8237
11607,7164.9907
11608,7215.8237
11609,7729.819
11610,8113.112
11611,8163.9517
11612,8214.788
11613,8265.621
11614,8538.064
11615,8588.897
11616,8750.536
11617,8912.174
11618,9073.8125
11619,9235.45
11620,9397.083
11621,9911.045
11622,9961.878
11623,10123.517
11624,10285.154
11625,11011.602
11626,10960.769
11627,11011.602
11628,11173.239
11629,11334.878
11630,10855.544
11631,10906.367
11632,10855.541
11633,10906.367
11634,10855.537
11635,10906.367
11636,11067.993
11637,11229.625
11638,11632.782
11639,25169.66
11640,26146.764
11641,25743.605
11642,25581.967
11643,25068.012
11644,25229.643
11645,25068.012
11646,25331.28
11647,25492.906
11648,25442.076
11649,25492.906
11650,25654.537
11651,25816.17
11652,26219.328
11653,25816.006
11654,20191.97
11655,20141.137
11656,20191.97
11657,20030.326
11658,19979.49
11659,20068.205
11660,19906.58
11661,19744.953
11662,19341.803
11663,19180.172
11664,19018.54
11665,18856.9
11666,18806.068
11667,18856.9
11668,19047.207
11669,18885.582
11670,18482.432
11671,18320.799
11672,18159.166
11673,18219.129
11674,18057.498
11675,18219.129
11676,18622.28
11677,18783.906
11678,18945.533
11679,18219.074
11680,18057.441
11681,18006.61
11682,18057.441
11683,18006.602
11684,17955.77
11685,18006.602
11686,18168.234
11687,18571.385
11688,19085.33
11689,17800.03
11690,17638.393
11691,17476.754
11692,17425.918
11693,17375.084
11694,17425.918
11695,17939.867
11696,18101.492
11697,17476.775
11698,17425.941
11699,17476.775
11700,17638.406
11701,18353.094
11702,18191.463
11703,18140.629
11704,18191.463
11705,18390.645
11706,18229.018
11707,17825.867
11708,17664.234
11709,17825.867
11710,17471.6
11711,17068.45
11712,16906.816
11713,16855.982
11714,16906.816
11715,16855.98
11716,16694.332
11717,16643.482
11718,16592.65
11719,16643.482
11720,16592.65
11721,16643.482
11722,13334.177
11723,13172.532
11724,12909.159
11725,12395.203
11726,12344.366
11727,12395.203
11728,12446.043
11729,12607.682
11730,12769.319
11731,5355.238
11732,5304.3877
11733,4790.435
11734,4739.5986
11735,4790.435
11736,4739.5947
11737,1211.3424
11738,1049.7042
11739,888.066
11740,726.42773
11741,323.2765
11742,161.63824
11743,0.0
11744,231.56169
11745,282.39813
11746,444.03638
11747,675.5793
11748,726.41223
11749,998.8437
11750,1049.6766
11751,2550.8584
11752,2601.6948
11753,2763.3486
11754,3137.4893
11755,3086.6528
11756,3137.4893
11757,3299.1335
11758,4701.269
11759,4752.109
11760,4701.2725
11761,4752.109
11762,4913.7656
11763,5640.2383
11764,5589.3984
11765,5640.2383
11766,5589.402
11767,6074.3496
11768,6236.0
11769,6185.1636
11770,6236.0
11771,6610.1406
11772,6771.791
11773,6720.9546
11774,6771.791
11775,6933.429
11776,7447.4204
11777,7498.257
11778,7881.55
11779,7932.3896
11780,7983.226
11781,8144.8647
11782,8306.503
11783,8468.141
11784,8629.779
11785,8791.417
11786,8953.056
11787,9467.013
11788,9517.846
11789,9679.483
11790,9841.122
11791,10002.76
11792,10405.918
11793,10567.5625
11794,10729.207
11795,10890.845
11796,11052.483
11797,11214.121
11798,11969.6455
11799,12020.482
11800,11188.762
11801,11137.929
11802,11188.762
11803,11137.929
11804,11188.762
11805,11350.388
11806,11512.025
11807,26187.658
11808,26026.014
11809,25864.37
11810,25461.21
11811,25299.572
11812,25461.21
11813,25512.037
11814,26026.014
11815,25724.47
11816,25775.3
11817,25724.467
11818,25775.3
11819,25936.932
11820,26098.57
11821,20232.863
11822,20071.22
11823,19909.576
11824,19747.932
11825,19697.096
11826,19747.932
11827,19697.092
11828,20027.348
11829,19624.197
11830,19462.566
11831,19300.934
11832,18897.783
11833,18736.145
11834,18574.506
11835,18523.67
11836,18574.506
11837,18764.826
11838,18603.193
11839,18552.361
11840,17927.611
11841,17876.771
11842,17825.936
11843,18339.893
11844,18501.523
11845,18904.676
11846,17927.611
11847,18339.836
11848,17936.686
11849,17775.047
11850,17724.207
11851,17673.371
11852,17724.207
11853,17885.846
11854,18288.996
11855,18450.64
11856,18612.285
11857,17679.273
11858,17517.635
11859,17355.998
11860,17194.36
11861,17143.521
11862,17194.36
11863,17708.312
11864,17406.854
11865,17245.217
11866,17194.379
11867,17245.217
11868,17759.17
11869,18473.857
11870,17959.904
11871,17909.066
11872,17959.904
11873,17909.064
11874,18108.262
11875,17946.629
11876,17432.674
11877,17381.836
11878,17432.674
11879,17189.21
11880,16786.06
11881,16624.422
11882,16573.586
11883,16624.422
11884,16462.771
11885,16522.727
11886,16361.088
11887,16310.251
11888,16361.088
11889,16411.928
11890,12890.134
11891,12839.294
11892,12677.602
11893,12163.645
11894,12112.805
11895,12163.645
11896,12112.802
11897,12728.441
11898,12890.079
11899,5234.484
11900,5072.84
11901,4669.681
11902,4508.0366
11903,4457.197
11904,4508.0366
11905,1332.1024
11906,1170.4641
11907,1008.82587
11908,605.68066
11909,444.03638
11910,282.40155
11911,231.5616
11912,0.0
11913,161.6443
11914,1361.2017
11915,1412.0416
11916,2370.1401
11917,2319.2966
11918,2268.4568
11919,2319.2966
11920,2480.9504
11921,2642.6008
11922,2693.4407
11923,2855.091
11924,3016.7354
11925,3883.0369
11926,4469.711
11927,4418.871
11928,4469.711
11929,4631.367
11930,4580.5273
11931,4631.367
11932,5357.8403
11933,5307.0005
11934,5357.8403
11935,5519.4907
11936,5791.951
11937,5953.6016
11938,6115.252
11939,6166.092
11940,6327.742
11941,6489.3926
11942,6651.043
11943,7054.2026
11944,7215.859
11945,7377.5034
11946,7649.9883
11947,7700.828
11948,8214.788
11949,8265.624
11950,8538.064
11951,8588.901
11952,8750.539
11953,8912.178
11954,9749.41
11955,9800.243
11956,9961.882
11957,9911.045
11958,9961.882
11959,10123.52
11960,10285.164
11961,10446.809
11962,10849.967
11963,11011.6045
11964,11738.084
11965,11687.244
11966,11738.084
11967,12816.898
11968,12766.059
11969,12816.898
11970,11420.326
11971,11471.159
11972,11420.323
11973,11471.159
11974,11632.786
11975,26066.904
11976,25905.26
11977,25743.615
11978,25581.97
11979,25531.135
11980,25581.97
11981,25743.615
11982,26146.773
11983,26308.424
11984,26006.865
11985,25956.03
11986,26006.865
11987,26057.7
11988,26219.33
11989,20112.11
11990,19950.467
11991,19788.822
11992,19627.178
11993,19465.533
11994,19414.693
11995,19465.533
11996,19414.69
11997,19040.518
11998,18989.678
11999,19040.518
12000,19018.543
12001,18856.904
12002,18453.752
12003,18292.107
12004,18241.268
12005,18292.107
12006,18371.654
12007,18210.01
12008,17806.857
12009,17645.213
12010,17594.373
12011,17645.213
12012,17594.371
12013,17645.213
12014,17806.857
12015,18219.084
12016,18057.445
12017,17654.293
12018,17492.648
12019,17441.809
12020,17492.648
12021,18006.605
12022,18168.244
12023,18329.887
12024,18491.531
12025,17800.033
12026,17638.395
12027,17476.758
12028,16962.8
12029,16911.96
12030,16962.8
12031,17476.758
12032,17175.309
12033,17013.658
12034,16962.818
12035,17013.658
12036,17527.615
12037,17677.502
12038,17839.15
12039,17677.506
12040,17626.666
12041,17677.506
12042,17876.715
12043,17715.072
12044,17311.92
12045,17150.275
12046,16988.625
12047,16826.975
12048,16906.82
12049,16503.674
12050,16342.023
12051,16180.373
12052,16129.533
12053,16180.373
12054,16129.529
12055,16078.689
12056,16129.529
12057,16291.174
12058,12658.576
12059,12607.732
12060,12446.046
12061,12042.894
12062,11881.243
12063,11830.399
12064,11881.243
12065,12395.203
12066,12556.854
12067,5355.241
12068,4952.0884
12069,4790.4385
12070,4387.2856
12071,4225.6353
12072,4174.792
12073,4225.6353
12074,4063.9788
12075,3902.3225
12076,564.81323
12077,282.40494
12078,231.56151
12079,0.0
12080,161.65033
12081,282.40155
12082,1129.64
12083,1078.7966
12084,1129.64
12085,2087.7385
12086,2036.895
12087,2087.7385
12088,2249.389
12089,2411.039
12090,2572.6895
12091,2975.849
12092,3137.5054
12093,3651.475
12094,4025.647
12095,4187.3096
12096,4136.466
12097,4187.3096
12098,4348.966
12099,4510.622
12100,5024.595
12101,5075.439
12102,5237.0894
12103,5398.7393
12104,5560.3896
12105,5722.04
12106,5883.6904
12107,6045.341
12108,6206.991
12109,6368.6416
12110,6771.801
12111,6933.4575
12112,7095.114
12113,7256.77
12114,7418.427
12115,7580.077
12116,7983.2295
12117,8497.186
12118,8548.026
12119,8820.466
12120,8871.303
12121,9032.94
12122,9546.933
12123,10031.812
12124,10193.462
12125,10244.283
12126,10405.921
12127,10355.081
12128,10405.921
12129,10567.565
12130,10729.216
12131,11132.376
12132,11294.032
12133,11455.683
12134,11617.333
12135,12585.341
12136,12534.497
12137,12585.341
12138,13070.328
12139,13231.99
12140,13181.146
12141,13231.99
12142,13635.151
12143,26187.66
12144,26026.016
12145,26327.506
12146,25813.535
12147,25762.695
12148,25813.535
12149,25864.373
12150,26026.023
12151,26187.674
12152,26238.43
12153,26289.268
12154,26238.428
12155,26289.268
12156,20394.518
12157,20232.867
12158,20071.223
12159,19909.578
12160,19747.936
12161,19344.781
12162,19183.13
12163,19132.29
12164,19183.13
12165,18808.959
12166,18758.117
12167,18808.959
12168,18859.807
12169,18736.154
12170,18574.51
12171,18171.357
12172,18009.707
12173,17958.863
12174,18009.707
12175,18089.26
12176,17927.615
12177,17524.463
12178,17362.812
12179,17311.969
12180,17362.812
12181,17311.965
12182,17362.812
12183,17210.244
12184,17261.094
12185,17210.248
12186,17371.898
12187,17210.248
12188,17371.898
12189,17775.05
12190,18399.805
12191,18450.645
12192,18612.29
12193,17920.797
12194,17759.158
12195,17245.203
12196,16842.049
12197,16680.398
12198,16842.049
12199,16680.398
12200,16731.254
12201,16892.906
12202,16731.256
12203,16892.906
12204,17296.06
12205,17556.75
12206,17395.1
12207,17445.947
12208,17395.104
12209,17445.947
12210,17755.996
12211,17594.34
12212,17432.676
12213,17029.523
12214,16867.873
12215,16706.223
12216,16544.572
12217,16382.923
12218,16221.272
12219,16059.622
12220,15897.972
12221,15847.128
12222,15897.972
12223,15847.128
12224,16008.778
12225,16411.932
12226,12537.834
12227,12376.171
12228,12214.509
12229,12163.648
12230,11649.686
12231,11598.838
12232,11649.686
12233,12163.648
12234,12677.607
12235,5234.4937
12236,5072.8433
12237,4669.6904
12238,4508.04
12239,4104.8867
12240,3943.2302
12241,3781.574
12242,3619.9175
12243,3569.0706
12244,444.06473
12245,282.40833
12246,0.0
12247,282.40833
12248,282.40494
12249,847.2351
12250,796.38824
12251,847.2351
12252,1805.3335
12253,1754.4867
12254,1805.3335
12255,1966.99
12256,2370.1433
12257,2642.6006
12258,2693.444
12259,2855.1006
12260,3369.0703
12261,3743.242
12262,3692.395
12263,3743.242
12264,3904.9045
12265,4066.5608
12266,4228.2173
12267,4389.8735
12268,4793.0337
12269,4954.6904
12270,5357.8438
12271,5519.494
12272,5681.1445
12273,5842.795
12274,6115.252
12275,6166.095
12276,6327.7456
12277,6489.396
12278,6651.0522
12279,6812.709
12280,6974.365
12281,7136.0215
12282,7297.678
12283,7700.8315
12284,7862.482
12285,8265.635
12286,8427.291
12287,9052.027
12288,9102.871
12289,9264.527
12290,9426.184
12291,9829.344
12292,10314.217
12293,10475.873
12294,10637.529
12295,10688.326
12296,10849.971
12297,10799.127
12298,10849.971
12299,11011.627
12300,11414.787
12301,11576.449
12302,12090.426
12303,12141.273
12304,12302.936
12305,12464.598
12306,12626.261
12307,12787.923
12308,12949.585
12309,13352.746
12310,13514.408
12311,13676.071
12312,26368.414
12313,26206.758
12314,26045.102
12315,25994.258
12316,26045.102
12317,26095.941
12318,26146.777
12319,26308.428
12320,26470.078
12321,26520.832
12322,20665.951
12323,20504.283
12324,20342.615
12325,20291.768
12326,20342.615
12327,20353.629
12328,19627.188
12329,19465.537
12330,19062.383
12331,18900.727
12332,18739.064
12333,18577.402
12334,18526.555
12335,18577.402
12336,18415.732
12337,18364.883
12338,18453.762
12339,18292.111
12340,17778.148
12341,17727.3
12342,17778.148
12343,17939.805
12344,17806.867
12345,17645.217
12346,17242.064
12347,17080.408
12348,17029.56
12349,17080.408
12350,17029.557
12351,16978.69
12352,16927.84
12353,16978.69
12354,16927.842
12355,16978.69
12356,17492.652
12357,17654.303
12358,16933.904
12359,16883.057
12360,16933.904
12361,16883.055
12362,17527.607
12363,17124.455
12364,16962.805
12365,16559.65
12366,16397.994
12367,16559.65
12368,16397.99
12369,16448.848
12370,16499.695
12371,17013.662
12372,17175.312
12373,17677.506
12374,17163.543
12375,17112.695
12376,17163.543
12377,17325.2
12378,17635.248
12379,17473.592
12380,17311.936
12381,17150.28
12382,16988.629
12383,16826.979
12384,16665.328
12385,16503.678
12386,16342.026
12387,16180.376
12388,15777.223
12389,15615.566
12390,15564.72
12391,15615.566
12392,16129.533
12393,12417.088
12394,12255.425
12395,12093.763
12396,11932.101
12397,11528.939
12398,11367.277
12399,11316.427
12400,11367.277
12401,11418.131
12402,11367.273
12403,3813.4353
12404,3651.7607
12405,3600.9104
12406,4225.6387
12407,4063.9822
12408,3902.3257
12409,3499.1716
12410,3337.509
12411,3388.3596
12412,161.66243
12413,0.0
12414,231.56134
12415,282.4117
12416,513.97644
12417,564.8268
12418,1522.9253
12419,1472.0748
12420,1522.9253
12421,1684.5876
12422,2087.742
12423,1684.6033
12424,2975.8523
12425,2925.0056
12426,2975.8523
12427,3137.5088
12428,3299.1711
12429,3460.8337
12430,3622.496
12431,4136.466
12432,4187.313
12433,4348.969
12434,4510.6255
12435,5024.595
12436,5075.4424
12437,5237.0986
12438,5640.252
12439,5801.9023
12440,5963.5527
12441,6125.203
12442,6610.1543
12443,6559.307
12444,6720.9575
12445,6771.804
12446,6933.461
12447,7095.117
12448,7256.7734
12449,7418.43
12450,7580.0864
12451,7983.2397
12452,8497.196
12453,8548.043
12454,9385.279
12455,9546.936
12456,9496.089
12457,9546.936
12458,9708.598
12459,10111.759
12460,10596.625
12461,10758.281
12462,11132.379
12463,11081.535
12464,11132.379
12465,11081.532
12466,11132.379
12467,11294.041
12468,11697.202
12469,11858.865
12470,12020.527
12471,12182.189
12472,12343.853
12473,12505.515
12474,12667.177
12475,13070.338
12476,13232.0
12477,13393.663
12478,13555.325
12479,26489.166
12480,26327.51
12481,26276.662
12482,26327.51
12483,26276.666
12484,26327.502
12485,26378.35
12486,26429.186
12487,21536.807
12488,21587.656
12489,21638.51
12490,20383.543
12491,20221.875
12492,20060.207
12493,20009.355
12494,20060.207
12495,20009.352
12496,19344.791
12497,19183.135
12498,18779.98
12499,18618.318
12500,18456.656
12501,18294.994
12502,18133.324
12503,18082.475
12504,18133.324
12505,17971.65
12506,17597.443
12507,17657.402
12508,17495.74
12509,17657.402
12510,18060.557
12511,17927.625
12512,17524.473
12513,17362.816
12514,16959.662
12515,16798.0
12516,16747.148
12517,16798.0
12518,16857.943
12519,16696.281
12520,16645.43
12521,16696.281
12522,16857.943
12523,17261.098
12524,17775.06
12525,16813.158
12526,16651.496
12527,16600.646
12528,16651.496
12529,16702.35
12530,17003.72
12531,16842.059
12532,16680.402
12533,16166.433
12534,16115.582
12535,16166.433
12536,16217.287
12537,16378.949
12538,16782.104
12539,16931.984
12540,16881.13
12541,17042.797
12542,16881.135
12543,17042.797
12544,17445.951
12545,17756.0
12546,17594.344
12547,17432.688
12548,17381.84
12549,17432.688
12550,17271.037
12551,16786.086
12552,16735.238
12553,16462.785
12554,16059.631
12555,15897.975
12556,15384.009
12557,15333.158
12558,15384.009
12559,15434.862
12560,12537.837
12561,12376.175
12562,12214.512
12563,11811.357
12564,11649.688
12565,11135.719
12566,11084.865
12567,11135.719
12568,11084.861
12569,4095.8606
12570,3692.6921
12571,3531.0237
12572,3369.349
12573,3318.4954
12574,3156.8018
12575,3318.4702
12576,3156.8018
12577,3105.9478
12578,3156.8018
12579,282.4117
12580,161.6685
12581,0.0
12582,231.56125
12583,282.4151
12584,726.5081
12585,1402.182
12586,1240.5135
12587,1402.182
12588,1805.3369
12589,1291.3674
12590,1453.0419
12591,1614.7104
12592,1776.3789
12593,3419.9204
12594,3369.07
12595,3530.7327
12596,3692.395
12597,3743.2454
12598,3904.9077
12599,3178.6948
12600,4793.037
12601,4742.187
12602,4793.037
12603,3714.5784
12604,3876.2468
12605,5871.8135
12606,5922.6636
12607,6084.332
12608,6246.001
12609,5167.638
12610,5329.325
12611,7054.2163
12612,7215.8726
12613,7377.541
12614,7215.8726
12615,7377.541
12616,7539.185
12617,8265.651
12618,8214.801
12619,8265.651
12620,8779.6045
12621,8830.455
12622,8992.123
12623,9829.348
12624,9778.497
12625,9829.348
12626,9991.016
12627,10394.178
12628,11738.128
12629,11576.459
12630,11414.791
12631,11363.94
12632,11414.791
12633,11363.94
12634,11414.791
12635,11576.459
12636,12090.426
12637,12141.276
12638,12302.938
12639,12464.602
12640,12626.264
12641,12787.926
12642,12949.595
12643,13352.75
12644,13514.412
12645,13676.074
12646,26609.92
12647,26559.074
12648,26609.92
12649,26559.07
12650,26609.92
12651,26559.078
12652,21406.955
12653,21356.098
12654,21305.244
12655,21356.098
12656,21406.955
12657,20262.8
12658,20101.13
12659,19939.463
12660,19777.795
12661,19726.941
12662,19777.795
12663,19465.547
12664,19062.393
12665,18900.73
12666,18739.068
12667,18577.404
12668,18174.25
12669,18012.582
12670,17850.914
12671,17689.238
12672,17527.564
12673,17365.89
12674,17315.033
12675,17264.178
12676,17315.033
12677,17365.89
12678,17527.57
12679,17645.227
12680,17242.072
12681,17080.41
12682,16677.256
12683,16515.588
12684,16677.256
12685,16515.584
12686,16575.537
12687,16413.87
12688,16575.537
12689,16978.693
12690,17140.355
12691,17543.51
12692,16470.795
12693,16419.938
12694,16369.085
12695,16419.938
12696,16581.607
12697,17124.47
12698,16962.814
12699,16448.844
12700,15934.875
12701,15884.021
12702,15934.875
12703,16096.544
12704,16499.7
12705,16661.361
12706,16811.242
12707,16649.572
12708,16598.719
12709,16649.572
12710,17163.545
12711,16326.1875
12712,16275.334
12713,17715.098
12714,17664.248
12715,17715.098
12716,17664.252
12717,17715.098
12718,17017.65
12719,16966.8
12720,15415.837
12721,15254.169
12722,15666.42
12723,15152.451
12724,15101.597
12725,15152.451
12726,15314.119
12727,12769.398
12728,12820.252
12729,12093.772
12730,11932.104
12731,11881.25
12732,11014.979
12733,10853.304
12734,10802.446
12735,10853.304
12736,10904.165
12737,3813.4456
12738,3410.283
12739,3248.6086
12740,3086.934
12741,2925.2473
12742,2874.3865
12743,2823.5293
12744,2874.3865
12745,3036.061
12746,3197.7356
12747,282.4151
12748,161.67453
12749,0.0
12750,231.56117
12751,282.4185
12752,444.09302
12753,1008.9523
12754,958.095
12755,1008.9523
12756,1170.6268
12757,1332.3014
12758,1735.457
12759,1897.1255
12760,2198.6594
12761,2360.3557
12762,2411.213
12763,2683.7349
12764,2734.5957
12765,2785.4531
12766,2947.1335
12767,3108.8142
12768,3270.4888
12769,3432.1633
12770,3835.3257
12771,3997.0063
12772,4158.687
12773,4561.85
12774,4723.5366
12775,4885.223
12776,5046.91
12777,5208.5903
12778,5370.271
12779,7659.956
12780,7498.2876
12781,7447.4336
12782,7498.2876
12783,8012.2705
12784,8173.951
12785,8335.626
12786,9062.02
12787,9112.87
12788,9062.016
12789,9112.87
12790,9274.538
12791,10111.763
12792,10060.908
12793,10111.763
12794,10273.437
12795,11858.88
12796,11697.206
12797,11646.352
12798,11697.206
12799,11646.355
12800,11697.206
12801,11646.352
12802,11697.206
12803,11858.88
12804,12262.043
12805,12776.029
12806,12908.679
12807,13070.342
12808,13019.487
12809,13070.342
12810,13232.016
12811,13393.69
12812,13796.827
12813,13958.489
12814,21873.043
12815,21711.355
12816,21660.498
12817,21711.355
12818,21660.494
12819,21175.402
12820,21124.541
12821,21073.684
12822,21124.541
12823,21286.215
12824,20383.547
12825,20221.879
12826,20060.209
12827,19657.055
12828,19495.379
12829,19444.521
12830,19495.379
12831,19444.52
12832,19021.494
12833,18859.82
12834,18456.666
12835,18294.996
12836,18133.328
12837,17730.172
12838,17568.498
12839,17406.824
12840,17245.148
12841,17083.475
12842,17032.617
12843,17083.475
12844,17245.154
12845,17406.83
12846,17524.488
12847,17121.352
12848,16959.678
12849,16798.002
12850,16284.026
12851,16233.169
12852,16284.026
12853,16233.165
12854,16182.308
12855,16233.165
12856,16394.84
12857,16798.002
12858,16959.684
12859,16350.055
12860,16188.381
12861,16137.523
12862,16188.381
12863,16026.694
12864,15865.007
12865,15814.141
12866,15652.46
12867,15601.603
12868,15652.46
12869,15814.135
12870,16217.29
12871,16378.959
12872,16982.86
12873,16579.695
12874,16418.016
12875,16367.158
12876,16418.016
12877,16931.988
12878,16094.63
12879,16043.772
12880,16094.63
12881,16043.766
12882,15346.103
12883,15295.245
12884,15346.103
12885,15295.242
12886,15346.117
12887,15396.974
12888,15133.429
12889,14971.754
12890,14920.893
12891,14870.036
12892,14920.893
12893,15434.866
12894,15022.652
12895,14971.796
12896,12721.821
12897,11995.236
12898,12046.098
12899,11913.153
12900,11297.396
12901,11135.723
12902,10621.746
12903,10570.886
12904,10621.746
12905,10783.427
12906,3692.7075
12907,3531.027
12908,3369.3525
12909,2966.2021
12910,2804.5156
12911,2642.8289
12912,2591.968
12913,2642.8289
12914,3156.805
12915,3318.4795
12916,444.09302
12917,282.4185
12918,282.42188
12919,0.0
12920,282.42188
12921,513.9863
12922,564.84717
12923,726.5338
12924,888.21436
12925,1291.3707
12926,1453.0453
12927,1402.2445
12928,1453.1053
12929,1967.0984
12930,2128.7944
12931,2290.487
12932,2452.1738
12933,2503.0347
12934,2664.715
12935,2826.3958
12936,2988.0764
12937,3391.2395
12938,3552.9072
12939,3714.588
12940,3876.2683
12941,4279.4316
12942,4441.118
12943,4602.8047
12944,4764.4917
12945,4926.172
12946,5087.8525
12947,5249.533
12948,5411.214
12949,7729.852
12950,7678.995
12951,7729.852
12952,7891.5327
12953,8405.516
12954,8456.377
12955,8618.063
12956,9344.431
12957,9395.288
12958,9556.957
12959,9506.1
12960,9556.957
12961,10394.181
12962,10343.323
12963,10394.181
12964,11979.624
12965,11928.767
12966,11979.624
12967,11928.767
12968,12090.451
12969,11928.7705
12970,11979.624
12971,11928.767
12972,11979.624
12973,12493.61
12974,12655.297
12975,12816.984
12976,12978.671
12977,13352.76
12978,13301.902
12979,13352.76
12980,13514.435
12981,13676.108
12982,21913.984
12983,21752.305
12984,21590.623
12985,21428.938
12986,21378.076
12987,21428.938
12988,21267.244
12989,20892.982
12990,20842.123
12991,20892.982
12992,20731.287
12993,20782.148
12994,20342.629
12995,19939.473
12996,19777.799
12997,19374.64
12998,19212.96
12999,19162.1
13000,19212.96
13001,19162.096
13002,19091.38
13003,18335.959
13004,18174.277
13005,18012.598
13006,17850.916
13007,17689.242
13008,17527.568
13009,17365.893
13010,16962.736
13011,16801.057
13012,16962.736
13013,16690.225
13014,16639.363
13015,16690.225
13016,17242.096
13017,17080.422
13018,16566.445
13019,16163.288
13020,16001.607
13021,15950.747
13022,16001.607
13023,15950.747
13024,16001.607
13025,16515.584
13026,16677.264
13027,17080.428
13028,16470.799
13029,16067.643
13030,15905.962
13031,15744.275
13032,15582.589
13033,15420.902
13034,15370.038
13035,15531.722
13036,15370.041
13037,15531.722
13038,15934.878
13039,16096.553
13040,16499.709
13041,16862.121
13042,16700.44
13043,16297.277
13044,16135.597
13045,16084.735
13046,16135.597
13047,15973.904
13048,15812.211
13049,15761.347
13050,15923.027
13051,15225.365
13052,15063.685
13053,15012.823
13054,15063.685
13055,15114.556
13056,15165.416
13057,15254.172
13058,14851.016
13059,14689.335
13060,14638.475
13061,14689.335
13062,14740.199
13063,14791.095
13064,14740.234
13065,14791.095
13066,13216.788
13067,13055.107
13068,12651.95
13069,12490.264
13070,12439.399
13071,12490.264
13072,11763.676
13073,11630.731
13074,11579.867
13075,11630.731
13076,10904.175
13077,10501.011
13078,10339.324
13079,10288.46
13080,10339.324
13081,3813.449
13082,3762.5881
13083,3007.1536
13084,2845.4668
13085,2683.7803
13086,2522.0935
13087,2360.407
13088,2198.7144
13089,2037.0217
13090,1986.1573
13091,2037.0217
13092,323.37326
13093,161.68663
13094,0.0
13095,231.56099
13096,282.42526
13097,444.1119
13098,605.7985
13099,1008.9557
13100,958.12646
13101,1008.9908
13102,1170.6835
13103,1684.6765
13104,1846.3691
13105,1897.2334
13106,2058.926
13107,2220.6128
13108,2734.5957
13109,2785.4565
13110,2947.137
13111,3108.8176
13112,3270.5042
13113,3784.4683
13114,3835.329
13115,3997.0098
13116,4158.6963
13117,4320.383
13118,4482.0693
13119,4643.7563
13120,5046.92
13121,5208.5938
13122,5370.2744
13123,5531.955
13124,7961.417
13125,8012.274
13126,7961.413
13127,8123.0938
13128,8173.9546
13129,8335.642
13130,8849.634
13131,8900.498
