,TWI_raster
35426,-10.515929
35427,-13.457686
35428,-13.111606
35429,-12.383454
35430,-14.427515
35431,-12.080118
35432,-11.096446
35433,-11.251942
35434,-12.531355
35435,-13.526742
35436,-12.833579
35437,-11.815287
35438,-11.457702
35439,-13.041044
35440,-13.153235
35441,-11.728885
35442,-11.785726
35443,-11.195636
35444,-8.960042
35445,-12.0311165
35446,-11.753017
35447,-10.879351
35448,-12.975799
35449,-11.959418
35450,-11.470379
35451,-12.75348
35452,-13.601114
35453,-13.60076
35454,-12.502266
35455,-10.056281
35456,-9.195328
35457,-10.568054
35458,-13.399822
35459,-12.653917
35460,-13.906209
35461,-11.966483
35462,-12.939188
35463,-12.588639
35464,-12.565977
35465,-13.864365
35466,-13.359253
35467,-13.037543
35468,-13.29922
35469,-12.12233
35470,-13.020243
35471,-13.375288
35472,-13.971081
35473,-11.452141
35474,-11.109223
35475,-13.15106
35476,-13.717767
35477,-13.2136545
35478,-13.166746
35479,-14.144981
35480,-15.069817
35481,-15.31861
35482,-14.129245
35483,-14.486654
35484,-13.505804
35485,-11.964514
35486,-12.844477
35487,-12.227073
35488,-14.1947775
35489,-13.635022
35490,-15.036155
35491,-12.981647
35492,-11.309607
35493,-9.659408
35494,-10.40874
35495,-11.654396
35496,-10.950371
35497,-11.737944
35498,-12.001421
35499,-13.54304
35500,-13.2749815
35501,-13.997005
35502,-14.053339
35503,-13.179018
35504,-11.812071
35505,-13.795211
35506,-12.41958
35507,-11.668148
35508,-11.784419
35509,-13.625285
35510,-13.320553
35511,-12.418416
35512,-11.136556
35513,-12.71248
35514,-12.149363
35515,-13.220391
35516,-13.060649
35517,-10.093759
35518,-12.723341
35519,-12.066741
35520,-12.067764
35521,-13.259607
35522,-10.4536085
35523,-12.870964
35524,-11.992713
35525,-12.358383
35526,-12.007241
35527,-13.2698345
35528,-14.052934
35529,-10.807136
35530,-10.397638
35531,-13.168608
35532,-11.031295
35533,-12.158198
35534,-11.062765
35535,-11.844567
35536,-11.564653
35537,-11.783143
35538,-13.600912
35539,-12.630575
35540,-12.629037
35541,-14.139892
35542,-12.918364
35543,-13.815325
35544,-10.7042
35545,-10.004583
35546,-14.328983
35547,-13.379964
35548,-10.335527
35549,-11.526512
35550,-10.712878
35551,-12.576419
35552,-9.32539
35553,-10.886535
35554,-11.225899
35555,-13.564473
35556,-12.385818
35557,-10.802434
35558,-13.33621
35559,-13.594261
35560,-12.463411
35561,-10.6698885
35562,-11.158713
35563,-14.257557
35564,-13.981507
35565,-12.395934
35566,-12.5508
35567,-10.660976
35568,-12.086861
35569,-13.980765
35570,-12.355915
35571,-12.200451
35572,-12.5878
35573,-11.604999
35574,-13.176252
35575,-14.545318
35576,-13.495405
35577,-11.570957
35578,-10.152283
35579,-11.295189
35580,-11.035329
35581,-12.133504
35582,-10.86171
35583,-10.968364
35584,-11.65042
35585,-13.852249
35586,-11.713218
35587,-10.779805
35588,-12.050742
35589,-12.155744
35590,-12.062427
35591,-11.72483
35592,-10.644211
35593,-14.052934
35594,-14.363106
35595,-14.175832
35596,-14.217908
35597,-12.465684
35598,-11.623378
35599,-10.718668
35600,-14.148478
35601,-14.0442
35602,-12.10801
35603,-13.195043
35604,-11.116812
35605,-11.893329
35606,-10.859218
35607,-12.445192
35608,-12.992213
35609,-12.812507
35610,-11.3078575
35611,-12.34825
35612,-10.860386
35613,-11.155139
35614,-9.040621
35615,-10.223343
35616,-10.922177
35617,-12.340269
35618,-12.132234
35619,-11.784664
35620,-11.849976
35621,-11.599104
35622,-13.212196
35623,-13.235553
35624,-11.873241
35625,-12.753951
35626,-13.60071
35627,-10.386912
35628,-11.909374
35629,-11.684412
35630,-12.1999655
35631,-14.139774
35632,-11.394747
35633,-9.568269
35634,-10.711394
35635,-13.259948
35636,-13.533129
35637,-11.769406
35638,-11.764495
35639,-11.057874
35640,-11.155524
35641,-11.743212
35642,-13.447204
35643,-12.489459
35644,-10.862623
35645,-11.807924
35646,-13.034383
35647,-13.056036
35648,-8.89202
35649,-12.711714
35650,-12.393267
35651,-12.255023
35652,-12.75348
35653,-10.186028
35654,-13.60071
35655,-11.766115
35656,-10.627627
35657,-12.571761
35658,-10.515109
35659,-9.917604
35660,-11.322432
35661,-13.237727
35662,-11.828045
35663,-11.173747
35664,-11.147343
35665,-12.853226
35666,-13.426304
35667,-11.333746
35668,-9.9222975
35669,-13.17568
35670,-15.292392
35671,-13.413073
35672,-10.427112
35673,-14.322299
35674,-15.137745
35675,-11.799186
35676,-10.678835
35677,-11.072942
35678,-11.694784
35679,-11.130869
35680,-12.982844
35681,-11.833417
35682,-13.446627
35683,-11.547127
35684,-11.569884
35685,-12.782275
35686,-9.733948
35687,-8.8836
35688,-11.126472
35689,-12.830737
35690,-12.892694
35691,-11.000252
35692,-13.313171
35693,-12.502488
35694,-12.907765
35695,-13.289793
35696,-11.474458
35697,-12.025672
35698,-12.554386
35699,-14.6752
35700,-12.361801
35701,-11.395182
35702,-12.148387
35703,-12.269689
35704,-12.980368
35705,-12.585217
35706,-11.795028
35707,-12.758393
35708,-11.168141
35709,-11.603656
35710,-11.430337
35711,-10.810291
35712,-12.753009
35713,-11.387298
35714,-11.885341
35715,-13.795045
35716,-12.320248
35717,-10.86321
35718,-12.970615
35719,-10.922293
35720,-8.505735
35721,-12.276228
35722,-13.446627
35723,-12.887314
35724,-12.553586
35725,-12.551388
35726,-9.285154
35727,-13.176696
35728,-12.143777
35729,-12.45252
35730,-9.589453
35731,-11.921494
35732,-11.330152
35733,-11.672917
35734,-12.327624
35735,-12.53388
35736,-13.58802
35737,-12.2752
35738,-13.884153
35739,-15.419877
35740,-14.62965
35741,-14.179979
35742,-13.450908
35743,-12.89899
35744,-12.739078
35745,-14.318526
35746,-14.577859
35747,-15.039481
35748,-14.489786
35749,-12.383783
35750,-13.45851
35751,-15.044303
35752,-14.744787
35753,-14.987156
35754,-14.423412
35755,-11.65143
35756,-13.734545
35757,-11.935679
35758,-13.526959
35759,-13.446627
35760,-11.636671
35761,-11.74252
35762,-14.2937565
35763,-13.171303
35764,-13.990529
35765,-13.195711
35766,-11.486508
35767,-9.004949
35768,-12.437312
35769,-10.181198
35770,-10.462757
35771,-10.962663
35772,-11.654396
35773,-11.857201
35774,-11.761848
35775,-14.21989
35776,-14.599356
35777,-9.517071
35778,-12.055095
35779,-13.902112
35780,-12.322313
35781,-14.052934
35782,-10.42155
35783,-14.097174
35784,-12.367413
35785,-10.578826
35786,-11.772212
35787,-10.789349
35788,-12.753009
35789,-9.452651
35790,-10.918391
35791,-11.36209
35792,-9.929154
35793,-12.986573
35794,-12.243644
35795,-13.21
35796,-11.934263
35797,-12.109278
35798,-14.257662
35799,-12.836346
35800,-12.334626
35801,-14.006512
35802,-14.427426
35803,-12.049523
35804,-11.760304
35805,-10.06842
35806,-11.348986
35807,-9.516414
35808,-13.366725
35809,-13.852092
35810,-13.053946
35811,-13.669959
35812,-13.033859
35813,-13.089898
35814,-11.517431
35815,-11.743708
35816,-11.817816
35817,-11.80493
35818,-11.46947
35819,-12.904679
35820,-11.362104
35821,-13.083959
35822,-10.182137
35823,-9.857713
35824,-13.097029
35825,-12.995356
35826,-13.66977
35827,-11.167086
35828,-13.063385
35829,-11.76547
35830,-10.747513
35831,-11.224504
35832,-10.404705
35833,-13.794878
35834,-10.532088
35835,-12.228997
35836,-11.851847
35837,-13.526525
35838,-12.50047
35839,-12.153489
35840,-12.730796
35841,-12.158072
35842,-11.411283
35843,-11.313356
35844,-12.947747
35845,-11.760906
35846,-14.62521
35847,-12.314225
35848,-12.017004
35849,-14.180521
35850,-12.309098
35851,-12.271516
35852,-10.613372
35853,-14.139892
35854,-11.399749
35855,-12.57097
35856,-11.655809
35857,-10.530702
35858,-11.893843
35859,-13.734368
35860,-12.908169
35861,-14.006243
35862,-11.558617
35863,-13.60071
35864,-12.991605
35865,-13.852249
35866,-13.566891
35867,-12.318537
35868,-13.961758
35869,-10.979656
35870,-10.3803
35871,-12.580841
35872,-14.488109
35873,-10.940702
35874,-10.752395
35875,-11.980885
35876,-13.293546
35877,-12.823616
35878,-12.532768
35879,-13.111127
35880,-13.862146
35881,-10.577741
35882,-13.795045
35883,-12.90809
35884,-13.526959
35885,-11.590827
35886,-11.8719425
35887,-12.214192
35888,-10.222916
35889,-13.443292
35890,-11.272704
35891,-10.025116
35892,-13.037712
35893,-11.771194
35894,-11.729178
35895,-13.852249
35896,-14.006243
35897,-11.272864
35898,-11.410657
35899,-11.226972
35900,-11.447076
35901,-12.180588
35902,-10.328586
35903,-10.862656
35904,-10.758298
35905,-11.43921
35906,-11.18683
35907,-13.110034
35908,-12.268135
35909,-10.005482
35910,-11.148607
35911,-13.201895
35912,-10.126295
35913,-13.239784
35914,-10.609741
35915,-8.902307
35916,-10.529657
35917,-13.184046
35918,-11.684437
35919,-11.447216
35920,-11.654396
35921,-10.8790655
35922,-11.446309
35923,-9.709418
35924,-13.096463
35925,-10.305967
35926,-13.288402
35927,-11.944324
35928,-11.520487
35929,-12.907361
35930,-11.166695
35931,-11.09627
35932,-14.257557
35933,-13.02117
35934,-12.378005
35935,-10.837509
35936,-11.399419
35937,-13.530461
35938,-13.801387
35939,-12.363484
35940,-9.751274
35941,-9.282603
35942,-14.00544
35943,-12.007808
35944,-12.0083275
35945,-12.86537
35946,-13.254659
35947,-14.663536
35948,-14.122923
35949,-15.022228
35950,-12.805323
35951,-11.079376
35952,-11.701355
35953,-12.188883
35954,-13.415009
35955,-13.787595
35956,-14.363106
35957,-11.030932
35958,-12.887314
35959,-12.49142
35960,-12.445884
35961,-13.669959
35962,-12.11198
35963,-13.66977
35964,-12.897799
35965,-11.221076
35966,-10.364689
35967,-10.622559
35968,-11.8272915
35969,-11.765712
35970,-11.693495
35971,-11.933362
35972,-13.586813
35973,-12.577781
35974,-14.177292
35975,-12.576106
35976,-10.648592
35977,-13.851935
35978,-11.735441
35979,-13.15863
35980,-13.041397
35981,-11.593425
35982,-10.959372
35983,-11.085361
35984,-11.150514
35985,-13.053459
35986,-12.008971
35987,-13.3595295
35988,-11.165587
35989,-13.794878
35990,-12.642298
35991,-13.395632
35992,-12.823273
35993,-11.459091
35994,-11.201879
35995,-11.66606
35996,-10.948108
35997,-10.170207
35998,-12.90264
35999,-10.982037
36000,-12.454956
36001,-10.696176
36002,-9.962446
36003,-10.363084
36004,-13.055253
36005,-11.762995
36006,-14.123346
36007,-13.024475
36008,-12.660848
36009,-12.10356
36010,-12.382441
36011,-11.645011
36012,-14.906207
36013,-16.221743
36014,-16.173172
36015,-14.631184
36016,-15.759757
36017,-13.793282
36018,-13.3538265
36019,-12.042635
36020,-13.423472
36021,-12.818233
36022,-12.259755
36023,-13.795211
36024,-13.719568
36025,-13.977127
36026,-13.433168
36027,-12.891986
36028,-13.734191
36029,-12.339941
36030,-12.375736
36031,-11.871112
36032,-13.483208
36033,-11.302026
36034,-12.626986
36035,-12.210452
36036,-13.221526
36037,-12.763926
36038,-9.448024
36039,-14.8817425
36040,-13.550041
36041,-12.310952
36042,-10.546081
36043,-13.60071
36044,-9.546585
36045,-12.769086
36046,-11.289933
36047,-10.962663
36048,-10.322891
36049,-12.453277
36050,-13.025029
36051,-13.916729
36052,-10.35647
36053,-11.766987
36054,-12.19937
36055,-13.096514
36056,-14.010339
36057,-12.196081
36058,-11.732281
36059,-13.11603
36060,-12.34825
36061,-10.888508
36062,-11.511396
36063,-9.471107
36064,-13.734368
36065,-12.115729
36066,-14.180747
36067,-13.794878
36068,-11.337761
36069,-13.852092
36070,-12.936084
36071,-13.446391
36072,-12.298976
36073,-13.406161
36074,-11.563678
36075,-13.447375
36076,-14.21989
36077,-11.902915
36078,-11.831353
36079,-11.855466
36080,-11.49105
36081,-12.287198
36082,-12.951246
36083,-14.427426
36084,-12.126246
36085,-11.995037
36086,-13.130725
36087,-9.979418
36088,-12.063407
36089,-13.60071
36090,-11.701336
36091,-11.389119
36092,-12.490854
36093,-11.378928
36094,-10.501471
36095,-14.42725
36096,-11.879004
36097,-10.698038
36098,-11.315743
36099,-14.025639
36100,-12.420604
36101,-12.443122
36102,-12.416825
36103,-13.957688
36104,-13.351146
36105,-12.093308
36106,-11.310427
36107,-12.195761
36108,-13.6529255
36109,-11.133819
36110,-11.863009
36111,-14.257662
36112,-14.21989
36113,-13.071593
36114,-14.832863
36115,-14.100849
36116,-13.8524065
36117,-13.500878
36118,-13.906209
36119,-11.457135
36120,-10.703278
36121,-12.608825
36122,-13.972371
36123,-12.508945
36124,-12.605585
36125,-12.737778
36126,-13.906209
36127,-12.36707
36128,-14.180634
36129,-12.37731
36130,-10.524049
36131,-13.3595295
36132,-13.102893
36133,-13.395764
36134,-14.006377
36135,-13.66977
36136,-10.080446
36137,-11.725057
36138,-11.547318
36139,-12.726803
36140,-13.600912
36141,-13.553406
36142,-11.72372
36143,-11.562864
36144,-11.470526
36145,-10.805956
36146,-11.947584
36147,-13.737914
36148,-12.266521
36149,-10.95732
36150,-11.778372
36151,-10.52793
36152,-14.599728
36153,-14.02201
36154,-12.909993
36155,-13.957547
36156,-11.537711
36157,-10.355405
36158,-10.958525
36159,-13.457711
36160,-12.0160265
36161,-11.310798
36162,-13.957547
36163,-14.097297
36164,-12.998999
36165,-12.680096
36166,-14.052806
36167,-14.006512
36168,-13.282317
36169,-11.247495
36170,-13.3595295
36171,-10.172996
36172,-11.73115
36173,-11.693783
36174,-13.158945
36175,-11.989442
36176,-13.359787
36177,-12.934203
36178,-12.962729
36179,-12.388094
36180,-12.1959
36181,-14.427339
36182,-12.311204
36183,-13.041397
36184,-13.159259
36185,-13.66977
36186,-13.062613
36187,-12.142672
36188,-10.568722
36189,-12.453025
36190,-14.101542
36191,-12.39339
36192,-10.493801
36193,-12.94101
36194,-11.683787
36195,-10.833129
36196,-12.75348
36197,-11.819279
36198,-11.362977
36199,-13.852249
36200,-13.600912
36201,-13.957547
36202,-11.932105
36203,-12.498562
36204,-12.571535
36205,-10.289835
36206,-11.8446
36207,-12.313181
36208,-11.493506
36209,-11.009556
36210,-10.594503
36211,-12.543278
36212,-14.2931185
36213,-14.833039
36214,-14.398153
36215,-10.7920475
36216,-10.835567
36217,-14.18355
36218,-12.781502
36219,-13.135155
36220,-11.719758
36221,-10.244935
36222,-13.216819
36223,-15.331181
36224,-14.886363
36225,-12.753036
36226,-11.235254
36227,-12.75348
36228,-10.483712
36229,-12.4984
36230,-12.420985
36231,-13.55809
36232,-11.470972
36233,-11.502081
36234,-11.615765
36235,-11.594368
36236,-11.181595
36237,-12.211384
36238,-10.962694
36239,-10.218051
36240,-12.74077
36241,-13.3595295
36242,-12.610923
36243,-13.526742
36244,-13.041397
36245,-12.753951
36246,-12.286146
36247,-13.012974
36248,-15.022131
36249,-12.551701
36250,-13.6949835
36251,-14.006377
36252,-12.241409
36253,-13.245742
36254,-10.038312
36255,-13.446627
36256,-12.75912
36257,-10.571852
36258,-10.637535
36259,-11.600464
36260,-11.801268
36261,-13.15863
36262,-10.245656
36263,-12.791555
36264,-11.477439
36265,-12.19447
36266,-14.416969
36267,-12.97919
36268,-11.478493
36269,-13.193964
36270,-10.316844
36271,-13.669582
36272,-7.9826894
36273,-9.786924
36274,-13.526525
36275,-13.734368
36276,-11.744791
36277,-13.287847
36278,-10.784303
36279,-11.930991
36280,-10.999986
36281,-9.804325
36282,-12.9031515
36283,-11.941531
36284,-13.102112
36285,-13.920254
36286,-15.860383
36287,-16.73131
36288,-17.095846
36289,-14.745872
36290,-13.830712
36291,-16.047558
36292,-15.9390545
36293,-14.894715
36294,-13.604211
36295,-13.321456
36296,-12.083148
36297,-11.493957
36298,-9.72996
36299,-9.738116
36300,-11.153793
36301,-13.279148
36302,-11.390953
36303,-11.00419
36304,-13.957405
36305,-11.186806
36306,-11.3529625
36307,-12.328313
36308,-11.24159
36309,-13.975216
36310,-14.09742
36311,-12.551018
36312,-12.779746
36313,-10.774985
36314,-12.444894
36315,-11.282619
36316,-10.661673
36317,-10.155303
36318,-9.947126
36319,-11.135528
36320,-14.252997
36321,-11.289236
36322,-11.654396
36323,-10.809192
36324,-11.769617
36325,-13.795211
36326,-13.957829
36327,-14.198726
36328,-14.768509
36329,-12.631398
36330,-11.771798
36331,-11.002291
36332,-11.933979
36333,-14.139656
36334,-9.022939
36335,-10.152243
36336,-11.458587
36337,-13.526959
36338,-12.557199
36339,-13.446862
36340,-12.38035
36341,-11.906828
36342,-12.363239
36343,-13.367629
36344,-12.4430685
36345,-11.818202
36346,-13.240849
36347,-13.711589
36348,-13.366997
36349,-11.5893
36350,-11.098947
36351,-13.327842
36352,-13.625256
36353,-14.052934
36354,-14.488192
36355,-11.31891
36356,-11.654419
36357,-13.867851
36358,-11.367358
36359,-12.960083
36360,-14.006243
36361,-9.172387
36362,-13.625875
36363,-12.965115
36364,-13.600912
36365,-11.707189
36366,-13.446627
36367,-11.368128
36368,-11.911967
36369,-14.180521
36370,-11.720411
36371,-13.764238
36372,-13.957547
36373,-13.663133
36374,-14.257767
36375,-13.268652
36376,-12.30884
36377,-12.858941
36378,-12.439436
36379,-10.372036
36380,-14.293959
36381,-14.294811
36382,-15.00492
36383,-13.854963
36384,-11.680825
36385,-11.627882
36386,-13.450057
36387,-10.599753
36388,-14.324234
36389,-9.883
36390,-12.9252615
36391,-13.608806
36392,-13.002623
36393,-13.374078
36394,-14.277743
36395,-12.333886
36396,-15.088976
36397,-13.434244
36398,-12.866609
36399,-12.876335
36400,-10.699535
36401,-9.956438
36402,-12.524776
36403,-13.0197
36404,-13.9292145
36405,-13.172526
36406,-11.572341
36407,-12.142801
36408,-12.158719
36409,-12.591558
36410,-13.306697
36411,-14.229362
36412,-13.884009
36413,-9.902577
36414,-10.928217
36415,-12.066031
36416,-12.5366335
36417,-10.762733
36418,-11.236742
36419,-14.521686
36420,-14.329179
36421,-13.667894
36422,-12.811865
36423,-13.674076
36424,-13.139515
36425,-13.204016
36426,-11.145086
36427,-12.28877
36428,-12.001386
36429,-11.152803
36430,-11.759533
36431,-12.598003
36432,-13.633373
36433,-13.230073
36434,-9.864418
36435,-11.278685
36436,-13.172813
36437,-11.4585285
36438,-12.608733
36439,-12.660776
36440,-12.2358885
36441,-12.428056
36442,-12.387462
36443,-12.168714
36444,-13.446627
36445,-13.041751
36446,-13.852249
36447,-13.689747
36448,-13.906358
36449,-13.957829
36450,-14.139892
36451,-14.139892
36452,-13.319262
36453,-14.517122
36454,-13.849387
36455,-13.94569
36456,-10.575426
36457,-12.846677
36458,-13.597986
36459,-13.750969
36460,-12.108443
36461,-11.369818
36462,-10.892465
36463,-14.625427
36464,-14.207577
36465,-12.630729
36466,-11.357461
36467,-11.900145
36468,-13.906209
36469,-12.94101
36470,-11.277363
36471,-11.973235
36472,-11.43713
36473,-11.501602
36474,-10.497983
36475,-11.13576
36476,-11.571658
36477,-13.551678
36478,-11.516068
36479,-12.060332
36480,-11.433655
36481,-13.446391
36482,-11.375539
36483,-13.734368
36484,-12.496897
36485,-11.194596
36486,-11.247423
36487,-14.558501
36488,-12.406255
36489,-13.085943
36490,-14.360769
36491,-13.475222
36492,-13.154172
36493,-14.616449
36494,-12.811876
36495,-11.2807455
36496,-12.297219
36497,-12.262654
36498,-13.387708
36499,-14.216426
36500,-11.455837
36501,-11.999384
36502,-13.041397
36503,-11.498018
36504,-13.264683
36505,-12.902658
36506,-10.255443
36507,-11.863695
36508,-11.435881
36509,-12.392414
36510,-13.1446495
36511,-12.933282
36512,-14.180634
36513,-10.592969
36514,-9.804752
36515,-12.944575
36516,-12.216289
36517,-13.452354
36518,-9.694323
36519,-11.39353
36520,-12.666512
36521,-11.569511
36522,-11.40115
36523,-13.1352415
36524,-11.413013
36525,-11.82923
36526,-11.782723
36527,-11.53496
36528,-10.690999
36529,-12.074852
36530,-12.2045
36531,-13.2644
36532,-13.130319
36533,-11.9474535
36534,-12.824962
36535,-13.19979
36536,-11.936145
36537,-12.976435
36538,-10.872434
36539,-10.988014
36540,-13.906655
36541,-14.988803
36542,-11.295759
36543,-10.092982
36544,-9.260662
36545,-8.97621
36546,-11.815413
36547,-11.466108
36548,-10.974108
36549,-11.861969
36550,-12.886307
36551,-13.743707
36552,-12.274345
36553,-12.261934
36554,-11.734635
36555,-12.197744
36556,-11.919442
36557,-14.239369
36558,-15.639625
36559,-16.50842
36560,-17.019545
36561,-16.487633
36562,-15.3611145
36563,-17.15207
36564,-16.795519
36565,-15.541558
36566,-16.31971
36567,-14.60529
36568,-14.531694
36569,-12.0403185
36570,-13.514429
36571,-9.84157
36572,-10.054648
36573,-13.795211
36574,-14.139656
36575,-12.028498
36576,-11.417626
36577,-13.478123
36578,-13.911106
36579,-13.362815
36580,-13.369531
36581,-10.310135
36582,-9.827819
36583,-11.894979
36584,-14.572663
36585,-13.852249
36586,-12.398836
36587,-13.331181
36588,-13.80282
36589,-12.10296
36590,-9.127922
36591,-11.328861
36592,-12.673944
36593,-14.139774
36594,-12.429575
36595,-11.201828
36596,-10.962663
36597,-11.600013
36598,-12.121142
36599,-11.683243
36600,-11.327171
36601,-13.795045
36602,-12.428837
36603,-12.0588
36604,-13.006275
36605,-12.998756
36606,-13.133316
36607,-11.404135
36608,-9.770877
36609,-11.078793
36610,-13.532724
36611,-13.359787
36612,-11.877347
36613,-13.734191
36614,-9.853491
36615,-13.906209
36616,-13.627224
36617,-14.407132
36618,-14.599356
36619,-13.9553795
36620,-12.656906
36621,-11.6977415
36622,-11.771927
36623,-11.113531
36624,-13.633445
36625,-12.280446
36626,-13.18763
36627,-12.626158
36628,-10.966278
36629,-12.052701
36630,-12.558738
36631,-11.786229
36632,-10.141099
36633,-13.993424
36634,-11.447468
36635,-10.687264
36636,-11.498563
36637,-11.16468
36638,-11.514521
36639,-11.670292
36640,-12.196349
36641,-12.701678
36642,-12.753951
36643,-11.636604
36644,-12.494499
36645,-12.422605
36646,-13.133239
36647,-13.005393
36648,-12.464551
36649,-14.016283
36650,-10.266023
36651,-13.251421
36652,-11.717722
36653,-13.350153
36654,-13.3904705
36655,-13.585775
36656,-11.666803
36657,-12.95148
36658,-11.805402
36659,-12.1108885
36660,-12.936665
36661,-11.329721
36662,-11.03786
36663,-11.955202
36664,-11.134136
36665,-11.866779
36666,-14.58748
36667,-12.442976
36668,-11.867675
36669,-13.438057
36670,-9.515416
36671,-12.594204
36672,-13.947391
36673,-12.024627
36674,-13.156678
36675,-12.353139
36676,-13.584489
36677,-13.421159
36678,-9.963811
36679,-11.595067
36680,-11.969633
36681,-13.198724
36682,-11.7677555
36683,-12.1514435
36684,-14.219781
36685,-10.334366
36686,-12.420277
36687,-11.502724
36688,-11.621131
36689,-13.794878
36690,-12.753951
36691,-12.622816
36692,-14.09742
36693,-11.3808
36694,-14.699323
36695,-11.051212
36696,-11.528254
36697,-13.416274
36698,-12.145671
36699,-12.226671
36700,-12.106251
36701,-13.255343
36702,-13.734545
36703,-13.255343
36704,-12.668162
36705,-11.624907
36706,-13.536052
36707,-14.257662
36708,-12.319221
36709,-13.29313
36710,-12.028804
36711,-12.627617
36712,-14.59943
36713,-10.978679
36714,-10.309009
36715,-11.55474
36716,-14.29406
36717,-14.180634
36718,-11.700558
36719,-11.851373
36720,-13.795045
36721,-13.0371895
36722,-13.270581
36723,-10.004393
36724,-12.756478
36725,-11.519045
36726,-12.794659
36727,-13.120731
36728,-13.447306
36729,-12.601189
36730,-12.555208
36731,-13.396856
36732,-10.90405
36733,-13.230326
36734,-12.5059
36735,-9.45387
36736,-11.497068
36737,-13.734368
36738,-10.890274
36739,-14.196664
36740,-10.196764
36741,-12.068153
36742,-13.526525
36743,-12.856427
36744,-10.408618
36745,-11.207591
36746,-13.3595295
36747,-11.804445
36748,-13.4724
36749,-11.806395
36750,-13.139635
36751,-11.645299
36752,-13.628717
36753,-11.702675
36754,-12.450718
36755,-11.961226
36756,-12.701663
36757,-9.993667
36758,-12.446019
36759,-12.479292
36760,-11.819234
36761,-11.933531
36762,-12.758025
36763,-12.643227
36764,-12.542694
36765,-12.01664
36766,-14.363106
36767,-14.29406
36768,-14.458314
36769,-13.930211
36770,-12.088965
36771,-11.37284
36772,-10.995972
36773,-12.671955
36774,-12.0988655
36775,-13.942211
36776,-13.729754
36777,-12.922807
36778,-13.264683
36779,-11.642664
36780,-13.60071
36781,-11.3783655
36782,-13.574512
36783,-13.957547
36784,-13.231139
36785,-15.404383
36786,-14.337697
36787,-12.433233
36788,-11.774257
36789,-13.121764
36790,-12.435533
36791,-14.257557
36792,-11.342034
36793,-10.322595
36794,-10.648515
36795,-12.038044
36796,-14.052806
36797,-11.531385
36798,-12.373042
36799,-13.795045
36800,-12.363333
36801,-10.166114
36802,-12.34825
36803,-13.264117
36804,-10.788617
36805,-10.482133
36806,-13.03821
36807,-13.526959
36808,-14.006243
36809,-12.299268
36810,-12.238421
36811,-12.659336
36812,-13.669582
36813,-13.034443
36814,-13.166344
36815,-11.330109
36816,-11.5223
36817,-12.370286
36818,-12.434468
36819,-13.097817
36820,-13.251293
36821,-11.137269
36822,-10.855995
36823,-11.056547
36824,-10.825227
36825,-14.257557
36826,-9.913708
36827,-13.906209
36828,-10.913888
36829,-11.052989
36830,-9.883108
36831,-11.058797
36832,-12.846445
36833,-15.047295
36834,-16.154707
36835,-16.289131
36836,-16.60519
36837,-14.379088
36838,-14.083564
36839,-12.748741
36840,-14.222852
36841,-15.783525
36842,-15.173987
36843,-13.839162
36844,-15.925598
36845,-13.780189
36846,-9.857882
36847,-10.72206
36848,-9.256488
36849,-9.434933
36850,-10.547943
36851,-8.501946
36852,-13.209569
36853,-12.092075
36854,-13.252834
36855,-11.029472
36856,-10.756192
36857,-11.07769
36858,-11.251449
36859,-14.366828
36860,-11.256955
36861,-13.991861
36862,-13.936984
36863,-14.034689
36864,-14.437559
36865,-14.270718
36866,-11.92216
36867,-10.856762
36868,-10.617102
36869,-12.120418
36870,-13.195184
36871,-11.093711
36872,-10.951064
36873,-11.42663
36874,-12.206108
36875,-14.18063
36876,-13.592847
36877,-12.938207
36878,-13.654435
36879,-12.712445
36880,-12.720806
36881,-12.920266
36882,-14.293959
36883,-11.301793
36884,-13.452376
36885,-12.167108
36886,-7.824542
36887,-13.312037
36888,-13.619029
36889,-13.94569
36890,-13.010116
36891,-14.564595
36892,-12.64374
36893,-13.298029
36894,-11.385092
36895,-11.462621
36896,-13.124828
36897,-12.147055
36898,-11.542419
36899,-13.254091
36900,-12.731516
36901,-10.962165
36902,-9.809303
36903,-12.523579
36904,-13.823078
36905,-11.445867
36906,-9.625807
36907,-11.53683
36908,-13.526742
36909,-13.622621
36910,-11.356798
36911,-11.213197
36912,-12.319495
36913,-13.881285
36914,-14.768509
36915,-14.488275
36916,-14.18086
36917,-13.906358
36918,-12.471516
36919,-13.158945
36920,-10.889198
36921,-12.463652
36922,-11.418858
36923,-14.3628235
36924,-11.603951
36925,-9.623478
36926,-11.441991
36927,-14.180521
36928,-13.543133
36929,-14.242063
36930,-11.528817
36931,-12.138108
36932,-11.502376
36933,-9.514517
36934,-11.825077
36935,-12.814044
36936,-13.702295
36937,-11.644359
36938,-11.481621
36939,-13.026053
36940,-12.289499
36941,-13.341988
36942,-14.795342
36943,-13.889257
36944,-12.761869
36945,-13.897419
36946,-10.914218
36947,-14.987004
36948,-12.462858
36949,-12.280523
36950,-11.024324
36951,-9.522381
36952,-11.724911
36953,-13.03798
36954,-14.8535595
36955,-14.477056
36956,-11.444766
36957,-13.117913
36958,-12.339289
36959,-14.69939
36960,-12.710269
36961,-12.274879
36962,-13.003267
36963,-9.402933
36964,-12.023391
36965,-12.00651
36966,-13.515831
36967,-11.459935
36968,-12.00749
36969,-13.90606
36970,-12.591694
36971,-13.509975
36972,-13.91084
36973,-10.668786
