,vector_ruggedness_measure
13091,0.00010988896
13092,0.00030682533
13093,0.00070136494
13094,0.0009788028
13095,0.0013182608
13096,0.0013307191
13097,0.0010876168
13098,0.0009583081
13099,0.0010090749
13100,0.0009923559
13101,0.00097634114
13102,0.0008436623
13103,0.0009638696
13104,0.0009104782
13105,0.0006119323
13106,0.00043017275
13107,0.00031324345
13108,0.0002913071
13109,0.00036111375
13110,0.00043611825
13111,0.0005100461
13112,0.00045115757
13113,0.00025668723
13114,0.0001628899
13115,0.00015034137
13116,0.00013515416
13117,0.00010510577
13118,6.52739e-05
13119,3.134447e-05
13120,1.7926639e-05
13121,5.4866843e-05
13122,0.00016050675
13123,0.00014147355
13124,0.00021403062
13125,0.0004617437
13126,0.0015911049
13127,0.0026027772
13128,0.0028635703
13129,0.0025553247
13130,0.0014319919
13131,0.001106656
13132,0.0012755891
13133,0.0016748586
13134,0.0023559693
13135,0.0027294506
13136,0.005942267
13137,0.00988004
13138,0.0029010808
13139,0.0017007547
13140,0.0022246477
13141,0.005674509
13142,0.0070748916
13143,0.0032428016
13144,0.00208016
13145,0.0018983828
13146,0.0019897874
13147,0.017635647
13148,0.023945801
13149,0.008060622
13150,0.004663524
13151,0.0037462097
13152,0.0059632957
13153,0.007451042
13154,0.0051939352
13155,0.004357455
13156,0.0018634208
13157,0.0075592906
13158,0.0038131694
13159,0.0048666755
13160,0.0035685194
13161,0.005489932
13162,0.009436219
13163,0.013481767
13164,0.014374492
13165,0.011918827
13166,0.007980952
13167,0.004945371
13168,0.0062267627
13169,0.009617161
13170,0.008699297
13171,0.0035655154
13172,0.0027544466
13173,0.0042619314
13174,0.0074745975
13175,0.01102198
13176,0.011973909
13177,0.008276902
13178,0.015073986
13179,0.018966874
13180,0.0067330995
13181,0.0064674346
13182,0.014987424
13183,0.0062761614
13184,0.0045130346
13185,0.0068641696
13186,0.0045193946
13187,0.0014018647
13188,0.004502393
13189,0.017924756
13190,0.018821567
13191,0.003965443
13192,0.01419355
13193,0.0083203325
13194,0.0022130837
13195,0.0024552306
13196,0.0022696757
13197,0.008652424
13198,0.0061334167
13199,0.0016359907
13200,0.0020594508
13201,0.0015417498
13202,0.0018642964
13203,0.0045214905
13204,0.0050285556
13205,0.0030455193
13206,0.0019771238
13207,0.0027247267
13208,0.0021737253
13209,0.0026068508
13210,0.003552107
13211,0.0022966086
13212,0.000712652
13213,0.0019159447
13214,0.0027754551
13215,0.0035631673
13216,0.0036034724
13217,0.0045935977
13218,0.006894783
13219,0.008780148
13220,0.0049405126
13221,0.003511257
13222,0.0033505794
13223,0.0038581123
13224,0.0043830066
13225,0.002887119
13226,0.004360592
13227,0.007114276
13228,0.0035825677
13229,0.009362014
13230,0.00975944
13231,0.0030655768
13232,0.005566454
13233,0.0015418145
13234,0.003689816
13235,0.0019984187
13236,0.0011280248
13237,0.0013092693
13238,0.00060912344
13239,0.00079501426
13240,0.00045430154
13241,0.0010762977
13242,0.0006957881
13243,0.0014490027
13244,0.00079530483
13245,0.0016436855
13246,0.0007046036
13247,0.0009791724
13248,0.0008998585
13249,0.0006912044
13250,0.0034281386
13251,0.0016969572
13252,0.004448355
13253,0.0036136294
13254,0.00023673651
13255,0.0004432155
13256,0.0006480791
13257,0.00039257974
13258,0.00037202844
13259,0.0003247535
13260,0.00031421933
13261,0.0006269736
13262,0.00040752083
13263,0.00065475673
13264,0.0003889048
13265,0.00037207117
13266,0.00049426354
13267,0.00080962974
13268,0.0010528126
13269,0.0010223627
13270,0.0015900381
13271,0.0008278174
13272,0.00079767674
13273,0.00075495883
13274,0.00057490857
13275,0.0006941218
13276,0.0007799542
13277,0.00052256766
13278,0.00058705505
13279,0.00081830175
13280,0.000953185
13281,0.0012887485
13282,0.0008923117
13283,0.0006429888
13284,0.00087891525
13285,0.0011897204
13286,0.0010808418
13287,0.0013971173
13288,0.0033975756
13289,0.002118953
13290,0.0023342266
13291,0.002563394
13292,0.0020773213
13293,0.002731278
13294,0.0017610249
13295,0.002148768
13296,0.0010048564
13297,0.0016518696
13298,0.0008586414
13299,3.1878935e-05
13300,6.694634e-06
13301,5.7795623e-06
13302,1.350962e-05
13303,1.1758605e-05
13304,4.6600762e-06
13305,9.882259e-06
13306,2.0235038e-05
13307,2.602619e-05
13308,2.852897e-05
13309,3.2915243e-05
13310,4.037867e-05
13311,6.5949476e-05
13312,0.00015683142
13313,0.00036679086
13314,0.00054162566
13315,0.0007774249
13316,0.0015956857
13317,0.0021143781
13318,0.0020722384
13319,0.0017258375
13320,0.0011984626
13321,0.0006481305
13322,0.0005779345
13323,0.0003846798
13324,0.0003807132
13325,0.00052260037
13326,0.0007449138
13327,0.0008923013
13328,0.00072641583
13329,0.00050592696
13330,0.00039549868
13331,0.00029549326
13332,0.00019660355
13333,0.000101112164
13334,4.9959817e-05
13335,2.7513805e-05
13336,2.6648344e-05
13337,3.6839512e-05
13338,4.5578883e-05
13339,3.9345316e-05
13340,2.8094015e-05
13341,4.2959753e-05
13342,7.853447e-05
13343,0.00012415288
13344,0.00011723963
13345,0.00030091414
13346,0.0005904484
13347,0.0019845099
13348,0.0034909027
13349,0.0048951805
13350,0.0071193334
13351,0.0076947566
13352,0.0074042776
13353,0.007099742
13354,0.006935698
13355,0.0044590738
13356,0.002148026
13357,0.0033941688
13358,0.007908383
13359,0.005751373
13360,0.003844462
13361,0.0026819948
13362,0.005653041
13363,0.008582601
13364,0.0031164342
13365,0.0012421737
13366,0.0021769973
13367,0.002698666
13368,0.011640106
13369,0.0152773885
13370,0.006647229
13371,0.005161785
13372,0.0058071623
13373,0.004325927
13374,0.0041350755
13375,0.0040636715
13376,0.0035231423
13377,0.0019220824
13378,0.0066349856
13379,0.009776092
13380,0.015600301
13381,0.019704523
13382,0.019440975
13383,0.0150145935
13384,0.008675109
13385,0.007422168
13386,0.01350251
13387,0.018341063
13388,0.014695115
13389,0.009116876
13390,0.007557353
13391,0.010516831
13392,0.011138811
13393,0.007518837
13394,0.004579237
13395,0.0055496874
13396,0.00557149
13397,0.005835604
13398,0.0077965483
13399,0.021661315
13400,0.020011822
13401,0.006424605
13402,0.011257846
13403,0.024727095
13404,0.009099673
13405,0.0038473033
13406,0.0040027546
13407,0.0042278157
13408,0.0021027958
13409,0.00900806
13410,0.01935521
13411,0.013212223
13412,0.003957261
13413,0.013149306
13414,0.005819066
13415,0.00037331748
13416,0.0007290189
13417,0.0012731849
13418,0.009413294
13419,0.008013515
13420,0.002328475
13421,0.003956099
13422,0.0027468416
13423,0.0026918307
13424,0.0030532102
13425,0.0066378936
13426,0.0040675895
13427,0.0026896263
13428,0.004777389
13429,0.006097226
13430,0.0036470671
13431,0.0035776505
13432,0.004774833
13433,0.0021765926
13434,0.0010606511
13435,0.0026281637
13436,0.004654996
13437,0.0037180607
13438,0.0015110311
13439,0.004078222
13440,0.009671754
13441,0.010601332
13442,0.009893178
13443,0.009614263
13444,0.010155016
13445,0.009616058
13446,0.00487524
13447,0.0037002536
13448,0.005995206
13449,0.0039885677
13450,0.0044246367
13451,0.008172358
13452,0.002509375
13453,0.0036462962
13454,0.0011178807
13455,0.0017336702
13456,0.0017204243
13457,0.0009391607
13458,0.0008972107
13459,0.0009570797
13460,0.0008553956
13461,0.00048309818
13462,0.0010067167
13463,0.0007676565
13464,0.0019663922
13465,0.0011304127
13466,0.0011005903
13467,0.00088314555
13468,0.0005457733
13469,0.0005459319
13470,0.00093436847
13471,0.0028633317
13472,0.0013985458
13473,0.0042046257
13474,0.0032204166
13475,0.0010077753
13476,0.00071355444
13477,0.0011742762
13478,0.00057603314
13479,0.0004031685
13480,0.00039299356
13481,0.0003520704
13482,0.0004479251
13483,0.00041453206
13484,0.00027695796
13485,0.00015420082
13486,0.00016237187
13487,0.0006476196
13488,0.0007554277
13489,0.0011701207
13490,0.0013445175
13491,0.0007964467
13492,0.00037402
13493,0.000983036
13494,0.0009295837
13495,0.0011375195
13496,0.000680003
13497,0.0008520225
13498,0.000938491
13499,0.000426855
13500,0.00071587076
13501,0.0006765948
13502,0.0011119253
13503,0.0012543335
13504,0.00088425534
13505,0.00045088143
13506,0.00079900917
13507,0.001181411
13508,0.0023604126
13509,0.0035895181
13510,0.0009200298
13511,0.0024095995
13512,0.0023960925
13513,0.0012609003
13514,0.0023986173
13515,0.00053997233
13516,0.0006429306
13517,0.0006776016
13518,0.0012888593
13519,0.0006782422
13520,3.5422214e-05
13521,5.503941e-06
13522,4.7257945e-06
13523,8.238402e-06
13524,6.239303e-06
13525,2.994764e-06
13526,1.5158944e-05
13527,2.7709762e-05
13528,5.3580367e-05
13529,5.2941512e-05
13530,7.6555465e-05
13531,0.00010213752
13532,0.00019219071
13533,0.00046765438
13534,0.0008147562
13535,0.0012358183
13536,0.0018574086
13537,0.002568909
13538,0.002383329
13539,0.0017356023
13540,0.0012819682
13541,0.0011733968
13542,0.0010187726
13543,0.0009525316
13544,0.0006560813
13545,0.00056687684
13546,0.00057138735
13547,0.0004956181
13548,0.00032671986
13549,0.00014195195
13550,6.375689e-05
13551,4.3000233e-05
13552,5.3213786e-05
13553,7.1322196e-05
13554,7.7056386e-05
13555,6.405916e-05
13556,3.348885e-05
13557,2.7593642e-05
13558,2.694114e-05
13559,1.8702525e-05
13560,1.4372773e-05
13561,1.3485104e-05
13562,0.00011332553
13563,0.00032975388
13564,0.0004945248
13565,0.0006477117
13566,0.00086737314
13567,0.0010539644
13568,0.0023862428
13569,0.0044201477
13570,0.0057302928
13571,0.008620124
13572,0.010652573
13573,0.010222354
13574,0.009825125
13575,0.011739076
13576,0.010437099
13577,0.009115841
13578,0.006930631
13579,0.005437997
13580,0.0048725186
13581,0.004372113
13582,0.0030470123
13583,0.004746185
13584,0.011220213
13585,0.0067329877
13586,0.0037127773
13587,0.0040321425
13588,0.006530278
13589,0.014223514
13590,0.0104954885
13591,0.0034326713
13592,0.0014921458
13593,0.0053428113
13594,0.0050532203
13595,0.004995637
13596,0.0026308615
13597,0.0020638795
13598,0.0071775857
13599,0.014599092
13600,0.017138107
13601,0.018449536
13602,0.017382862
13603,0.013805639
13604,0.014047154
13605,0.014146169
13606,0.011406972
13607,0.005284952
13608,0.007959668
13609,0.013402738
13610,0.018383663
13611,0.015461999
13612,0.01004521
13613,0.0108563695
13614,0.014451259
13615,0.009630958
13616,0.0057821553
13617,0.006448111
13618,0.005545349
13619,0.012250397
13620,0.02434897
13621,0.014970818
13622,0.003765801
13623,0.0129487375
13624,0.033642072
13625,0.013155626
13626,0.006210602
13627,0.0039993892
13628,0.0036563524
13629,0.0060118535
13630,0.014545482
13631,0.014515219
13632,0.0056041223
13633,0.0038241572
13634,0.0100256875
13635,0.0044366904
13636,0.00038906568
13637,0.00031152755
13638,0.002225946
13639,0.011568085
13640,0.008342035
13641,0.0042746537
13642,0.00815128
13643,0.0038995838
13644,0.0071071177
13645,0.0035998845
13646,0.0100999195
13647,0.006246816
13648,0.0025541785
13649,0.00533581
13650,0.009352686
13651,0.009263238
13652,0.0036361828
13653,0.004747301
13654,0.004610182
13655,0.0017218573
13656,0.0016781683
13657,0.0034264072
13658,0.005201632
13659,0.0031495746
13660,0.0016418704
13661,0.0026507638
13662,0.0039393287
13663,0.0032827696
13664,0.0021311827
13665,0.0024524042
13666,0.0044050766
13667,0.0038160835
13668,0.002499037
13669,0.0038286396
13670,0.0032321666
13671,0.0016031655
13672,0.004751302
13673,0.0022003269
13674,0.0018492842
13675,0.0010863211
13676,0.0006428497
13677,0.001203587
13678,0.0007043546
13679,0.00027221002
13680,0.0006018525
13681,0.00073580316
13682,0.00062561507
13683,0.0009943134
13684,0.0006681249
13685,0.0015160377
13686,0.0015417775
13687,0.0006479535
13688,0.0006798416
13689,0.0002986259
13690,0.00026924844
13691,0.0010301484
13692,0.0016842536
13693,0.0010677318
13694,0.0024931089
13695,0.0027219192
13696,0.00342172
13697,0.001303999
13698,0.0013504348
13699,0.0010264913
13700,0.00055223156
13701,0.0003782562
13702,0.00041254613
13703,0.00032954197
13704,0.00026124308
13705,0.00016847118
13706,5.2981508e-05
13707,0.0003437961
13708,0.0008254687
13709,0.0006149069
13710,0.0015683611
13711,0.001277564
13712,0.0006226441
13713,0.00071559276
13714,0.0012279768
13715,0.0010309446
13716,0.0020686951
13717,0.0012610726
13718,0.00046719093
13719,0.0007591463
13720,0.00059122307
13721,0.0012479083
13722,0.0007926038
13723,0.0005033847
13724,0.0008978492
13725,0.0009798828
13726,0.00058920303
13727,0.0007092139
13728,0.0005155749
13729,0.0022428865
13730,0.0031777266
13731,0.0005357549
13732,0.0015451211
13733,0.0019812668
13734,0.0010104981
13735,0.0019648871
13736,0.0010242113
13737,0.00040251954
13738,0.00049740984
13739,0.0006877894
13740,0.00042295005
13741,3.0868825e-05
13742,4.753037e-06
13743,2.3737553e-06
13744,4.3130094e-06
13745,6.7772826e-06
13746,7.854347e-06
13747,3.528022e-05
13748,9.170827e-05
13749,0.00014359615
13750,0.00012362436
13751,9.709291e-05
13752,6.9686e-05
13753,0.00010448142
13754,0.0003112848
13755,0.0005461338
13756,0.0007950381
13757,0.0009213964
13758,0.0006136409
13759,0.00027302103
13760,0.00013710177
13761,0.00013514576
13762,0.00020781625
13763,0.00028714573
13764,0.00033605908
13765,0.00023734251
13766,0.00014129691
13767,0.00013069015
13768,0.00013884803
13769,0.00013555735
13770,0.000107752785
13771,6.705126e-05
13772,5.593422e-05
13773,5.517833e-05
13774,5.1334577e-05
13775,3.3089404e-05
13776,1.7485607e-05
13777,1.2016921e-05
13778,2.1132886e-05
13779,2.7449561e-05
13780,2.9543835e-05
13781,4.470938e-05
13782,0.00010743039
13783,0.0005615889
13784,0.0011894935
13785,0.0013993086
13786,0.0016458473
13787,0.0020973007
13788,0.003328547
13789,0.005940543
13790,0.008944359
13791,0.007971848
13792,0.0043757386
13793,0.0020847814
13794,0.0027558203
13795,0.0040634987
13796,0.007952167
13797,0.010431864
13798,0.013892163
13799,0.015749872
13800,0.013298123
13801,0.007498907
13802,0.003806295
13803,0.0033798
13804,0.003945867
13805,0.01113727
13806,0.00784118
13807,0.0019343785
13808,0.0019877197
13809,0.007130545
13810,0.015400917
13811,0.0080233
13812,0.0038428265
13813,0.0028966153
13814,0.0065482343
13815,0.0039383816
13816,0.0045505096
13817,0.0038657878
13818,0.005167005
13819,0.012624955
13820,0.012686678
13821,0.0076297373
13822,0.0064257244
13823,0.006532933
13824,0.005284901
13825,0.0072643207
13826,0.013433429
13827,0.023805574
13828,0.01674919
13829,0.010943635
13830,0.007996753
13831,0.010918885
13832,0.017619504
13833,0.02074935
13834,0.013794609
13835,0.011992109
13836,0.016360955
13837,0.008040035
13838,0.0022810905
13839,0.003911057
13840,0.01435579
13841,0.019422278
13842,0.008963279
13843,0.0053544147
13844,0.018387403
13845,0.043066896
13846,0.017296836
13847,0.0048052166
13848,0.0035478019
13849,0.0033456134
13850,0.010635039
13851,0.015151002
13852,0.007483216
13853,0.0013269635
13854,0.0026298782
13855,0.0067988066
13856,0.004081533
13857,0.0013173865
13858,0.0012258795
13859,0.0046760524
13860,0.012906206
13861,0.006180985
13862,0.008957885
13863,0.011528197
13864,0.0030625095
13865,0.011734453
13866,0.0051916563
13867,0.013949568
13868,0.008350421
13869,0.0027695466
13870,0.0038286203
13871,0.004974048
13872,0.008806292
13873,0.0050926064
13874,0.0024341103
13875,0.0051004877
13876,0.00251485
13877,0.0016784265
13878,0.0015079236
13879,0.0027886687
13880,0.0032151074
13881,0.0028781283
13882,0.0022867126
13883,0.002681116
13884,0.003145083
13885,0.0017014672
13886,0.0022203035
13887,0.0028900818
13888,0.0043686237
13889,0.0018289047
13890,0.0025565708
13891,0.0019452512
13892,0.0005909041
13893,0.0019739005
13894,0.0018474596
13895,0.0007933838
13896,0.0013830211
13897,0.00035633528
13898,0.0008560261
13899,0.0010047772
13900,0.00073137745
13901,0.0006681097
13902,0.0005887259
13903,0.00059830706
13904,0.0006667507
13905,0.0007906016
13906,0.000772697
13907,0.0013634149
13908,0.0006025512
13909,0.00041990107
13910,0.00027675886
13911,0.00042115786
13912,0.0009462954
13913,0.0008303398
13914,0.00086493994
13915,0.0012409328
13916,0.0018306758
13917,0.0050002243
13918,0.0019581893
13919,0.00076744857
13920,0.0010430277
13921,0.0011736223
13922,0.0005964234
13923,0.00042655415
13924,0.00048421024
13925,0.00025534525
13926,0.00033149542
13927,0.0003819161
13928,0.00054067926
13929,0.0006230372
13930,0.0005346633
13931,0.0015105742
13932,0.0008999987
13933,0.0003134744
13934,0.00061386544
13935,0.0018526651
13936,0.0010199742
13937,0.0020430929
13938,0.0017660139
13939,0.00043979674
13940,0.0004768426
13941,0.00033349462
13942,0.00044137592
13943,0.0005924571
13944,0.00043912756
13945,0.00055139593
13946,0.0006145988
13947,0.00073165086
13948,0.0012966496
13949,0.0009402324
13950,0.0026852845
13951,0.0027756703
13952,0.0005194923
13953,0.00068889227
13954,0.0013174937
13955,0.00080070214
13956,0.0010309938
13957,0.0013152151
13958,0.0005240433
13959,0.00033767964
13960,0.00026684083
13961,0.00015612565
13962,2.78054e-05
13963,8.920815e-06
13964,3.1214818e-06
13965,5.277532e-06
13966,1.2127454e-05
13967,1.5113989e-05
13968,4.018879e-05
13969,6.5430715e-05
13970,7.8106255e-05
13971,5.3563588e-05
13972,4.362213e-05
13973,3.0167608e-05
13974,5.6459223e-05
13975,0.00021304781
13976,0.00028526105
13977,0.00040138463
13978,0.00044768138
13979,0.00038798724
13980,0.00041828927
13981,0.0003714651
13982,0.00028908998
13983,0.00025453392
13984,0.00025318688
13985,0.00023368502
13986,0.00017934933
13987,0.00013898237
13988,0.00011849707
13989,9.074941e-05
13990,6.0632814e-05
13991,4.0673345e-05
13992,2.526485e-05
13993,1.9587755e-05
13994,1.1889719e-05
13995,6.960232e-06
13996,3.0936774e-06
13997,1.1035401e-06
13998,8.278552e-06
13999,2.8717384e-05
14000,3.6786656e-05
14001,6.6678665e-05
14002,0.00015606727
14003,0.0004041112
14004,0.0014071865
14005,0.0019463842
14006,0.0014319717
14007,0.0011557699
14008,0.001313965
14009,0.0032082193
14010,0.008097684
14011,0.013997397
14012,0.018791327
14013,0.013916501
14014,0.0034886335
14015,0.0013925828
14016,0.002100005
14017,0.0027564114
14018,0.0035092877
14019,0.0060168523
14020,0.010603079
14021,0.015650213
14022,0.018652916
14023,0.016700989
14024,0.011283796
14025,0.0056321253
14026,0.009310125
14027,0.009243861
14028,0.003737339
14029,0.003753307
14030,0.00877055
14031,0.014387392
14032,0.006090344
14033,0.0023794507
14034,0.0026433007
14035,0.008137717
14036,0.0063975295
14037,0.002692301
14038,0.004520376
14039,0.008794002
14040,0.012825432
14041,0.009032667
14042,0.007512
14043,0.0109916115
14044,0.013772357
14045,0.015667286
14046,0.01473903
14047,0.008142881
14048,0.017254913
14049,0.015807949
14050,0.015001858
14051,0.015618596
14052,0.013995598
14053,0.008958138
14054,0.015356616
14055,0.021122865
14056,0.0121445535
14057,0.012168584
14058,0.01373953
14059,0.008119225
14060,0.0052235853
14061,0.0140571995
14062,0.016815923
14063,0.009178668
14064,0.0049429853
14065,0.013712924
14066,0.037058756
14067,0.017539684
14068,0.002944286
14069,0.0031802761
14070,0.0058499514
14071,0.013352089
14072,0.009996307
14073,0.0021821389
14074,0.00048465832
14075,0.0015951854
14076,0.004562057
14077,0.0031632597
14078,0.0011038554
14079,0.0009870132
14080,0.0057552657
14081,0.012561934
14082,0.0048809703
14083,0.01260443
14084,0.010750738
14085,0.0026672184
14086,0.014871089
14087,0.0059520984
14088,0.017199384
14089,0.008739121
14090,0.0015199317
14091,0.0035148647
14092,0.0024362488
14093,0.005262799
14094,0.0058990424
14095,0.001085689
14096,0.0033118713
14097,0.0029971504
14098,0.00165654
14099,0.0013496922
14100,0.0011280349
14101,0.0016887602
14102,0.002170072
14103,0.0025830423
14104,0.0017746914
14105,0.002343665
14106,0.0011654624
14107,0.0023124136
14108,0.0017628231
14109,0.004787049
14110,0.0016202738
14111,0.00213267
14112,0.0012782486
14113,0.00038325682
14114,0.00086484116
14115,0.0016746846
14116,0.00055019895
14117,0.001555569
14118,0.0004948439
14119,0.00047416118
14120,0.0011091408
14121,0.0017664514
14122,0.0009217836
14123,0.00078825
14124,0.0007929578
14125,0.00055124174
14126,0.0009443092
14127,0.00071677356
14128,0.0008610952
14129,0.0005687302
14130,0.0003384181
14131,0.00048418992
14132,0.00065073196
14133,0.00061766675
14134,0.0007412174
14135,0.0007811444
14136,0.0011204927
14137,0.0014010555
14138,0.0051089264
14139,0.0024839153
14140,0.0007486251
14141,0.0007249613
14142,0.0016063867
14143,0.0014371992
14144,0.00034907903
14145,0.0004343017
14146,0.0002547851
14147,0.0009834011
14148,0.0008149608
14149,0.0006902079
14150,0.0006889422
14151,0.00069099583
14152,0.00092822325
14153,0.0008109002
14154,0.00042057986
14155,0.00037365657
14156,0.0020317016
14157,0.0012576411
14158,0.0014139523
14159,0.0013878423
14160,0.0005318254
14161,0.00055127376
14162,0.00029437558
14163,0.000170204
14164,0.00032676625
14165,0.00039353367
14166,0.0003874798
14167,0.00026863487
14168,0.0009073764
14169,0.001407309
14170,0.0005585543
14171,0.0024972456
14172,0.0019941384
14173,0.00037947882
14174,0.0004210296
14175,0.00095219974
14176,0.0013236799
14177,0.0007891767
14178,0.0009585862
14179,0.0005527276
14180,0.0003933971
14181,0.00013821827
14182,5.863928e-05
14183,4.569401e-05
14184,2.3370869e-05
14185,1.18248245e-05
14186,7.6143983e-06
14187,1.0667639e-05
14188,9.498627e-06
14189,1.6103795e-05
14190,3.483205e-05
14191,5.2423027e-05
14192,5.8706533e-05
14193,4.1223495e-05
14194,2.2312171e-05
14195,2.1463637e-05
14196,7.847967e-05
14197,0.00014136167
14198,0.0002570944
14199,0.00030431375
14200,0.00027928522
14201,0.00024711547
14202,0.00018714421
14203,0.00013441539
14204,9.964029e-05
14205,8.056732e-05
14206,6.958249e-05
14207,4.815419e-05
14208,2.6882613e-05
14209,1.6253329e-05
14210,1.8791694e-05
14211,3.5676298e-05
14212,6.37425e-05
14213,6.660606e-05
14214,4.689691e-05
14215,2.5562307e-05
14216,1.3802268e-05
14217,1.2449767e-05
14218,2.3518394e-05
14219,4.7665042e-05
14220,8.71195e-05
14221,0.00012889
14222,0.00037751396
14223,0.0009230669
14224,0.0015500176
14225,0.0022174735
14226,0.0019008144
14227,0.0010593949
14228,0.0011334209
14229,0.0010084708
14230,0.0019808596
14231,0.0059681013
14232,0.0066652647
14233,0.015432038
14234,0.021364829
14235,0.012263568
14236,0.004077775
14237,0.0014947419
14238,0.001221518
14239,0.00088604866
14240,0.00092074036
14241,0.0024638232
14242,0.0054892525
14243,0.011627543
14244,0.018769786
14245,0.018997578
14246,0.013678189
14247,0.012486021
14248,0.013085319
14249,0.005852596
14250,0.0012128265
14251,0.005980424
14252,0.01209956
14253,0.0070516597
14254,0.0046479986
14255,0.002872397
14256,0.006422806
14257,0.00898466
14258,0.006846051
14259,0.009320859
14260,0.010900473
14261,0.008723584
14262,0.004327294
14263,0.0035381443
14264,0.0039858744
14265,0.0060621337
14266,0.014052264
14267,0.023639563
14268,0.015590548
14269,0.009378725
14270,0.004067466
14271,0.00433994
14272,0.010369733
14273,0.01999077
14274,0.018438132
14275,0.010055152
14276,0.014549764
14277,0.014972544
14278,0.012218522
14279,0.01772769
14280,0.02142874
14281,0.009749509
14282,0.011270837
14283,0.018258128
14284,0.016986212
14285,0.009530005
14286,0.0072709485
14287,0.023617635
14288,0.013169876
14289,0.0029572498
14290,0.0049904906
14291,0.008762801
14292,0.011757504
14293,0.004293707
14294,0.0015531728
14295,0.00199843
14296,0.0021341613
14297,0.0037297613
14298,0.0034704437
14299,0.002209144
14300,0.00073441927
14301,0.004948111
14302,0.011578034
14303,0.0052842153
14304,0.010315088
14305,0.007497311
14306,0.0041330517
14307,0.014425141
14308,0.0057985717
14309,0.019514931
14310,0.008287207
14311,0.0011357227
14312,0.0037565841
14313,0.002803779
14314,0.0036139498
14315,0.005470771
14316,0.00090621895
14317,0.0016932682
14318,0.0038432574
14319,0.0041023013
14320,0.005007451
14321,0.0044122627
14322,0.003815325
14323,0.0041023684
14324,0.005020845
14325,0.0034932606
14326,0.0019062192
14327,0.001009877
14328,0.0024989063
14329,0.001913184
14330,0.006187595
14331,0.0016973341
14332,0.0021280241
14333,0.0009467687
14334,0.00037367092
14335,0.0005538988
14336,0.0014428471
14337,0.000533749
14338,0.0013986839
14339,0.00063602295
14340,0.00024629864
14341,0.0010314148
14342,0.0026231164
14343,0.0010218269
14344,0.000876348
14345,0.0006945452
14346,0.00034198578
14347,0.0006534053
14348,0.0008405344
14349,0.0005638074
14350,0.00035972876
14351,0.00030652675
14352,0.0006288945
14353,0.0005824764
14354,0.00068084756
14355,0.00089669944
14356,0.00097379775
14357,0.0010532818
14358,0.0014461575
14359,0.00328236
14360,0.0017739466
14361,0.0013907617
14362,0.0009978251
14363,0.0012355057
14364,0.0018599345
14365,0.00047536203
14366,0.0002959377
14367,0.00048113667
14368,0.0016405445
14369,0.00090394175
14370,0.0013761634
14371,0.0010013018
14372,0.0005536665
14373,0.0001868764
14374,0.00044601722
14375,0.00038363968
14376,0.00019986059
14377,0.0014927278
14378,0.0010824854
14379,0.0008746546
14380,0.0005887653
14381,0.0002016904
14382,0.00023866219
14383,0.00017697418
14384,0.0005915319
14385,0.0005561738
14386,0.00048119365
14387,0.00024552344
14388,0.00014678364
14389,0.001267654
14390,0.0018486576
14391,0.0008651203
14392,0.0027562506
14393,0.0018495135
14394,0.00046239412
14395,0.00030504473
14396,0.00043848497
14397,0.0008606098
14398,0.00066927355
14399,0.00045227355
14400,0.00029731376
14401,0.00021940548
14402,9.074525e-05
14403,3.4471865e-05
14404,6.1008344e-05
14405,2.919095e-05
14406,1.2744592e-05
14407,7.946807e-06
14408,6.7220194e-06
14409,8.642427e-06
14410,9.643566e-06
14411,7.874693e-06
14412,6.9214084e-06
14413,4.8947527e-06
14414,2.6263988e-06
14415,5.3320186e-06
14416,1.0108919e-05
14417,2.2697735e-05
14418,1.4109273e-05
14419,1.7183034e-05
14420,1.5936273e-05
14421,1.8148006e-05
14422,2.1832195e-05
14423,1.7000175e-05
14424,1.6332531e-05
14425,1.1136806e-05
14426,1.0021036e-05
14427,9.244749e-06
14428,8.74926e-06
14429,7.639795e-06
14430,6.515214e-06
14431,1.640989e-05
14432,2.9393002e-05
14433,4.856068e-05
14434,5.5353292e-05
14435,5.8892616e-05
14436,5.7655652e-05
14437,5.213106e-05
14438,7.044406e-05
14439,0.00015133555
14440,0.0002720952
14441,0.00052036176
14442,0.00087154494
14443,0.0014275755
14444,0.0022612244
14445,0.0025244923
14446,0.002194446
14447,0.0013515786
14448,0.00078419206
14449,0.0008852316
14450,0.00078722567
14451,0.0024734442
14452,0.007434639
14453,0.0033110557
14454,0.005592795
14455,0.015930712
14456,0.018269915
14457,0.01265062
14458,0.0055835675
14459,0.002361708
14460,0.002947057
14461,0.0062048417
14462,0.008825779
14463,0.00803315
14464,0.0056471215
14465,0.006121648
14466,0.00822033
14467,0.009357823
14468,0.011425943
14469,0.016109547
14470,0.011208094
14471,0.0018669775
14472,0.0067638364
14473,0.010946825
14474,0.004865327
14475,0.0038362234
14476,0.006308574
14477,0.013934185
14478,0.019211045
14479,0.019982556
14480,0.019637696
14481,0.014655368
14482,0.011968351
14483,0.013442326
14484,0.015659304
14485,0.014739558
14486,0.008609369
14487,0.0056620506
14488,0.016205953
14489,0.023065383
14490,0.018314155
14491,0.010390114
14492,0.0059219636
14493,0.0039100423
14494,0.00781812
14495,0.016485373
14496,0.014995618
14497,0.008363842
14498,0.0127939675
14499,0.013360599
14500,0.012458798
14501,0.023095205
14502,0.015285853
14503,0.005564394
